name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        by I Voc,,, ₹1399 ,₹ 598,57% off,,,https://www.limeroad.com/white-cotton-i-voc-p15578318?imgIdx=3
        by Aeropostale,, offer Freedom Unlimited Sale , ₹2199 ,₹ 1099,50% off,,,https://www.limeroad.com/blue-cotton-aeropostale-p17798031?imgIdx=3
        by I Voc,,, ₹1399 ,₹ 579,59% off,,,https://www.limeroad.com/green-cotton-i-voc-p17027025?imgIdx=3
        by SHOWOFF,, offer Freedom Unlimited Sale , ₹2410 ,₹ 1156,52% off,,,https://www.limeroad.com/red-cotton-showoff-p17843249?imgIdx=3
        by Routeen,,, ₹1499 ,₹ 600,60% off,,,https://www.limeroad.com/blue-cotton-routeen-p15851886?imgIdx=3
        by KHADIO,,, ₹1199 ,₹ 483,60% off,,,https://www.limeroad.com/green-linen-khadio-p16017580?imgIdx=3
        by Hangup,,, ₹999 ,₹ 699,30% off,,,https://www.limeroad.com/green-cotton-hang-up-p17351358?imgIdx=3
        by ZAVLIN,,, ₹1499 ,₹ 649,57% off,,,https://www.limeroad.com/white-cotton-zavlin-p15383027?imgIdx=3
        by ZAVLIN, Best Price ,, ₹1499 ,₹ 649,57% off,,,https://www.limeroad.com/purple-cotton-zavlin-p15881765?imgIdx=3&src_id=fromsearch__0
        by Arrow Sport,, offer Freedom Unlimited Sale , ₹2399 ,₹ 1199,50% off,,,https://www.limeroad.com/blue-cotton-arrow-sport-p17616473?imgIdx=3&src_id=fromsearch__0
        by SHOWOFF, New , offer Freedom Unlimited Sale , ₹2600 ,₹ 1248,52% off,,,https://www.limeroad.com/maroon-cotton-showoff-p17795973?imgIdx=3&src_id=fromsearch__0
        by SHOWOFF,, offer Freedom Unlimited Sale , ₹1699 ,₹ 561,67% off,,,https://www.limeroad.com/red-cotton-showoff-p15580978?imgIdx=3&src_id=fromsearch__0
        by Purple State,,, ₹1999 ,₹ 699,65% off,,,https://www.limeroad.com/black-cotton-purple-state-p17579425?imgIdx=3&src_id=fromsearch__0
        by SHOWOFF, New , offer Freedom Unlimited Sale , ₹2425 ,₹ 1163,52% off,,,https://www.limeroad.com/maroon-cotton-showoff-p17796010?imgIdx=3&src_id=fromsearch__0
        by Millennial Men,,, ₹1799 ,₹ 899,50% off,,,https://www.limeroad.com/green-cotton-millennial-men-p17633948?imgIdx=3&src_id=fromsearch__0
        by PLUSS,,, ₹1980 ,₹ 1059,47% off,,,https://www.limeroad.com/blue-cotton-pluss-p17550409?imgIdx=3&src_id=fromsearch__0
        by SHOWOFF, New , offer Freedom Unlimited Sale , ₹2425 ,₹ 1163,52% off,,,https://www.limeroad.com/beige-cotton-showoff-p17795902?imgIdx=3&src_id=fromsearch__0
        by COBB, New ,, ₹2349 ,₹ 1175,50% off,,,https://www.limeroad.com/pink-cotton-cobb-p17871692?imgIdx=3&src_id=fromsearch__0
        by SHOWOFF, New , offer Freedom Unlimited Sale , ₹2425 ,₹ 1163,52% off,,,https://www.limeroad.com/white-cotton-showoff-p17795988?imgIdx=3&src_id=fromsearch__0
        by Shirt Theory, New ,, ₹2799 ,₹ 1999,29% off,,,https://www.limeroad.com/brown-cotton-shirt-theory-p17815540?imgIdx=3&src_id=fromsearch__0
        by Shirt Theory, New ,, ₹1999 ,₹ 1399,30% off,,,https://www.limeroad.com/blue-cotton-shirt-theory-p17872539?imgIdx=3&src_id=fromsearch__0
        by Shirt Theory, New ,, ₹1999 ,₹ 1399,30% off,,,https://www.limeroad.com/green-cotton-shirt-theory-p17872532?imgIdx=3&src_id=fromsearch__0
        by Shirt Theory, New ,, ₹2499 ,₹ 1699,32% off,,,https://www.limeroad.com/light-blue-cotton-shirt-theory-p17872564?imgIdx=3&src_id=fromsearch__0
        by Shirt Theory, New ,, ₹1999 ,₹ 1399,30% off,,,https://www.limeroad.com/black-cotton-shirt-theory-p17872538?imgIdx=3&src_id=fromsearch__0
        by Callino London,,, ₹1999 ,₹ 1499,25% off,,,https://www.limeroad.com/blue-cotton-callino-london-p17562596?imgIdx=3&src_id=fromsearch__0
        by Cape Canary,,, ₹1699 ,₹ 963,43% off,,,https://www.limeroad.com/orange-cotton-cape-canary-p16773658?imgIdx=3&src_id=fromsearch__0
