name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        by Campus Sutra,, offer Buy 2 Get 1 Free , ₹1599 ,₹ 759,53% off,,,https://www.limeroad.com/black-cotton-campus-sutra-p17084589?imgIdx=3
        by GESPO,, offer Buy 2 Get 1 Free , ₹899 ,₹ 487,46% off,,,https://www.limeroad.com/black-cotton-gespo-p16952423?imgIdx=3
        by GESPO, exclusive , offer Buy 2 Get 1 Free , ₹1199 ,₹ 491,59% off,,,https://www.limeroad.com/multi-cotton-gespo-p17383245?imgIdx=3
        by Purple State,, offer Buy 2 Get 1 Free , ₹1999 ,₹ 699,65% off,,,https://www.limeroad.com/black-cotton-purple-state-p17579425?imgIdx=3
        by SHOWOFF, New ,, ₹2600 ,₹ 1300,50% off,,,https://www.limeroad.com/grey-cotton-showoff-p17843219?imgIdx=3
        by I Voc,,, ₹1699 ,₹ 649,62% off,,,https://www.limeroad.com/grey-cotton-i-voc-p16466689?imgIdx=3
        by blue saint,, offer Buy 2 Get 1 Free , ₹1199 ,₹ 928,23% off,,,https://www.limeroad.com/blue-cotton-blue-saint-p16771814?imgIdx=3
        by PLUSS,, offer Buy 2 Get 1 Free , ₹1980 ,₹ 1089,45% off,,,https://www.limeroad.com/brown-cotton-pluss-p17550417?imgIdx=3
        by blue saint,,, ₹1399 ,₹ 664,53% off,,,https://www.limeroad.com/blue-cotton-blue-saint-p12895677?imgIdx=3&src_id=fromsearch__0
        by F2 Fashion, New ,, ₹1499 ,₹ 599,60% off,,,https://www.limeroad.com/dark-blue-cotton-f2-fashion-p17816454?imgIdx=3&src_id=fromsearch__0
        by Urbano Fashion,, offer Buy 2 Get 1 Free , ₹1399 ,₹ 659,53% off,,,https://www.limeroad.com/white-cotton-urbano-fashion-p17451383?imgIdx=3&src_id=fromsearch__0
        by Ac&F,, offer Buy 2 Get 1 Free , ₹1699 ,₹ 1359,20% off,,,https://www.limeroad.com/dark-blue-cotton-ac-f-p16518032?imgIdx=3&src_id=fromsearch__0
