name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        by I Voc,,, ₹1399 ,₹ 579,59% off,,,https://www.limeroad.com/green-cotton-i-voc-p17027025?imgIdx=3
        by Campus Sutra,,, ₹1599 ,₹ 975,39% off,,,https://www.limeroad.com/light-blue-cotton-campus-sutra-p16712753?imgIdx=3
        by Urbano Fashion,,, ₹1299 ,₹ 649,50% off,,,https://www.limeroad.com/yellow-cotton-urbano-fashion-p15760157?imgIdx=3
        by Callino London,, offer Buy 2 Get 1 Free , ₹1999 ,₹ 1399,30% off,,,https://www.limeroad.com/navy-blue-cotton-callino-london-p17428474?imgIdx=3
        by GESPO, exclusive , offer Buy 2 Get 1 Free , ₹1499 ,₹ 572,62% off,,,https://www.limeroad.com/green-cotton-gespo-p17383255?imgIdx=3
        by Parx,,, ₹1999 ,₹ 999,50% off,,,https://www.limeroad.com/red-blend-parx-p17605890?imgIdx=3
        by Peter England,,, ₹1799 ,₹ 1061,41% off,,,https://www.limeroad.com/pink-cotton-peter-england-p17659754?imgIdx=3
        by Status Quo,,,,₹ 1499,,,,https://www.limeroad.com/blue-cotton-status-quo-p17615501?imgIdx=3
        by SHOWOFF, New ,, ₹2425 ,₹ 1212,50% off,,,https://www.limeroad.com/green-cotton-showoff-p17795912?imgIdx=3&src_id=fromsearch__0
        by Mode Connection, exclusive , offer Buy 2 Get 1 Free , ₹2499 ,₹ 879,65% off,,,https://www.limeroad.com/navy-blue-cotton-mode-connection-p15912416?imgIdx=3&src_id=fromsearch__0
        by Van Heusen,,, ₹2499 ,₹ 1974,21% off,,,https://www.limeroad.com/green-cotton-blend-van-heusen-p16922833?imgIdx=3&src_id=fromsearch__0
        by Urbano Fashion,, offer Buy 2 Get 1 Free , ₹1399 ,₹ 659,53% off,,,https://www.limeroad.com/white-cotton-urbano-fashion-p17451383?imgIdx=3&src_id=fromsearch__0
        by Routeen,,, ₹1499 ,₹ 600,60% off,,,https://www.limeroad.com/blue-cotton-routeen-p15851886?imgIdx=3&src_id=fromsearch__0
        by Monte Carlo,,, ₹1795 ,₹ 1256,30% off,,,https://www.limeroad.com/blue-cotton-blend-monte-carlo-p17734735?imgIdx=3&src_id=fromsearch__0
        by Parx,,, ₹1699 ,₹ 680,60% off,,,https://www.limeroad.com/blue-cotton-parx-p17670127?imgIdx=3&src_id=fromsearch__0
        by Indian Terrain,,, ₹2099 ,₹ 945,55% off,,,https://www.limeroad.com/blue-cotton-indian-terrain-p17716560?imgIdx=3&src_id=fromsearch__0
        by SHOWOFF,, offer Buy 2 Get 1 Free , ₹2498 ,₹ 1124,55% off,,,https://www.limeroad.com/black-cotton-showoff-p16980203?imgIdx=3&src_id=fromsearch__0
        by SPEAK,,,,₹ 2199,,,,https://www.limeroad.com/grey-cotton-speak-p15888930?imgIdx=3&src_id=fromsearch__0
        by GESPO,, offer Buy 2 Get 1 Free , ₹999 ,₹ 508,49% off,,,https://www.limeroad.com/multi-cotton-gespo-p17569134?imgIdx=3&src_id=fromsearch__0
        by Solemio,, offer Buy 2 Get 1 Free , ₹1645 ,₹ 782,52% off,,,https://www.limeroad.com/blue-cotton-solemio-p16859062?imgIdx=3&src_id=fromsearch__0
        by Bene Kleed,,, ₹2199 ,₹ 770,65% off,,,https://www.limeroad.com/multi-cotton-bene-kleed-p16332412?imgIdx=3&src_id=fromsearch__0
        by Callino London,, offer Buy 2 Get 1 Free , ₹1899 ,₹ 1424,25% off,,,https://www.limeroad.com/orange-cotton-callino-london-p17428483?imgIdx=3&src_id=fromsearch__0
        by Ruggers,,,,₹ 799,,,,https://www.limeroad.com/green-cotton-ruggers-p17576712?imgIdx=3&src_id=fromsearch__0
        by Millennial Men,, offer Buy 2 Get 1 Free , ₹1799 ,₹ 886,51% off,,,https://www.limeroad.com/navy-blue-cotton-millennial-men-p17634008?imgIdx=3&src_id=fromsearch__0
        by WITH,, offer Buy 2 Get 1 Free , ₹2373 ,₹ 760,68% off,,,https://www.limeroad.com/navy-blue-denim-with-p15582466?imgIdx=3&src_id=fromsearch__0
        by I Voc, Best Price ,, ₹1399 ,₹ 608,57% off,,,https://www.limeroad.com/green-cotton-i-voc-p16064950?imgIdx=3&src_id=fromsearch__0
        by I Voc,,, ₹1399 ,₹ 598,57% off,,,https://www.limeroad.com/yellow-cotton-i-voc-p16064951?imgIdx=3&src_id=fromsearch__0
        by Cape Canary,, offer Buy 2 Get 1 Free ,,₹ 1299,,,,https://www.limeroad.com/brown-cotton-cape-canary-p16351774?imgIdx=3&src_id=fromsearch__0
        by I Voc,,, ₹1399 ,₹ 598,57% off,,,https://www.limeroad.com/blue-cotton-i-voc-p17024350?imgIdx=3&src_id=fromsearch__0
        by Ted Harbor,, offer Buy 2 Get 1 Free , ₹1499 ,₹ 1124,25% off,,,https://www.limeroad.com/dark-blue-cotton-ted-harbor-p17258158?imgIdx=3&src_id=fromsearch__0
        by Grudge Clothing,, offer Buy 2 Get 1 Free , ₹1499 ,₹ 1230,18% off,,,https://www.limeroad.com/pink-cotton-grudge-clothing-p17376093?imgIdx=3&src_id=fromsearch__0
        by Ted Harbor,,, ₹1899 ,₹ 893,53% off,,,https://www.limeroad.com/red-cotton-ted-harbor-p17378895?imgIdx=3&src_id=fromsearch__0
        by blue saint,, offer Buy 2 Get 1 Free ,,₹ 1399,,,,https://www.limeroad.com/multi-cotton-blue-saint-p17719398?imgIdx=3&src_id=fromsearch__0
        by Canary London, New ,, ₹1799 ,₹ 1169,35% off,,,https://www.limeroad.com/navy-blue-linen-canary-london-p17837953?imgIdx=3&src_id=fromsearch__0
        by SHOWOFF, New ,, ₹2350 ,₹ 1175,50% off,,,https://www.limeroad.com/beige-cotton-showoff-p17843270?imgIdx=3&src_id=fromsearch__0
        by Ennoble,,, ₹2499 ,₹ 650,74% off,,,https://www.limeroad.com/blue-cotton-ennoble-p17692851?imgIdx=3&src_id=fromsearch__0
        by Im Young,, offer Buy 2 Get 1 Free , ₹1799 ,₹ 840,53% off,,,https://www.limeroad.com/navy-blue-cotton-im-young-p16357427?imgIdx=3&src_id=fromsearch__0
        by Campus Sutra,, offer Buy 2 Get 1 Free , ₹1599 ,₹ 1214,24% off,,,https://www.limeroad.com/blue-cotton-campus-sutra-p16713875?imgIdx=3&src_id=fromsearch__0
        by F2 Fashion, New ,, ₹1499 ,₹ 599,60% off,,,https://www.limeroad.com/yellow-cotton-f2-fashion-p17816446?imgIdx=3&src_id=fromsearch__0
        by KHADIO,, offer Buy 2 Get 1 Free , ₹1499 ,₹ 522,65% off,,,https://www.limeroad.com/yellow-cotton-khadio-p17445249?imgIdx=3&src_id=fromsearch__0
        by Duke,,, ₹1699 ,₹ 1019,40% off,,,https://www.limeroad.com/green-cotton-blend-duke-p17535781?imgIdx=3&src_id=fromsearch__0
        by Roller Fashions,,, ₹1799 ,₹ 1099,39% off,,,https://www.limeroad.com/white-cotton-roller-fashions-p15729146?imgIdx=3&src_id=fromsearch__0
        by Callino London,, offer Buy 2 Get 1 Free , ₹1999 ,₹ 1399,30% off,,,https://www.limeroad.com/dark-blue-cotton-callino-london-p17428470?imgIdx=3&src_id=fromsearch__0
        by Roller Fashions,, offer Buy 2 Get 1 Free , ₹1999 ,₹ 944,53% off,,,https://www.limeroad.com/white-cotton-roller-fashions-p16992319?imgIdx=3&src_id=fromsearch__0
        by Ennoble,,, ₹2499 ,₹ 650,74% off,,,https://www.limeroad.com/red-cotton-ennoble-p17692857?imgIdx=3&src_id=fromsearch__0
        by Us Polo Assn, New ,,,₹ 2999,,,,https://www.limeroad.com/pink-cotton-uspa-p17571363?imgIdx=3&src_id=fromsearch__0
