name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        by Vimal Jonney,,, ₹1800 ,₹ 900,50% off,,,https://www.limeroad.com/multi-cotton-vimal-jonney-p15231751?imgIdx=3
        by Jockey,,,,₹ 1009,,,,https://www.limeroad.com/grey-cotton-jockey-p13121345?imgIdx=3
        by Vimal Jonney, New ,, ₹2800 ,₹ 952,66% off,,,https://www.limeroad.com/multi-cotton-vimal-jonney-p17823908?imgIdx=3
        by Vimal Jonney,,, ₹899 ,₹ 548,39% off,,,https://www.limeroad.com/grey-cotton-vimal-jonney-p16994939?imgIdx=3
        by Muffy,, offer Buy 2 Get 1 Free , ₹899 ,₹ 447,50% off,,,https://www.limeroad.com/grey-cotton-muffy-p16933210?imgIdx=3
        by Muffy,, offer Buy 2 Get 1 Free , ₹1049 ,₹ 544,48% off,,,https://www.limeroad.com/navy-blue-cotton-muffy-p16933229?imgIdx=3
        by Muffy,, offer Buy 2 Get 1 Free , ₹899 ,₹ 561,38% off,,,https://www.limeroad.com/blue-cotton-muffy-p16933209?imgIdx=3
        by Jockey,,,,₹ 819,,,,https://www.limeroad.com/black-cotton-jockey-p13121370?imgIdx=3
        by Sapper,, offer Buy 2 Get 1 Free , ₹2099 ,₹ 1224,42% off,,,https://www.limeroad.com/black-cotton-sapper-p17553794?imgIdx=3&src_id=fromsearch__0
        by Vimal Jonney,,, ₹1998 ,₹ 599,70% off,,,https://www.limeroad.com/grey-cotton-blend-vimal-jonney-p17762732?imgIdx=3&src_id=fromsearch__0
        by Vimal Jonney, New ,, ₹1400 ,₹ 504,64% off,,,https://www.limeroad.com/white-cotton-vimal-jonney-p17698494?imgIdx=3&src_id=fromsearch__0
        by Monte Carlo,,, ₹1699 ,₹ 1189,30% off,,,https://www.limeroad.com/black-cotton-blend-monte-carlo-p17734726?imgIdx=3&src_id=fromsearch__0
        by Zeffit,, offer Buy 2 Get 1 Free , ₹999 ,₹ 507,49% off,,,https://www.limeroad.com/grey-cotton-zeffit-p16783438?imgIdx=3&src_id=fromsearch__0
        by Vimal Jonney,,, ₹1800 ,₹ 900,50% off,,,https://www.limeroad.com/multi-cotton-vimal-p11462191?imgIdx=3&src_id=fromsearch__0
        by Vimal Jonney,,, ₹899 ,₹ 548,39% off,,,https://www.limeroad.com/multi-cotton-vimal-p11462252?imgIdx=3&src_id=fromsearch__0
        by Jockey,,,,₹ 819,,,,https://www.limeroad.com/black-cotton-jockey-p13121369?imgIdx=3&src_id=fromsearch__0
        by Vimal Jonney,,, ₹2800 ,₹ 896,68% off,,,https://www.limeroad.com/multi-cotton-vimal-p11462204?imgIdx=3&src_id=fromsearch__0
        by Vimal Jonney,,, ₹2299 ,₹ 897,61% off,,,https://www.limeroad.com/multi-cotton-vimal-jonney-p15231844?imgIdx=3&src_id=fromsearch__0
        by Jockey,,,,₹ 1359,,,,https://www.limeroad.com/navy-blue-cotton-track-pant-jockey-p13121356?imgIdx=3&src_id=fromsearch__0
        by Vimal Jonney,,, ₹1998 ,₹ 699,65% off,,,https://www.limeroad.com/grey-cotton-blend-vimal-jonney-p17762731?imgIdx=3&src_id=fromsearch__0
        by Jockey,,,,₹ 999,,,,https://www.limeroad.com/multi-cotton-jockey-p13994899?imgIdx=3&src_id=fromsearch__0
        by Vimal Jonney,,, ₹2299 ,₹ 897,61% off,,,https://www.limeroad.com/multi-cotton-vimal-jonney-p15231810?imgIdx=3&src_id=fromsearch__0
