name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        by PLUSS, New ,, ₹1499 ,₹ 749,50% off,,,https://www.limeroad.com/red-pluss-p17773440?imgIdx=3
        by oxolloxo, New ,, ₹2399 ,₹ 1559,35% off,,,https://www.limeroad.com/blue-cotton-oxolloxo-p17822229?imgIdx=3
        by PLUSS, New ,, ₹2399 ,₹ 1199,50% off,,,https://www.limeroad.com/blue-cotton-pluss-p17773430?imgIdx=3
        by Trend Arrest, New ,, ₹1299 ,₹ 899,31% off,,,https://www.limeroad.com/orange-trend-arrest-p17830614?imgIdx=3
        by oxolloxo, New ,, ₹2099 ,₹ 1364,35% off,,,https://www.limeroad.com/green-oxolloxo-p17822227?imgIdx=3
        by PLUSS, New ,, ₹1799 ,₹ 899,50% off,,,https://www.limeroad.com/white-cotton-pluss-p17773438?imgIdx=3
        by oxolloxo, New ,, ₹2099 ,₹ 1364,35% off,,,https://www.limeroad.com/green-cotton-oxolloxo-p17822228?imgIdx=3
        by PARK AVENUE, New , offer Freshness Unplugged Season Sale , ₹2399 ,₹ 840,65% off,,,https://www.limeroad.com/white-cotton-park-avenue-p17793065?imgIdx=3
        by PARK AVENUE,, offer Freshness Unplugged Season Sale , ₹1699 ,₹ 595,65% off,,,https://www.limeroad.com/yellow-cotton-park-avenue-p17710678?imgIdx=3&src_id=fromsearch__0
        by Campus Sutra,, offer Buy 2 Get 1 Free , ₹1399 ,₹ 736,47% off,,,https://www.limeroad.com/grey-cotton-campus-sutra-p14613407?imgIdx=3&src_id=fromsearch__0
        by PARK AVENUE,, offer Freshness Unplugged Season Sale , ₹1199 ,₹ 420,65% off,,,https://www.limeroad.com/red-park-avenue-p17759214?imgIdx=3&src_id=fromsearch__0
        by Trend Arrest,, offer Buy 2 Get 1 Free , ₹1399 ,₹ 839,40% off,,,https://www.limeroad.com/white-cotton-trend-arrest-p16982243?imgIdx=3&src_id=fromsearch__0
        by Yaadleen,, offer Buy 2 Get 1 Free , ₹1549 ,₹ 584,62% off,,,https://www.limeroad.com/orange-cotton-yaadleen-p16658141?imgIdx=3&src_id=fromsearch__0
        by Galwiz,,, ₹1199 ,₹ 499,58% off,,,https://www.limeroad.com/pink-crepe-galwiz-p17383632?imgIdx=3&src_id=fromsearch__0
