name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
Babyhug Advanced Pant Style Diapers Large - 64 Pieces,Bestseller,,1095,602.25,(45% Off),3.96,                                (4204 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/babyhug/babyhug-advanced-pant-style-diapers-large-64-pieces/2874155/product-detail
Babyhug Advanced Pant Style Diapers Medium - 76 Pieces,Bestseller,,1145,629.75,(45% Off),3.96,                                (4204 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/babyhug/babyhug-advanced-pant-style-diapers-medium-76-pieces/2874154/product-detail
MamyPoko Extra Absorb Pant Style Diaper XX Large Size...,Bestseller,,999,651.15,(35% Off),4.26,                                (2740 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/mamypoko/mamypoko-extra-absorb-pant-style-diaper-xx-large-size-44-pieces/2947298/product-detail
Babyhug Advanced Pant Style Diapers Extra Large - 56...,Bestseller,,1145,629.75,(45% Off),3.96,                                (4204 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/babyhug/babyhug-advanced-pant-style-diapers-extra-large-56-pieces/2874156/product-detail
"Pampers All round Protection Pants, Double Extra Large...",Bestseller,,1149,714.45,(38% Off),4.19,                                (1378 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/pampers/pampers-all-round-protection-pants-double-extra-large-size-xxl-42-count-anti-rash-diapers-lotion-with-aloe-vera/3271328/product-detail
MamyPoko Extra Absorb Pant Style Diapers Extra Large -...,Bestseller,,1998,1195.2,(40% Off),4.27,                                (321 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/mamypoko/mamypoko-extra-absorb-pant-style-diapers-extra-large-104-pieces/3104237/product-detail
"Pampers Premium Care Pants, Double Extra Large size...",Bestseller,,2299,1515.5,(34% Off),4.34,                                (2408 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/pampers/pampers-premium-care-pants-double-extra-large-size-baby-diapers-xxl-60-count-softest-ever-pampers-pants/3312345/product-detail
MamyPoko Extra Absorb Pant Style Diapers Large - 128...,Bestseller,,1998,1195.2,(40% Off),4.27,                                (321 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/mamypoko/mamypoko-extra-absorb-pant-style-diapers-large-128-pieces/3104236/product-detail
"Pampers Active Baby Taped Diapers, Large size diapers,...",Bestseller,,1549,1244.78,(20% Off),4.43,                                (1132 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/pampers/pampers-active-baby-taped-diapers-large-size-diapers-lg-78-count-taped-style-custom-fit/137063/product-detail
"Pampers Premium Care Pants, Extra Large size baby...",Bestseller,,2299,1593.9,(31% Off),4.34,                                (2408 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/pampers/pampers-premium-care-pants-extra-large-size-baby-diapers-xl-72-count-softest-ever-pampers-pants/2163908/product-detail
