name,badge_1,badge_2,badge_3,mrp,discounted_price,discount,rating,rating_count,link
"CINAGRO Artificial Succulent Plant with Pot (Green, Pack Of 3,18 x 15 x 12Cms)  ",,Sponsored,,,₹698,,3.4 out of 5 stars,55,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A071454020XV16356FTPX&url=%2FCinagro-Artificial-Outdoor-Succulent-Balcony%2Fdp%2FB08GG6GQ75%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3Dartificial%2Bplants%26qid%3D1624530691%26sr%3D8-1-spons%26psc%3D1&qualifier=1624530691&id=8323572273324185&widgetName=sp_atf
"Tdas Artificial Ivy Vine Creeper Plants (Green, Pack Of 6)  ",,Sponsored,,₹990,₹469,Save ₹521 (53%),4.2 out of 5 stars,916,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A08143921HOCWZAZD0ZQW&url=%2FArtificial-Garlands-Greenery-maindoor-Decoration%2Fdp%2FB07X1FJVD3%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3Dartificial%2Bplants%26qid%3D1624530691%26sr%3D8-2-spons%26psc%3D1&qualifier=1624530691&id=8323572273324185&widgetName=sp_atf
HYPERBOLES Big Artificial Plant Dragon Flower Tree Without Pot - 4.65 Ft  ,,Sponsored,,,,,,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0351930CF5PNZRZORQ&url=%2FHYPERBOLES-Artificial-Dragon-Flower-Without%2Fdp%2FB08KZSBJZJ%2Fref%3Dsr_1_3_sspa%3Fdchild%3D1%26keywords%3Dartificial%2Bplants%26qid%3D1624530691%26sr%3D8-3-spons%26psc%3D1&qualifier=1624530691&id=8323572273324185&widgetName=sp_atf
"iPreference Artificial 36"" Areca Palm Tree, Artificial Paradise Palm Tree Plant, Fake Tropical Palm Tree, Faux Tree in Pot for Home Office Indoor Outdoor Housewarming Gift  ",,Sponsored,Only 1 left in stock.,"₹2,499","₹1,999",Save ₹500 (20%),,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A04046761YQ8HYUJJHQBU&url=%2FiPreference-Artificial-Paradise-Tropical-Housewarming%2Fdp%2FB08MF2QX6X%2Fref%3Dsr_1_4_sspa%3Fdchild%3D1%26keywords%3Dartificial%2Bplants%26qid%3D1624530691%26sr%3D8-4-spons%26psc%3D1&qualifier=1624530691&id=8323572273324185&widgetName=sp_atf
"Litleo Bonsai Wild Artificial Plant with Pot (Green, Set Of 4)  ",Best seller,,,₹499,₹425,Save ₹74 (15%),4.1 out of 5 stars,724,https://www.amazon.in/gp/bestsellers/kitchen/1380416031/ref=sr_bs_4_1380416031_1
"Heart Home Artificial Plants with Plastic Pot (Green,Pack of 1)  ",,,,,₹299,,4.1 out of 5 stars,365,https://www.amazon.in/Heart-Home-Artificial-Plants-Plastic/dp/B08VGMLCVF/ref=sr_1_6?dchild=1&keywords=artificial+plants&qid=1624530691&sr=8-6
HYPERBOLES Artificial Bonsai Plant with Pot - Green - 6 Inch/15 cm  ,,,,₹699,₹199,Save ₹500 (72%),,,https://www.amazon.in/HYPERBOLES-Artificial-Bonsai-Plant-Pot/dp/B0979KGJ9D/ref=sr_1_7?dchild=1&keywords=artificial+plants&qid=1624530691&sr=8-7
"Dekorly Artificial Bonsai Wild Plant with Pot (Yellow, Green, Red, Maroon, Set Of 4)  ",,,,₹999,₹399,Save ₹600 (60%),3.8 out of 5 stars,19,https://www.amazon.in/Dekorly-Artificial-Bonsai-Yellow-Maroon/dp/B08ZYJQXTX/ref=sr_1_8?dchild=1&keywords=artificial+plants&qid=1624530691&sr=8-8
YTC Artificial Plants for Home Decor | Pack of 4 | (2 Grass & 2 Green Plant)  ,,,,₹799,₹399,Save ₹400 (50%),5.0 out of 5 stars,3,https://www.amazon.in/YTC-Artificial-Plants-Decor-Grass/dp/B096QC1VRB/ref=sr_1_9?dchild=1&keywords=artificial+plants&qid=1624530691&sr=8-9
"Fancy Mart Artificial Bamboo Leaves Plant with Wood Pot (Green, 1Pc)  ",Best seller,,,,₹356,,4.2 out of 5 stars,"6,489",https://www.amazon.in/gp/bestsellers/kitchen/3749941031/ref=sr_bs_9_3749941031_1
