name,badge_1,badge_2,badge_3,mrp,discounted_price,discount,rating,rating_count,link
Panda Fun Aop T-Shirt Dress,,,,849,₹699,,,,
Black Women High Neck Rib Dress,BUY 1 GET 1,,,899,₹549,,,,
Retro Red Slub Flared Dress,BUY 2 GET 1,,,1399,₹649,,,,
N.O.P.E Color Block Dress,BUY 2 GET 1,,,1399,₹799,,,,
Just Beachy Stripe Dress,BUY 2 GET 1,,,999,₹799,,,,
Arcade Green Color Block Dress,,LAST SIZES LEFT - SPECIAL PRICE,,899,₹449,,,,
Women's High Neck Ribbed Dress,BUY 1 GET 1,,,999,₹699,,,,
Bakwaas Bandh Kar  High Neck Pocket Dress Galaxy Blue,BUY 2 GET 1,,FEW LEFT,1599,₹549,,,,
Women's High Neck Ribbed Dress,BUY 1 GET 1,,,999,₹599,,,,
Bugs Bunny Half Sleeve Hyper Print T-shirt Dress (LT),,,,1699,₹799,,,,
Her Story  Hoodie Dress,,,,1799,₹649,,,,
Women's High Low Solid Maxi Dress with belt,,,,1399,₹699,,,,
Womens Boyfriend Fit Dress,BUY 2 GET 1,,,1599,₹599,,,,
Sky blue-Navy Blue Women Hip Hop Dress,,,,1399,₹699,,,,
Women's Rib Raglan Dress,BUY 1 GET 1,,,899,₹699,,,,
Donald Duck (DL) AOP Dress,BUY 2 GET 1,,,849,₹699,,,,
Campus Sutra Women Stylish Floral Design Casual Dresses,,,,2199,₹1099,,,,
Anthra Melange Hip Hop Dress,,,,899,₹549,,,,
Wonder Woman stripe (DCL) AOP Dress,BUY 2 GET 1,,,849,₹649,,,,
Infinity Freedom Hoodie Dress Black,,,FEW LEFT,999,₹649,,,,
Misty Pink Women High Neck Rib Dress,BUY 1 GET 1,,FEW LEFT,899,₹649,,,,
Tropical Blue-Sailor Blue Women Half N Half Dress,,,,1399,₹699,,,,
Mickey silhouette AOP Dresses(DL),BUY 2 GET 1,,,849,₹699,,,,
Style Quotient Womens Blue Striped Three-Quarter Sleeves Dress,,,,1899,₹899,,,,
Campus Sutra Women Stylish Floral Design Casual Dresses,,,,1599,₹959,,,,
Women's High Neck Ribbed Dress,BUY 1 GET 1,,,999,₹599,,,,
Sweet Dreams Printed Night T-Shirt Dress,,,,1199,₹599,,,,
Pink Raglan Dress,BUY 2 FOR 549,FLASH SALE,,899,₹279,,,,
Women's High Low Solid Maxi Dress with belt,,,,1399,₹699,,,,
Style Quotient Women Nude-Coloured Solid Sheath Dress,,,,1299,₹734,,,,
Campus Sutra Women Casual Dress,,,,1599,₹959,,,,
Women's Striper Boyfriend Fit Dress,,,,1699,₹799,,,,
Campus Sutra Women Casual Dress,,,,1999,₹999,,,,
Campus Sutra Women Stylish Floral Design Casual Dresses,,,,2199,₹1099,,,,
Enjoy Coca-Cola Raglan Dress,BUY 1 GET 1,,,,₹749,,,,
Digi Teal Raglan Dress,,,,899,₹399,,,,
Orange Rush Side Panel Dress,,,,999,₹399,,,,
Campus Sutra Women Floral Design Stylish Casual Dress,,,,1899,₹1139,,,,
Women Red & Black Raglan Dress,BUY 2 GET 1,,,899,₹599,,,,
Orange Rush Belt Dress,,,,999,₹449,,,,
Women's Navy Printed Sleeveless Kurti Dress,,,,1299,₹649,,,,
Women's Slip Dress with Red Turtle Neck Top,BUY 1 GET 1,,,999,₹899,,,,
Beach Blue Pique Dress,BUY 2 GET 1,,,1399,₹699,,,,
Hashtag Blue Alter Neck Dress,,,FEW LEFT,999,₹699,,,,
Aven Assemble Women's High Neck Pocket Dress (AVL),,,,899,₹449,,,,
Women's True Indigo Printed Dress,,,,1499,₹599,,,,
Campus Sutra Women Stylish Solid With Belt Casual Dresses,,,,1999,₹999,,,,
Womens Checks Shirt Tunic,,,FEW LEFT,1999,₹799,,,,
Campus Sutra Women Stylish Floral Design Casual Dresses,,,,1599,₹959,,,,
Digi Teal High Neck Pocket Dress,,,,899,₹399,,,,
Happy Today Cap Sleeve Printed T-Shirt Dress,,,,899,₹399,,,,
Women's Striper Boyfriend Fit Dress,,,FEW LEFT,1699,₹799,,,,
Campus Sutra Women Stylish Dress,,,,2199,₹1099,,,,
