name,badge_1,badge_2,badge_3,badge_4,mrp,discounted_price,discount,rating,rating_count,link
SPRING BUNNY - Baby Girl ' Eva '  Cap Sleeve Onesie in Pink-12M,,,,,Rs. 395,Rs.  296,25% Off,1.7000000000000002,(3),https://www.snapdeal.com/product/spring-bunny-baby-girl-eva/667658504472#bcrumbSearch:onesie|bcrumbLabelId:2373
