name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        by PLUSS,, offer Buy 2 Get 1 Free , ₹3299 ,₹ 871,74% off,,,https://www.limeroad.com/blue-pluss-p15919045?imgIdx=3
        by Marca Disati, New ,, ₹1399 ,₹ 839,40% off,,,https://www.limeroad.com/multi-poly-spandex-marca-disati-p17750113?imgIdx=3
        by Aks,, offer Buy 2 Get 1 Free , ₹2199 ,₹ 1137,48% off,,,https://www.limeroad.com/grey-cotton-aks-p17434622?imgIdx=3
        by oxolloxo,, offer Buy 2 Get 1 Free , ₹1499 ,₹ 698,53% off,,,https://www.limeroad.com/white-cotton-oxolloxo-p16936484?imgIdx=3
        by Cottinfab,, offer Buy 2 Get 1 Free , ₹2199 ,₹ 975,56% off,,,https://www.limeroad.com/green-poly-crepe-cottinfab-p16262080?imgIdx=3
        by Color Fuel,,, ₹999 ,₹ 419,58% off,,,https://www.limeroad.com/beige-crepe-color-fuel-p11833030?imgIdx=3
        by Cottinfab,, offer Buy 2 Get 1 Free , ₹2099 ,₹ 897,57% off,,,https://www.limeroad.com/brown-poly-viscose-cottinfab-p17413918?imgIdx=3
        by Sera,, offer Buy 2 Get 1 Free , ₹1298 ,₹ 817,37% off,,,https://www.limeroad.com/red-cotton-blend-sera-p16925836?imgIdx=3
        by PLUSS,, offer Buy 2 Get 1 Free , ₹3599 ,₹ 1259,65% off,,,https://www.limeroad.com/brown-pluss-p15919048?imgIdx=3&src_id=fromsearch__0
        by Ishin,,, ₹4249 ,₹ 2124,50% off,,,https://www.limeroad.com/cream-cotton-ishin-p17692083?imgIdx=3&src_id=fromsearch__0
        by Aks Couture, New ,, ₹1899 ,₹ 1234,35% off,,,https://www.limeroad.com/orange-aks-couture-p17769994?imgIdx=3&src_id=fromsearch__0
        by texco,, offer Buy 2 Get 1 Free , ₹1999 ,₹ 978,51% off,,,https://www.limeroad.com/black-cotton-texco-p16137600?imgIdx=3&src_id=fromsearch__0
        by Iti, New ,, ₹2999 ,₹ 1799,40% off,,,https://www.limeroad.com/purple-georgette-iti-p17801744?imgIdx=3&src_id=fromsearch__0
        by GOD BLESS,, offer Buy 2 Get 1 Free , ₹1599 ,₹ 1006,37% off,,,https://www.limeroad.com/black-rayon-god-bless-p16542582?imgIdx=3&src_id=fromsearch__0
        by mylookup,, offer Buy 2 Get 1 Free , ₹999 ,₹ 402,60% off,,,https://www.limeroad.com/black-georgette-mylookup-p15491177?imgIdx=3&src_id=fromsearch__0
        by Campus Sutra,, offer Buy 2 Get 1 Free , ₹1399 ,₹ 764,45% off,,,https://www.limeroad.com/maroon-cotton-blend-campus-sutra-p17083453?imgIdx=3&src_id=fromsearch__0
        by 18 to eighty's,,, ₹1799 ,₹ 1079,40% off,,,https://www.limeroad.com/black-blue-net-polyester-bodycon-dress-18-to-eighty-s-p10411640?imgIdx=3&src_id=fromsearch__0
        by texco,, offer Buy 2 Get 1 Free , ₹2099 ,₹ 681,68% off,,,https://www.limeroad.com/white-cotton-texco-p15228171?imgIdx=3&src_id=fromsearch__0
        by mylookup,, offer Buy 2 Get 1 Free , ₹1999 ,₹ 576,71% off,,,https://www.limeroad.com/green-crepe-mylookup-p15705292?imgIdx=3&src_id=fromsearch__0
        by Divena,,, ₹2599 ,₹ 1299,50% off,,,https://www.limeroad.com/blue-rayon-divena-p16800842?imgIdx=3&src_id=fromsearch__0
        by Sei Bello,,, ₹1399 ,₹ 925,34% off,,,https://www.limeroad.com/black-georgette-sei-bello-p16695755?imgIdx=3&src_id=fromsearch__0
        by GET GLAMR,, offer Buy 2 Get 1 Free , ₹1999 ,₹ 1098,45% off,,,https://www.limeroad.com/navy-blue-cotton-get-glamr-p17419394?imgIdx=3&src_id=fromsearch__0
        by Saanjh,, offer Buy 2 Get 1 Free , ₹3019 ,₹ 1181,61% off,,,https://www.limeroad.com/offwhite-cotton-saanjh-p17438581?imgIdx=3&src_id=fromsearch__0
        by CRIMSOUNE CLUB,, offer Buy 2 Get 1 Free , ₹1999 ,₹ 1399,30% off,,,https://www.limeroad.com/pink-crimsoune-club-p17334040?imgIdx=3&src_id=fromsearch__0
        by Mj Life Style,, offer Buy 2 Get 1 Free , ₹1249 ,₹ 921,26% off,,,https://www.limeroad.com/green-poly-crepe-mj-life-style-p16919585?imgIdx=3&src_id=fromsearch__0
        by Anvi Be Yourself,,, ₹3155 ,₹ 946,70% off,,,https://www.limeroad.com/black-chiffon-anvi-be-yourself-p17642068?imgIdx=3&src_id=fromsearch__0
        by Saanjh,, offer Buy 2 Get 1 Free , ₹2909 ,₹ 1045,64% off,,,https://www.limeroad.com/offwhite-cotton-saanjh-p17438574?imgIdx=3&src_id=fromsearch__0
        by A K Fashion,,, ₹1300 ,₹ 693,47% off,,,https://www.limeroad.com/blue-georgette-a-k-fashion-p16667842?imgIdx=3&src_id=fromsearch__0
