name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        by Boketto Life,,, ₹8600 ,₹ 5375,38% off,,,https://www.limeroad.com/White-Cotton-Boketto-Life-p17633909?imgIdx=3
        by Eavan,, offer Buy 2 Get 1 Free , ₹1799 ,₹ 1636,9% off,,,https://www.limeroad.com/purple-chiffon-eavan-p17761693?imgIdx=3
        by A K Fashion,,, ₹1400 ,₹ 467,67% off,,,https://www.limeroad.com/black-a-k-fashion-p16662934?imgIdx=3
        by Marca Disati,,, ₹1599 ,₹ 1199,25% off,,,https://www.limeroad.com/navy-blue-poly-spandex-marca-disati-p17750117?imgIdx=3
        by FOSH,,, ₹1799 ,₹ 899,50% off,,,https://www.limeroad.com/black-hosiery-fosh-p17423484?imgIdx=3
        by PLUSS,,, ₹1699 ,₹ 578,66% off,,,https://www.limeroad.com/white-pluss-p17764986?imgIdx=3
        by Jaipur Gallery,,, ₹1599 ,₹ 849,47% off,,,https://www.limeroad.com/black-rayon-jaipur-gallery-p16807957?imgIdx=3
        by Color Cocktail,, offer Buy 2 Get 1 Free , ₹1899 ,₹ 973,49% off,,,https://www.limeroad.com/green-georgette-color-cocktail-p17337071?imgIdx=3
        by Papa, New exclusive ,, ₹1999 ,₹ 1199,40% off,,,https://www.limeroad.com/white-cotton-papa-p17790196?imgIdx=3&src_id=fromsearch__0
        by Smart Button, New ,, ₹1790 ,₹ 899,50% off,,,https://www.limeroad.com/green-rayon-smart-button-p17857812?imgIdx=3&src_id=fromsearch__0
        by oxolloxo, New ,, ₹2599 ,₹ 1689,35% off,,,https://www.limeroad.com/black-oxolloxo-p17822219?imgIdx=3&src_id=fromsearch__0
        by Hive91, New ,, ₹1525 ,₹ 799,48% off,,,https://www.limeroad.com/multi-poly-lycra-hive91-p17850636?imgIdx=3&src_id=fromsearch__0
        by Miracolos By Ruchi, New ,,,₹ 4480,,,,https://www.limeroad.com/Red-Georgette-Miracolos-by-Ruchi-p17860291?imgIdx=3&src_id=fromsearch__0
        by oxolloxo, New ,, ₹2599 ,₹ 1689,35% off,,,https://www.limeroad.com/white-oxolloxo-p17822221?imgIdx=3&src_id=fromsearch__0
        by W, New ,, ₹2499 ,₹ 1874,25% off,,,https://www.limeroad.com/blue-rayon-w-p17649432?imgIdx=3&src_id=fromsearch__0
        by CRIMSOUNE CLUB, New ,,,₹ 1999,,,,https://www.limeroad.com/light-blue-cotton-blend-crimsoune-club-p17844185?imgIdx=3&src_id=fromsearch__0
        by Hive91,, offer Buy 2 Get 1 Free , ₹1985 ,₹ 1149,42% off,,,https://www.limeroad.com/green-rayon-hive91-p16897659?imgIdx=3&src_id=fromsearch__0
        by Ruhaan's,, offer Buy 2 Get 1 Free , ₹1799 ,₹ 899,50% off,,,https://www.limeroad.com/blue-denim-ruhaan-s-p17381908?imgIdx=3&src_id=fromsearch__0
        by The Vanca,, offer Buy 2 Get 1 Free , ₹1699 ,₹ 841,51% off,,,https://www.limeroad.com/blue-the-vanca-p15852315?imgIdx=3&src_id=fromsearch__0
        by Ruhanee,, offer Buy 2 Get 1 Free , ₹1499 ,₹ 617,59% off,,,https://www.limeroad.com/navy-blue-cotton-ruhanee-p15230959?imgIdx=3&src_id=fromsearch__0
        by Color Cocktail,, offer Buy 2 Get 1 Free ,,₹ 1899,,,,https://www.limeroad.com/green-georgette-color-cocktail-p17435984?imgIdx=3&src_id=fromsearch__0
        by Absorbing,,, ₹1499 ,₹ 799,47% off,,,https://www.limeroad.com/navy-blue-crepe-absorbing-p16275242?imgIdx=3&src_id=fromsearch__0
        by The Vanca,, offer Buy 2 Get 1 Free , ₹1899 ,₹ 868,54% off,,,https://www.limeroad.com/grey-the-vanca-p15852313?imgIdx=3&src_id=fromsearch__0
        by PLUSS,,, ₹1899 ,₹ 646,66% off,,,https://www.limeroad.com/green-pluss-p17764878?imgIdx=3&src_id=fromsearch__0
        by Miracolos By Ruchi, New ,, ₹2352 ,₹ 1505,36% off,,,https://www.limeroad.com/Maroon-Satin-Miracolos-by-Ruchi-p17861993?imgIdx=3&src_id=fromsearch__0
        by Saanjh,, offer Buy 2 Get 1 Free , ₹2099 ,₹ 917,56% off,,,https://www.limeroad.com/grey-cotton-saanjh-p17398856?imgIdx=3&src_id=fromsearch__0
        by Iti,, offer Buy 2 Get 1 Free , ₹2799 ,₹ 1679,40% off,,,https://www.limeroad.com/maroon-georgette-iti-p17801736?imgIdx=3&src_id=fromsearch__0
        by Style Mill,,, ₹2650 ,₹ 2195,17% off,,,https://www.limeroad.com/Peach-Cotton-STYLE-MILL-p17676571?imgIdx=3&src_id=fromsearch__0
        by Smart Button, New ,, ₹1790 ,₹ 899,50% off,,,https://www.limeroad.com/purple-rayon-smart-button-p17857813?imgIdx=3&src_id=fromsearch__0
        by Iti,, offer Buy 2 Get 1 Free , ₹1899 ,₹ 1519,20% off,,,https://www.limeroad.com/yellow-georgette-iti-p17776344?imgIdx=3&src_id=fromsearch__0
        by FOSH,,, ₹1999 ,₹ 1199,40% off,,,https://www.limeroad.com/orange-denim-fosh-p16737290?imgIdx=3&src_id=fromsearch__0
        by Myshka,, offer Buy 2 Get 1 Free , ₹2499 ,₹ 750,70% off,,,https://www.limeroad.com/blue-myshka-p17415437?imgIdx=3&src_id=fromsearch__0
        by Smart Button, New ,, ₹1790 ,₹ 899,50% off,,,https://www.limeroad.com/maroon-rayon-smart-button-p17857811?imgIdx=3&src_id=fromsearch__0
        by W, New ,, ₹2499 ,₹ 1249,50% off,,,https://www.limeroad.com/beige-viscose-w-p17649434?imgIdx=3&src_id=fromsearch__0
        by Aks, New ,, ₹1699 ,₹ 934,45% off,,,https://www.limeroad.com/pink-viscose-aks-p17434405?imgIdx=3&src_id=fromsearch__0
        by Mode Connection, New ,, ₹1999 ,₹ 899,55% off,,,https://www.limeroad.com/blue-mode-connection-p17853836?imgIdx=3&src_id=fromsearch__0
        by Draax Fashions, New ,, ₹3000 ,₹ 1050,65% off,,,https://www.limeroad.com/green-draax-fashions-p17843663?imgIdx=3&src_id=fromsearch__0
        by Miracolos By Ruchi, New ,, ₹4032 ,₹ 2016,50% off,,,https://www.limeroad.com/Blue-Satin-Miracolos-by-Ruchi-p17861654?imgIdx=3&src_id=fromsearch__0
        by Ellora Boarding, New ,, ₹5399 ,₹ 4499,17% off,,,https://www.limeroad.com/white-georgette-ellora-boarding-p17810027?imgIdx=3&src_id=fromsearch__0
        by Dechen, New ,, ₹2299 ,₹ 1499,35% off,,,https://www.limeroad.com/yellow-lyocell-dechen-p17693626?imgIdx=3&src_id=fromsearch__0
        by Sugr, New ,,,₹ 899,,,,https://www.limeroad.com/black-sugr-p17580661?imgIdx=3&src_id=fromsearch__0
        by Trend Arrest, New ,, ₹2699 ,₹ 1899,30% off,,,https://www.limeroad.com/pink-trend-arrest-p17829201?imgIdx=3&src_id=fromsearch__0
        by Rareism, New ,,,₹ 3999,,,,https://www.limeroad.com/green-cotton-rareism-p17850698?imgIdx=3&src_id=fromsearch__0
        by GOD BLESS, New ,, ₹1499 ,₹ 735,51% off,,,https://www.limeroad.com/light-blue-rayon-god-bless-p17790409?imgIdx=3&src_id=fromsearch__0
        by Sugr, New ,,,₹ 899,,,,https://www.limeroad.com/green-sugr-p17580660?imgIdx=3&src_id=fromsearch__0
        by Rareism, New ,,,₹ 2999,,,,https://www.limeroad.com/navy-blue-viscose-rareism-p17864219?imgIdx=3&src_id=fromsearch__0
        by W, New ,,,₹ 4599,,,,https://www.limeroad.com/green-viscose-w-p17649421?imgIdx=3&src_id=fromsearch__0
        by Miracolos By Ruchi, New ,, ₹2800 ,₹ 2100,25% off,,,https://www.limeroad.com/Multi-Chiffon-Miracolos-by-Ruchi-p17862218?imgIdx=3&src_id=fromsearch__0
        by Miracolos By Ruchi, New ,, ₹2352 ,₹ 1505,36% off,,,https://www.limeroad.com/Black-Satin-Miracolos-by-Ruchi-p17861984?imgIdx=3&src_id=fromsearch__0
        by Sugr, New ,,,₹ 899,,,,https://www.limeroad.com/blue-sugr-p17580653?imgIdx=3&src_id=fromsearch__0
        by Miracolos By Ruchi, New ,,,₹ 4256,,,,https://www.limeroad.com/Green-Chiffon-Miracolos-by-Ruchi-p17862056?imgIdx=3&src_id=fromsearch__0
        by Rareism, New ,,,₹ 2999,,,,https://www.limeroad.com/maroon-viscose-rareism-p17864221?imgIdx=3&src_id=fromsearch__0
        by Sugr, New ,,,₹ 999,,,,https://www.limeroad.com/grey-sugr-p17580659?imgIdx=3&src_id=fromsearch__0
        by Trend Arrest, New ,, ₹1499 ,₹ 1049,30% off,,,https://www.limeroad.com/pink-trend-arrest-p17829200?imgIdx=3&src_id=fromsearch__0
        by Rareism, New ,,,₹ 2999,,,,https://www.limeroad.com/pink-viscose-rareism-p17864228?imgIdx=3&src_id=fromsearch__0
        by Sugr, New ,, ₹1199 ,₹ 839,30% off,,,https://www.limeroad.com/blue-rayon-sugr-p17580437?imgIdx=3&src_id=fromsearch__0
        by Ruhaan's,, offer Buy 2 Get 1 Free , ₹1599 ,₹ 849,47% off,,,https://www.limeroad.com/navy-blue-denim-ruhaan-s-p17381910?imgIdx=3&src_id=fromsearch__0
        by A K Fashion, exclusive ,, ₹1400 ,₹ 593,58% off,,,https://www.limeroad.com/blue-georgette-a-k-fashion-p15121406?imgIdx=3&src_id=fromsearch__0
        by RITU DESIGNS,, offer Buy 2 Get 1 Free , ₹2499 ,₹ 1308,48% off,,,https://www.limeroad.com/navy-blue-georgette-ritu-designs-p15919237?imgIdx=3&src_id=fromsearch__0
        by RIGO,,, ₹999 ,₹ 400,60% off,,,https://www.limeroad.com/multi-cotton-rigo-p13869008?imgIdx=3&src_id=fromsearch__0
        by Zinnia,,,,₹ 1549,,,,https://www.limeroad.com/purple-crepe-zinnia-p17656819?imgIdx=3&src_id=fromsearch__0
        by Aks,, offer Buy 2 Get 1 Free , ₹2499 ,₹ 1292,48% off,,,https://www.limeroad.com/blue-viscose-aks-p17434407?imgIdx=3&src_id=fromsearch__0
        by Cherokee,,, ₹999 ,₹ 849,15% off,,,https://www.limeroad.com/pink-rayon-cherokee-p17580526?imgIdx=3&src_id=fromsearch__0
