name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        by Kassually,, offer Buy 2 Get 1 Free , ₹1999 ,₹ 972,51% off,,,https://www.limeroad.com/yellow-poly-georgette-kassually-p16378768?imgIdx=3
        by GOD BLESS, New ,, ₹1499 ,₹ 735,51% off,,,https://www.limeroad.com/blue-rayon-god-bless-p17790412?imgIdx=3
        by Galwiz,, offer Buy 2 Get 1 Free , ₹1499 ,₹ 675,55% off,,,https://www.limeroad.com/olive-poly-crepe-galwiz-p17585523?imgIdx=3
        by Draax Fashions, New ,, ₹3500 ,₹ 1225,65% off,,,https://www.limeroad.com/yellow-draax-fashions-p17843669?imgIdx=3
        by texco,, offer Buy 2 Get 1 Free , ₹2599 ,₹ 1154,56% off,,,https://www.limeroad.com/blue-texco-p16708288?imgIdx=3
        by Color Cocktail,, offer Buy 2 Get 1 Free , ₹1699 ,₹ 870,49% off,,,https://www.limeroad.com/blue-crepe-color-cocktail-p17231714?imgIdx=3
        by PLUSS,, offer Buy 2 Get 1 Free , ₹1899 ,₹ 807,58% off,,,https://www.limeroad.com/pink-pluss-p17361913?imgIdx=3
        by PLUSS,, offer Buy 2 Get 1 Free , ₹2199 ,₹ 1374,38% off,,,https://www.limeroad.com/yellow-pluss-p16838313?imgIdx=3
        by MsFQ,, offer Buy 2 Get 1 Free , ₹1699 ,₹ 915,46% off,,,https://www.limeroad.com/red-chiffon-msfq-p15066966?imgIdx=3&src_id=fromsearch__0
        by PLUSS,, offer Buy 2 Get 1 Free , ₹2549 ,₹ 1045,59% off,,,https://www.limeroad.com/olive-pluss-p17369061?imgIdx=3&src_id=fromsearch__0
        by Isam, New ,, ₹2399 ,₹ 999,58% off,,,https://www.limeroad.com/maroon-isam-p17828933?imgIdx=3&src_id=fromsearch__0
        by Purplicious,,, ₹2999 ,₹ 1020,66% off,,,https://www.limeroad.com/navy-blue-viscose-purplicious-p15882207?imgIdx=3&src_id=fromsearch__0
