name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        by PLUSS,, offer Buy 2 Get 1 Free , ₹3299 ,₹ 871,74% off,,,https://www.limeroad.com/blue-pluss-p15919045?imgIdx=3
        by PLUSS,, offer Buy 2 Get 1 Free , ₹2569 ,₹ 1220,53% off,,,https://www.limeroad.com/black-pluss-p15507584?imgIdx=3
        by FOSH,,, ₹2199 ,₹ 1979,10% off,,,https://www.limeroad.com/white-crepe-fosh-p17579477?imgIdx=3
        by Ruhaan's,,, ₹1699 ,₹ 849,50% off,,,https://www.limeroad.com/yellow-georgette-ruhaan-s-p17639967?imgIdx=3
        by Aasi   House Of Nayo,, offer Buy 2 Get 1 Free , ₹1199 ,₹ 671,44% off,,,https://www.limeroad.com/maroon-cotton-aasi-house-of-nayo-p16723216?imgIdx=3
        by mylookup,, offer Buy 2 Get 1 Free , ₹999 ,₹ 389,61% off,,,https://www.limeroad.com/blue-georgette-mylookup-p15491174?imgIdx=3
        by A K Fashion, exclusive ,, ₹1400 ,₹ 593,58% off,,,https://www.limeroad.com/blue-georgette-a-k-fashion-p15121406?imgIdx=3
        by Hive91,,, ₹1985 ,₹ 799,60% off,,,https://www.limeroad.com/white-cotton-hive91-p17611307?imgIdx=3
        by PLUSS,,, ₹2449 ,₹ 833,66% off,,,https://www.limeroad.com/black-pluss-p16763540?imgIdx=3&src_id=fromsearch__0
        by texco,, offer Buy 2 Get 1 Free , ₹1699 ,₹ 978,42% off,,,https://www.limeroad.com/black-cotton-texco-p16960437?imgIdx=3&src_id=fromsearch__0
        by Iti,,, ₹1899 ,₹ 1424,25% off,,,https://www.limeroad.com/blue-georgette-iti-p17776352?imgIdx=3&src_id=fromsearch__0
        by Ly2,, offer Buy 2 Get 1 Free , ₹2899 ,₹ 1739,40% off,,,https://www.limeroad.com/purple-spangles-p17651654?imgIdx=3&src_id=fromsearch__0
        by PLUSS,,, ₹2699 ,₹ 918,66% off,,,https://www.limeroad.com/pink-pluss-p17764920?imgIdx=3&src_id=fromsearch__0
        by The Vanca,,, ₹2299 ,₹ 897,61% off,,,https://www.limeroad.com/yellow-the-vanca-p17342886?imgIdx=3&src_id=fromsearch__0
        by MsFQ,, offer Buy 2 Get 1 Free , ₹1699 ,₹ 641,62% off,,,https://www.limeroad.com/yellow-msfq-p15436669?imgIdx=3&src_id=fromsearch__0
        by PLUSS,,, ₹1899 ,₹ 646,66% off,,,https://www.limeroad.com/pink-pluss-p17543396?imgIdx=3&src_id=fromsearch__0
        by janasya,, offer Buy 2 Get 1 Free , ₹1899 ,₹ 837,56% off,,,https://www.limeroad.com/blue-cotton-janasya-p17755223?imgIdx=3&src_id=fromsearch__0
        by MY SWAG,,, ₹1199 ,₹ 330,72% off,,,https://www.limeroad.com/black-crepe-my-swag-p17758267?imgIdx=3&src_id=fromsearch__0
        by texco,, offer Buy 2 Get 1 Free , ₹2799 ,₹ 978,65% off,,,https://www.limeroad.com/black-viscose-texco-p16008134?imgIdx=3&src_id=fromsearch__0
        by Ziva Lifestyle, New ,, ₹1799 ,₹ 1199,33% off,,,https://www.limeroad.com/black-cotton-ziva-lifestyle-p17862121?imgIdx=3&src_id=fromsearch__0
        by Stalk,,,,₹ 1199,,,,https://www.limeroad.com/maroon-stalk-p17394461?imgIdx=3&src_id=fromsearch__0
        by Ruhaan's,,, ₹1799 ,₹ 899,50% off,,,https://www.limeroad.com/navy-blue-ruhaan-s-p17718955?imgIdx=3&src_id=fromsearch__0
