name,badge_1,badge_2,badge_3,badge_4,mrp,discounted_price,discount,rating,rating_count,link
hicode Multi Ankle Length Socks Pack of 6,,,16 orders in last 1 day,,Rs. 599,Rs.  189,68% Off,3.5,(23),https://www.snapdeal.com/product/hicode-multi-ankle-length-socks/642404717790#bcrumbSearch:men%20socks|bcrumbLabelId:481
Balenzia White Casual Mid Length Socks Pack of 3,,,,,Rs. 297,Rs.  209,30% Off,4.0,(2),https://www.snapdeal.com/product/balenzia-black-casual-mid-length/671125166570#bcrumbSearch:men%20socks|bcrumbLabelId:481
SS Multi Ankle Length Socks Pack of 6,,,11 orders in last 1 day,,Rs. 699,Rs.  179,74% Off,3.5,(97),https://www.snapdeal.com/product/ss-multi-ankle-length-socks/668768719582#bcrumbSearch:men%20socks|bcrumbLabelId:481
Balenzia Multi Mid Length Socks Pack of 4,,,,,Rs. 396,Rs.  309,22% Off,3.0,(2),https://www.snapdeal.com/product/balenzia-multi-mid-length-socks/657721085305#bcrumbSearch:men%20socks|bcrumbLabelId:481
Supersox Black Formal Full Length Socks Pack of 3,,,,,Rs. 599,Rs.  169,72% Off,,,https://www.snapdeal.com/product/supersox-black-formal-full-length/656651746561#bcrumbSearch:men%20socks|bcrumbLabelId:481
thriftkart Silicone Gel Heel Pad Socks for Pain Relief for Men and Women (Free Size) - 1 Pair,,,,,Rs. 299,Rs.  169,43% Off,3.9000000000000004,(8),https://www.snapdeal.com/product/thriftkart-silicone-gel-heel-pad/659955441469#bcrumbSearch:men%20socks|bcrumbLabelId:481
Marc Multi Casual Mid Length Socks Pack of 5,,,,,Rs. 599,Rs.  269,55% Off,3.8,(56),https://www.snapdeal.com/product/marc-double-coloured-set-of/248549#bcrumbSearch:men%20socks|bcrumbLabelId:481
Rajavi Multi Ankle Length Socks Pack of 12,,,,,Rs. 999,Rs.  329,67% Off,4.699999999999999,(9),https://www.snapdeal.com/product/rajavi-multi-ankle-length-socks/627256605170#bcrumbSearch:men%20socks|bcrumbLabelId:481
BB KAY Multi Low Cut Socks Pack of 5,,,13 orders in last 1 day,,Rs. 699,Rs.  199,72% Off,3.9000000000000004,(43),https://www.snapdeal.com/product/bb-kay-multi-low-cut/650756373395#bcrumbSearch:men%20socks|bcrumbLabelId:481
Tiny Souls Unisex Newborn Babies Socks and Mittens set (Pack of 3) | Colour may vary,,,,,Rs. 799,Rs.  339,58% Off,,,https://www.snapdeal.com/product/tiny-souls-unisex-newborn-babies/669554576519#bcrumbSearch:men%20socks|bcrumbLabelId:481
