name,badge_1,mrp,discounted_price,discount,rating,rating_count,link
MAX Patterned Ankle-Length Socks - Set of 5,New,₹ 399,,,,,https://www.maxfashion.in/in/en/SHOP-Max-Multicolour-MAX-Patterned-Ankle-Length-Socks--Set-of-5/p/1000009974974-Multicolour-M
MAX Solid Socks- Set of 3,New,₹ 299,,,,,https://www.maxfashion.in/in/en/SHOP-Max-Multicolour-MAX-Solid-Socks-Set-of-3/p/1000008891095
MAX Patterned Footlet - Pack of 3 Pairs,New,₹ 299,,,,,https://www.maxfashion.in/in/en/SHOP-Max-Multicolour-MAX-Patterned-Footlet--Pack-of-3-Pairs/p/1000009974992-Multicolour-M
MAX Patterned Socks - Set of 3,New,₹ 299,,,,,https://www.maxfashion.in/in/en/SHOP-Max-Multicolour-MAX-Patterned-Socks--Set-of-3/p/1000009975004-Multicolour-M
MAX Woven Design Socks - Set of 3,,₹ 349,,,,,https://www.maxfashion.in/in/en/SHOP-Max-Multicolour-MAX-Woven-Design-Socks--Set-of-3/p/1000008948952
MAX Printed Socks- Set of 3,New,₹ 349,,,,,https://www.maxfashion.in/in/en/SHOP-Max-Multicolour-MAX-Printed-Socks-Set-of-3/p/1000009975037-Multicolour-M
MAX Patterned Ankle-Length Socks - Set of 5,New,₹ 399,,,,,https://www.maxfashion.in/in/en/SHOP-Max-Multicolour-MAX-Patterned-Ankle-Length-Socks--Set-of-5/p/1000009975034-Multicolour-M
MAX Patterned Ankle-Length Socks - Set of 5,New,₹ 399,,,,,https://www.maxfashion.in/in/en/SHOP-Max-Multicolour-MAX-Patterned-Ankle-Length-Socks--Set-of-5/p/1000009974971-Multicolour-M
MAX Printed Anklet Sports Socks - Pack of 3 Pcs.,,₹ 349,,,,,https://www.maxfashion.in/in/en/SHOP-Max-Multicolour-MAX-Printed-Anklet-Sports-Socks--Pack-of-3-Pcs/p/1000007706718-Multi-Multi
MAX Jacquard Elasticated Socks - Pack of 3,,₹ 349,,,,,https://www.maxfashion.in/in/en/SHOP-Max-Multicolour-MAX-Jacquard-Elasticated-Socks--Pack-of-3/p/1000008948958
MAX Camouflage Print Anklet Socks - Pack of 2 Pcs.,,₹ 229,,,,,https://www.maxfashion.in/in/en/SHOP-Max-Multicolour-MAX-Camouflage-Print-Anklet-Socks--Pack-of-2-Pcs/p/1000007662721-Multi-Multi
MAX Polka Dots Pattern Socks- Pack of 3,New,₹ 299,,,,,https://www.maxfashion.in/in/en/SHOP-Max-Multicolour-MAX-Polka-Dots-Pattern-Socks-Pack-of-3/p/1000008891104
MAX Woven Design Socks- Set of 5 Pairs,,₹ 399,,,,,https://www.maxfashion.in/in/en/SHOP-Max-Multicolour-MAX-Woven-Design-Socks-Set-of-5-Pairs/p/1000008891139-Multicolour-Ml
MAX Checked Colourblock Socks - Pack of 5 Pcs.,,₹ 399,,,,,https://www.maxfashion.in/in/en/SHOP-Max-Multicolour-MAX-Checked-Colourblock-Socks--Pack-of-5-Pcs/p/1000008131058
MAX Solid Anklet Sports Socks- Set of 3,New,₹ 349,,,,,https://www.maxfashion.in/in/en/SHOP-Max-Multicolour-MAX-Solid-Anklet-Sports-Socks-Set-of-3/p/1000009975040-Multicolour-M
MAX Patterned Socks - Set of 3,New,₹ 299,,,,,https://www.maxfashion.in/in/en/SHOP-Max-Multicolour-MAX-Patterned-Socks--Set-of-3/p/1000009975016-Multicolour-M
MAX Printed Ankle Socks - Pack of 2,,₹ 229,,,,,https://www.maxfashion.in/in/en/SHOP-Max-Multicolour-MAX-Printed-Ankle-Socks--Pack-of-2/p/1000007706563-Multi-Multi
MAX Jacquard Socks - Pack of 3 Pairs,,₹ 299,,,,,https://www.maxfashion.in/in/en/SHOP-Max-Multicolour-MAX-Jacquard-Socks--Pack-of-3-Pairs/p/1000008948939-Multicolour-Ml
MAX Solid Socks- Pack of 2,,₹ 229,,,,,https://www.maxfashion.in/in/en/SHOP-Max-Multicolour-MAX-Solid-Socks-Pack-of-2/p/1000008891086
MAX Solid No-Show Socks - Set of 3,New,₹ 299,,,,,https://www.maxfashion.in/in/en/SHOP-Max-Multicolour-MAX-Solid-No-Show-Socks--Set-of-3/p/1000009974983-Multicolour-M
MAX Colourblock Sports Socks - Pack of 3 Pcs.,,₹ 349,,,,,https://www.maxfashion.in/in/en/SHOP-Max-Multicolour-MAX-Colourblock-Sports-Socks--Pack-of-3-Pcs/p/1000007662757-Multi-Multi
