name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        Whistle Onesie/Tee      , ,,Rs. 524,,,,,https://mybabybabbles.com/products/whistle-onesie-tee?_pos=1&_sid=84a6933f7&_ss=r
        Adorbs Onesie/Tee      , ,,Rs. 524,,,,,https://mybabybabbles.com/products/adorbs-onesie-tee?_pos=2&_sid=84a6933f7&_ss=r
        Delhi Capitals Onesie/Tee      , ,,Rs. 524,,,,,https://mybabybabbles.com/products/delhi-capitals-onesie-tee?_pos=3&_sid=84a6933f7&_ss=r
        Sunrisers Hyderabad Onesie/Tee      , ,,Rs. 524,,,,,https://mybabybabbles.com/products/sunrisers-hydrabad-onesie-tee?_pos=4&_sid=84a6933f7&_ss=r
        Animal Lover - Onesie/Tee      , ,,Rs. 599,,,,,https://mybabybabbles.com/products/animal-lover-onesie-tee?_pos=5&_sid=84a6933f7&_ss=r
        The Thala Gang Onesie/Tee      , ,,Rs. 524,,,,,https://mybabybabbles.com/products/the-thala-gang-onesie-tee?_pos=6&_sid=84a6933f7&_ss=r
        Cat Person - Onesie/Tee      , ,,Rs. 599,,,,,https://mybabybabbles.com/products/cat-person-onesie-tee?_pos=7&_sid=84a6933f7&_ss=r
        Dog Person - Onesie/Tee      , ,,Rs. 599,,,,,https://mybabybabbles.com/products/dog-person-onesie-tee?_pos=8&_sid=84a6933f7&_ss=r
        Dil Dilli Hai Onesie/Tee      , ,,Rs. 524,,,,,https://mybabybabbles.com/products/dil-dilli-hai-onesie-tee?_pos=9&_sid=84a6933f7&_ss=r
        RCB Fans Forever Onesie/Tee      , ,,Rs. 524,,,,,https://mybabybabbles.com/products/rcb-fans-forever-onesie-tee?_pos=10&_sid=84a6933f7&_ss=r
        Korbo Lorbo Jeetbo Onesie/Tee      , ,,Rs. 524,,,,,https://mybabybabbles.com/products/korbo-lorbo-jeetbo-onesie-tee?_pos=11&_sid=84a6933f7&_ss=r
        KKR Hai Taiyar Onesie/Tee      , ,,Rs. 524,,,,,https://mybabybabbles.com/products/cup-design-2-onesie-tee?_pos=12&_sid=84a6933f7&_ss=r
        Chennai Super Kings Onesie/Tee      , ,,Rs. 524,,,,,https://mybabybabbles.com/products/chennai-super-kings-onesie-tee?_pos=13&_sid=84a6933f7&_ss=r
        Kings 11 Punjab Onesie/Tee      , ,,Rs. 524,,,,,https://mybabybabbles.com/products/kings-11-punjab-onesie-tee?_pos=14&_sid=84a6933f7&_ss=r
        Royal Challengers Bangalore Onesie/Tee      , ,,Rs. 524,,,,,https://mybabybabbles.com/products/bangalore-onesie-tee?_pos=15&_sid=84a6933f7&_ss=r
        Rise Up To Every Challenge Onesie/Tee      , ,,Rs. 524,,,,,https://mybabybabbles.com/products/rise-up-to-every-challenge-onesie-tee?_pos=16&_sid=84a6933f7&_ss=r
        Customised Onesie      , ,,Rs. 599,,,,,https://mybabybabbles.com/products/customised-full-sleeve-onesie-white?_pos=17&_sid=84a6933f7&_ss=r
        Sistercorn Onesie      , ,,Rs. 629,,,,,https://mybabybabbles.com/products/sistercorn-onesie?_pos=18&_sid=84a6933f7&_ss=r
        Twinsies Onesie      , ,,"Rs. 1,120",,,,,https://mybabybabbles.com/products/twinsies-onesie?_pos=19&_sid=84a6933f7&_ss=r
        Chachu - Onesie      , ,,Rs. 529,,,,,https://mybabybabbles.com/products/chachu-onesie?_pos=20&_sid=84a6933f7&_ss=r
        Rockstar - Onesie      , ,,Rs. 529,,,,,https://mybabybabbles.com/products/rockstar-onesie?_pos=21&_sid=84a6933f7&_ss=r
        Ladla - Onesie      , ,,Rs. 529,,,,,https://mybabybabbles.com/products/ladla-onesie?_pos=22&_sid=84a6933f7&_ss=r
        Princess - Onesie      , ,,Rs. 529,,,,,https://mybabybabbles.com/products/princess-onesie?_pos=23&_sid=84a6933f7&_ss=r
        Sugarbaby - Onesie      , ,,Rs. 529,,,,,https://mybabybabbles.com/products/sugarbaby-onesie?_pos=24&_sid=84a6933f7&_ss=r
        Mami - Onesie      , ,,Rs. 529,,,,,https://mybabybabbles.com/products/mami-onesie?_pos=25&_sid=84a6933f7&_ss=r
