name,badge_1,mrp,discounted_price,discount,rating,rating_count,link
EF Boot Cover Red,1 left,,₹499,,,,https://www.hopscotch.in/product/657971/playette-ef-boot-cover-red?funnel=Search&funnel_tile=stroller&funnel_section=Keyword&section=Keyword&plp=stroller&from_screen=search
Nuluv Stroller - Reversible Handle for 0-36 Months (Dark Cyan),,,"₹7,999",,,,https://www.hopscotch.in/product/975935/nuluv-nuluv-stroller---reversible-handle-for-0-36-months-(dark-cyan)?funnel=Search&funnel_tile=stroller&funnel_section=Keyword&section=Keyword&plp=stroller&from_screen=search
Joie Nitro Lx Dark Pewter Stroller,,,"₹9,999",,,,https://www.hopscotch.in/product/976050/joie-joie-nitro-lx-dark-pewter-stroller?funnel=Search&funnel_tile=stroller&funnel_section=Keyword&section=Keyword&plp=stroller&from_screen=search
Joie Mirus  Ember Stroller Travel & Gear,,,"₹16,999",,,,https://www.hopscotch.in/product/1029493/joie-joie-mirus-ember-stroller-travel-%26-gear?funnel=Search&funnel_tile=stroller&funnel_section=Keyword&section=Keyword&plp=stroller&from_screen=search
Joie Muze Lx Laurel Stroller Travel & Gear,,,"₹13,999",,,,https://www.hopscotch.in/product/1029494/joie-joie-muze-lx-laurel-stroller-travel-%26-gear?funnel=Search&funnel_tile=stroller&funnel_section=Keyword&section=Keyword&plp=stroller&from_screen=search
Joie Muze Lx W/ Foot Muff Stroller,,,"₹13,999",,,,https://www.hopscotch.in/product/976047/joie-joie-muze-lx-w~2f-foot-muff-stroller?funnel=Search&funnel_tile=stroller&funnel_section=Keyword&section=Keyword&plp=stroller&from_screen=search
Joie Nitro Lx Cherry Stroller,,,"₹9,999",,,,https://www.hopscotch.in/product/976049/joie-joie-nitro-lx-cherry-stroller?funnel=Search&funnel_tile=stroller&funnel_section=Keyword&section=Keyword&plp=stroller&from_screen=search
Nuluv Stroller- One Hand Fold (Pine Green),,,"₹6,499",,,,https://www.hopscotch.in/product/975936/nuluv-nuluv-stroller--one-hand-fold-(pine-green)?funnel=Search&funnel_tile=stroller&funnel_section=Keyword&section=Keyword&plp=stroller&from_screen=search
Nuluv Stroller- One Hand Fold (Natural Beige),,,"₹6,499",,,,https://www.hopscotch.in/product/975937/nuluv-nuluv-stroller--one-hand-fold-(natural-beige)?funnel=Search&funnel_tile=stroller&funnel_section=Keyword&section=Keyword&plp=stroller&from_screen=search
Joie  Muze Coal Stroller,,,"₹13,999",,,,https://www.hopscotch.in/product/976048/joie-joie-muze-coal-stroller?funnel=Search&funnel_tile=stroller&funnel_section=Keyword&section=Keyword&plp=stroller&from_screen=search
Nuluv Stroller - Reversible Handle for 0-36 Months (Candy),,,"₹7,999",,,,https://www.hopscotch.in/product/975934/nuluv-nuluv-stroller---reversible-handle-for-0-36-months-(candy)?funnel=Search&funnel_tile=stroller&funnel_section=Keyword&section=Keyword&plp=stroller&from_screen=search
Joie Rapid Skewed Lines Caviar,,,"₹8,999",,,,https://www.hopscotch.in/product/976052/joie-joie-rapid-skewed-lines-caviar?funnel=Search&funnel_tile=stroller&funnel_section=Keyword&section=Keyword&plp=stroller&from_screen=search
Joie Aire Lite Soldier Red,,,"₹10,999",,,,https://www.hopscotch.in/product/976055/joie-joie-aire-lite-soldier-red?funnel=Search&funnel_tile=stroller&funnel_section=Keyword&section=Keyword&plp=stroller&from_screen=search
Cream Ultra Soft Head Support,1 left,₹999,₹749,(25% off),,,https://www.hopscotch.in/product/418057/playette-cream-ultra-soft-head-support?funnel=Search&funnel_tile=stroller&funnel_section=Keyword&section=Keyword&plp=stroller&from_screen=search
