name,badge_1,badge_2,badge_3,badge_4,mrp,discounted_price,discount,rating,rating_count,link
senorita,,3 left!,,,"Rs. 2,87,000","Rs.  1,45,000",49% Off,,,https://www.snapdeal.com/product/senorita/665045628660#bcrumbSearch:sofa%20set|bcrumbLabelId:580
Eco Sofa Set 3+1+1 in Brown PVC,,,,,"Rs. 49,000","Rs.  32,000",35% Off,,,https://www.snapdeal.com/product/eco-sofa-set-311-in/654436252897#bcrumbSearch:sofa%20set|bcrumbLabelId:580
MARCOS,,2 left!,,,"Rs. 68,000","Rs.  61,200",10% Off,,,https://www.snapdeal.com/product/marcos/678150224776#bcrumbSearch:sofa%20set|bcrumbLabelId:580
SECTIONAL SOFA SET,,3 left!,,,"Rs. 2,90,000","Rs.  1,80,000",38% Off,,,https://www.snapdeal.com/product/sectional-sofa-set/638433932300#bcrumbSearch:sofa%20set|bcrumbLabelId:580
Ronak Sofaset 3+3+3 Seater sofa set,,5 left!,,,"Rs. 65,000","Rs.  54,000",17% Off,,,https://www.snapdeal.com/product/ronak-sofaset-333-seater-sofa/675091152849#bcrumbSearch:sofa%20set|bcrumbLabelId:580
Amey Cynzia 5 Seater (3+2) Sofa Set in Brown Fabric,,,,,"Rs. 1,20,000","Rs.  65,000",46% Off,,,https://www.snapdeal.com/product/amey-cynzia-5-seater-32/648239215971#bcrumbSearch:sofa%20set|bcrumbLabelId:580
"5 in 1 Adjustable Inflatable Air Bed Cum Sofa/Sofa Set/Sofa Cum Bed/Sofa Sets,Sofa/Sofas With free electric Air Pump",,,,,"Rs. 20,000","Rs.  6,999",65% Off,3.8,(133),https://www.snapdeal.com/product/5-in-1-adjustable-inflatable/668983676235#bcrumbSearch:sofa%20set|bcrumbLabelId:580
senorita,,3 left!,,,"Rs. 2,75,000","Rs.  1,14,000",59% Off,,,https://www.snapdeal.com/product/senorita/652717535393#bcrumbSearch:sofa%20set|bcrumbLabelId:580
Eco Sofa Set 3+1+1 in Black PVC,,,,,"Rs. 49,000","Rs.  32,000",35% Off,,,https://www.snapdeal.com/product/eco-sofa-set-311-in/629454219992#bcrumbSearch:sofa%20set|bcrumbLabelId:580
SOFARO LED SOFA SET,,3 left!,,,"Rs. 3,58,000","Rs.  1,97,589",45% Off,,,https://www.snapdeal.com/product/sofaro/684364214091#bcrumbSearch:sofa%20set|bcrumbLabelId:580
Kayoto 5 Seater Sofa Set (3+1+1),,,,,"Rs. 58,870","Rs.  35,071",40% Off,2.6,(5),https://www.snapdeal.com/product/kayoto-5-seater-sofa-set/660343590113#bcrumbSearch:sofa%20set|bcrumbLabelId:580
Shenzen 5 Seater Sofa Set (3+1+1),,,,,"Rs. 52,000","Rs.  33,000",37% Off,2.2,(5),https://www.snapdeal.com/product/shenzen-5-seater-sofa-set/675552303542#bcrumbSearch:sofa%20set|bcrumbLabelId:580
stl5 in 1 Adjustable Inflatable Air Bed Cum Sofa/Sofa Set/Sofa Cum Bed/Sofas With free electric Air Pump,,,,,"Rs. 20,000","Rs.  6,699",67% Off,3.299999999999999,(3),https://www.snapdeal.com/product/stl5-in-1-adjustable-inflatable/629143068770#bcrumbSearch:sofa%20set|bcrumbLabelId:580
