name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
Babyhug Daily Tear Free Shampoo 200ml - Pack of 2,Super Saver,,390,273,(30% Off),,,https://www.firstcry.com//www.firstcry.com/combopack?proid=9690
Himalaya Extra Moisturizing Baby Wash - 400ml & Gentle...,Super Saver,,585,391.95,(33% Off),,,https://www.firstcry.com//www.firstcry.com/combopack?proid=5665
Babyhug Daily Tear Free Shampoo 400ml- Pack of 2,Super Saver,,750,427.5,(43% Off),,,https://www.firstcry.com//www.firstcry.com/combopack?proid=9698
Himalaya Herbal Gentle Baby Shampoo - 400 ml ( Pack of...,Super Saver,,640,460.8,(28% Off),,,https://www.firstcry.com//www.firstcry.com/combopack?proid=6686
mamaearth Gentle Cleansing Shampoo For Babies - 400 ml,,,399,294.98,(26% Off),4.36,                                (294 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/mama-earth/mamaearth-gentle-cleansing-shampoo-for-babies-400-ml/1859580/product-detail
Sebamed Children?s Shampoo 500 ml (pack of 2),Super Saver,,1854,1334.88,(28% Off),,,https://www.firstcry.com//www.firstcry.com/combopack?proid=6909
Himlaya Extra Moisturizing Baby Wash - 400ml & Gentle...,Super Saver,,435,291.45,(33% Off),,,https://www.firstcry.com//www.firstcry.com/combopack?proid=5666
mamaearth Gentle Cleansing Shampoo For Babies - 200 ml,,,199,158.98,(20% Off),4.36,                                (294 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/mama-earth/mamaearth-gentle-cleansing-shampoo-for-babies-200-ml/1233881/product-detail
Sebamed - Children's Shampoo (pack of 2),Super Saver,,854,640.5,(25% Off),,,https://www.firstcry.com//www.firstcry.com/combopack?proid=6918
Himalaya Herbal Gentle Baby Bath - 400 ml & Gentle...,Super Saver,,585,421.2,(28% Off),,,https://www.firstcry.com//www.firstcry.com/combopack?proid=5653
Himalaya Combo Pack,Super Saver,,750,502.5,(33% Off),,,https://www.firstcry.com//www.firstcry.com/combopack?proid=1405
The Moms Co Natural Baby Shampoo - 400 ml ( Pack of 2 ),Super Saver,,1398,908.7,(35% Off),,,https://www.firstcry.com//www.firstcry.com/combopack?proid=9294
