name,badge_1,badge_2,badge_3,mrp,discounted_price,discount,rating,rating_count,link
Men's All Over Printed Indo Fusion Pants,,,,1599,₹699,,,,
Men's Striper Side Tape Pants,,,,1599,₹849,,,,
Jet Black Casual Cotton Trouser,BUY 1 GET 1,,,1699,₹1399,,,,
Wine Red Casual Cotton Trouser,BUY 2 GET 1,,,1699,₹999,,,,
Cloud Cream Twill Chino,,,,1649,₹899,,,,
Dusty Blue Twill Chino,,,,1649,₹899,,,,
Men All Over Printed Ethnic Pant,,,,1599,₹699,,,,
Men's Solid Side Tape Indo Fusion Pants,,,,1499,₹699,,,,
Men's Ethnic Side Tape Pants,,,,1599,₹699,,,,
Men's Solid Black Tape Pants,,,,1599,₹699,,,,
Men's Solid Side Tape Indo Fusion Pants,,,,1499,₹699,,,,
Men's All Over Printed Indo Fusion Pants,,,,1599,₹699,,,,
Sky Blue Casual Cotton Trouser,BUY 2 GET 1,,,1699,₹999,,,,
Charcoal Grey Casual Cotton Trouser,BUY 2 GET 1,,FEW LEFT,1699,₹1299,,,,
Men's Charkha Printed Indo FusionPants,,,,1599,₹699,,,,
Sea Green Twill Chino,,,,1649,₹899,,,,
Men's Solid Side Tape Indo Fusion Pants,,,,1499,₹699,,,,
Dark Navy Blue Casual Cotton Trouser,BUY 1 GET 1,,,1699,₹1399,,,,
Dark Olive Casual Cotton Trouser,BUY 2 GET 1,,,1699,₹1299,,,,
Sage Green Casual Cotton Trouser,,,FEW LEFT,1699,₹1049,,,,
Desert Beige Casual Cotton Trouser,BUY 2 GET 1,,FEW LEFT,1699,₹1299,,,,
Dark Navy Men's Casual Pants,,LAST SIZES LEFT - SPECIAL PRICE,,1499,₹899,,,,
