name,badge_1,badge_2,badge_3,mrp,discounted_price,discount,rating,rating_count,link
Women's Blue Printed High Low Kurti,,,,1399,₹549,,,,
Women's Sleeveless Printed Side Slit Kurta,,,,1199,₹499,,,,
Women's Stripe Red Long Kurta,,,,1699,₹699,,,,
Women's All Over Printed Orange Kurta & Palazzo Ethnic Set,,,FEW LEFT,2199,₹1049,,,,
Women's All Over Printed Ethnic Bishop Sleeves Top,,,,1099,₹549,,,,
Women's All Over Printed Kurta & Palazzo Ethnic Set,,,,2199,₹1049,,,,
Women's Ethnic Printed  Tunic,,,,1399,₹649,,,,
Women's Ethnic Printed  Tunic,,,FEW LEFT,1399,₹649,,,,
Women's All Over Printed Top,,,,1199,₹599,,,,
Women's Navy Printed Sleeveless Kurti Dress,,,,1299,₹599,,,,
Women's Yellow Printed High Low Kurti,,,,1399,₹599,,,,
Women's High Low Solid Maxi Dress with belt,,,,1399,₹599,,,,
Women's All Over Printed Warm Olive Kurta & Palazzo Ethnic Set,,,,2199,₹1049,,,,
Women's Maroon Printed High Low Kurti,,,,1399,₹549,,,,
Women's Bishop Sleeves Embroiderred Mustard Top,,,,1099,₹477,,,,
Women's High Low Solid Maxi Dress with belt,,,,1399,₹599,,,,
Women's Yellow Printed Sleeveless Kurti Dress,,,,1299,₹599,,,,
Women's Light Blue Yarn Dyed Striper Tunic,,,,1599,₹554,,,,
Women's All Over Printed Ethnic Bishop Sleeves Top,,,,1099,₹499,,,,
Women's Just Shut Up Printed Black Kurta,,,,1399,₹699,,,,
Women's Stripe Yellow Long Kurta,,,,1699,₹549,,,,
Women's Cotton Swiss Dot Dobby Sleeveless Classic Blue Kurta with Belt Tie Up,,,,1399,₹549,,,,
Women's Yellow Yarn Dyed Striper Tunic,,,,1599,₹554,,,,
Women's Red Yarn Dyed Striper Tunic,,,,1599,₹554,,,,
Women's Stripe Light Blue Long Kurta,,,,1699,₹549,,,,
Women's Bishop Sleeves Embroiderred White Top,,,,1099,₹477,,,,
Women's Bishop Sleeves Embroiderred Navy Top,,,,1099,₹477,,,,
Women's Chill Out Printed White Kurta,,,,1399,₹699,,,,
Women's Cotton Swiss Dot Dobby Sleeveless  Kurta with Belt Tie Up,,,FEW LEFT,1399,₹549,,,,
Women's White Printed Sleeveless Kurti Dress,,,,1299,₹599,,,,
Women's Desi Printed Red Kurta,,,,1399,₹699,,,,
Women's All Over Printed Ethnic Bishop Sleeves Top,,,,1099,₹549,,,,
Women's Sleeveless Button Down Mandarin Collar Side Slit Kurta,,,FEW LEFT,1199,₹549,,,,
Women's White & Red Stripe Tier Top,,,FEW LEFT,1199,₹549,,,,
Style Quotient Women Grey Striped A-Line Kurta,,,FEW LEFT,2299,₹699,,,,
Women's Solid Long Kurta,,,,1399,₹799,,,,
Women's Solid Long Kurta,,,,1399,₹799,,,,
Women's Printed Long Kurta,,,,1399,₹899,,,,
Women's Solid Long Kurta,,,,1399,₹799,,,,
Women's Printed Long Kurta,,,,1399,₹899,,,,
Women's Printed Long Kurta,,,,1399,₹899,,,,
Women's 3/4th Sleeves Printed White Side Slit Kurta,,,,1199,₹549,,,,
Women's Ethnic Printed  Tunic,,,FEW LEFT,1399,₹699,,,,
Women's Stripe Mandarin Collar Button Down Side Slit Kurta,,,,1299,₹549,,,,
Women's Seer Sucker Stripe Button Down Side Slit Kurta with Roll Up Sleeves,,,FEW LEFT,1299,₹599,,,,
Women's All Over Printed Black Kurta & Palazzo Ethnic Set,,,FEW LEFT,2199,₹1299,,,,
Women's Embroiderred Pocket Classic Blue Kurta,,,,1399,₹649,,,,
Women's Solid Red Short Kurta,BUY 2 GET 1,,FEW LEFT,999,₹549,,,,
Women's Solid Yellow Short Kurta,,,FEW LEFT,999,₹449,,,,
Style Quotient Women Peach-Coloured Solid Straight Kurta,,,FEW LEFT,1299,₹681,,,,
Style Quotient Women Green Beaded A-Line Kurta,,,,1899,₹713,,,,
Style Quotient Women Blue Yoke Design A-Line Kurta,,,FEW LEFT,1499,₹489,,,,
Style Quotient Women Off-White & Blue Dyed Straight Kurta,,,FEW LEFT,1899,₹734,,,,
