name,badge_1,badge_2,badge_3,mrp,discounted_price,discount,rating,rating_count,link
Women's All Over Printed Kurta & Palazzo Ethnic Set,,,,2199,₹1049,,,,
Women's Stripe Light Blue Long Kurta,,,,1699,₹649,,,,
Women's Cotton Swiss Dot Dobby Sleeveless Classic Blue Kurta with Belt Tie Up,,,,1399,₹549,,,,
Women's Ethnic Printed  Tunic,,,,1399,₹649,,,,
Women's Maroon Printed High Low Kurti,,,,1399,₹599,,,,
Women's Light Blue Yarn Dyed Striper Tunic,,,,1599,₹599,,,,
Women's Cotton Swiss Dot Dobby Sleeveless  Kurta with Belt Tie Up,,,,1399,₹599,,,,
Women's Yellow Printed High Low Kurti,,,,1399,₹599,,,,
Women's All Over Printed Ethnic Bishop Sleeves Top,,,,1099,₹499,,,,
Women's Chill Out Printed White Kurta,,,,1399,₹749,,,,
Women's Just Shut Up Printed Black Kurta,,,,1399,₹749,,,,
Women's All Over Printed Top,,,,1199,₹599,,,,
Women's White Printed Sleeveless Kurti Dress,,,,1299,₹599,,,,
Women's All Over Printed Orange Kurta & Palazzo Ethnic Set,,,FEW LEFT,2199,₹1049,,,,
Women's Bishop Sleeves Embroiderred Navy Top,,,,1099,₹499,,,,
Women's Bishop Sleeves Embroiderred Mustard Top,,,,1099,₹499,,,,
Women's Stripe Yellow Long Kurta,,,,1699,₹649,,,,
Women's Blue Printed High Low Kurti,,,,1399,₹599,,,,
Women's All Over Printed Ethnic Bishop Sleeves Top,,,,1099,₹499,,,,
Women's Yellow Yarn Dyed Striper Tunic,,,,1599,₹549,,,,
Women's All Over Printed Ethnic Bishop Sleeves Top,,,,1099,₹499,,,,
Women's Ethnic Printed  Tunic,,,FEW LEFT,1399,₹599,,,,
Women's All Over Printed Warm Olive Kurta & Palazzo Ethnic Set,,,,2199,₹1049,,,,
Women's Sleeveless Printed Side Slit Kurta,,,,1199,₹599,,,,
Women's Printed Long Kurta,,,,1399,₹899,,,,
Women's Bishop Sleeves Embroiderred White Top,,,,1099,₹499,,,,
Women's Navy Printed Sleeveless Kurti Dress,,,,1299,₹599,,,,
Women's Sleeveless Button Down Mandarin Collar Side Slit Kurta,,,FEW LEFT,1199,₹599,,,,
Red Dahlia Mandarin Collar 3/4 th Sleeve Kurta,,,,1549,₹699,,,,
Women's High Low Solid Maxi Dress with belt,,,,1399,₹599,,,,
Women's High Low Solid Maxi Dress with belt,,,,1399,₹599,,,,
Women's Sleeveless Printed Side Slit Kurta,,,,1899,₹899,,,,
Warm Olive Mandarin Collar 3/4 th Sleeve Kurta,,,,1549,₹799,,,,
Womens Mid Solid Kurta,,,,1299,₹799,,,,
Women's Printed Long Kurta,,,,1399,₹899,,,,
Womens Mid Solid Kurta,,,,1299,₹799,,,,
Women's Desi Printed Red Kurta,,,,1399,₹749,,,,
Women's Printed Long Kurti Dress,,,,1849,₹999,,,,
Women's Printed Long Kurti Dress,,,,1849,₹999,,,,
Womens Mid Solid Kurta,,,,1299,₹799,,,,
Women's Sleeveless Printed Side Slit Kurta,,,,1899,₹899,,,,
Women's Solid Long Kurta,,,,1399,₹799,,,,
Women's Printed Long Kurta,,,,1399,₹899,,,,
Womens Mid Solid Kurta,,,,1299,₹799,,,,
Women's Sleeveless Printed Side Slit Kurta,,,,1899,₹899,,,,
Women's Solid Long Kurta,,,,1399,₹799,,,,
Women's Red Yarn Dyed Striper Tunic,,,,1599,₹549,,,,
Women's Solid Long Kurta,,,,1399,₹799,,,,
Women's Yellow Printed Sleeveless Kurti Dress,,,,1299,₹649,,,,
Women's Printed Long Kurti Dress,,,,1849,₹999,,,,
Women's 3/4th Sleeves Printed White Side Slit Kurta,,,,1199,₹599,,,,
Women's Stripe Red Long Kurta,,,,1699,₹649,,,,
Women's All Over Printed Black Kurta & Palazzo Ethnic Set,,,FEW LEFT,2199,₹1049,,,,
Style Quotient Women Grey Striped A-Line Kurta,,,FEW LEFT,2299,₹699,,,,
Women's Stripe Mandarin Collar Button Down Side Slit Kurta,,,,1299,₹549,,,,
Women's Embroiderred Pocket Classic Blue Kurta,,,,1399,₹599,,,,
Women's Seer Sucker Stripe Button Down Side Slit Kurta with Roll Up Sleeves,,LAST SIZES LEFT - SPECIAL PRICE,,1299,₹599,,,,
Style Quotient Women Green Beaded A-Line Kurta,,,,1899,₹713,,,,
Style Quotient Women White & Pink Printed A-Line Kurta,,,FEW LEFT,1899,₹681,,,,
Women's Solid Yellow Short Kurta,,LAST SIZES LEFT - SPECIAL PRICE,,999,₹399,,,,
Style Quotient Women Blue Yoke Design A-Line Kurta,,,FEW LEFT,1499,₹489,,,,
Women's White & Red Stripe Tier Top,,,FEW LEFT,1199,₹599,,,,
Women's Ethnic Printed  Tunic,,,FEW LEFT,1399,₹649,,,,
Women's Solid Red Short Kurta,BUY 2 GET 1,,FEW LEFT,999,₹549,,,,
