name,badge_1,badge_2,badge_3,badge_4,mrp,discounted_price,discount,rating,rating_count,link
Kaku Fancy Dresses Krishna Costume for Kids | Baby Krishna Dress for Janmashtami/ Kanha/ Krishnaleela/ Infant Krishna Fancy Dress Costume for Baby Boys/Girls - Yellow (3-6 Months),,,,,Rs. 800,Rs.  361,55% Off,3.2,(5),https://www.snapdeal.com/product/kaku-fancy-dresses-krishna-pankh/681334730607#bcrumbSearch:baby%20boy%20clothes
Sathiyas Baby Gift Sets,,7 left!,,,Rs. 499,Rs.  259,48% Off,4.0,(125),https://www.snapdeal.com/product/sathiyas-baby-gift-sets/7493990420379247398#bcrumbSearch:baby%20boy%20clothes
Cool Baby Set of 5 Front Open  Tops and Matching Shorts For Infants,,,,,Rs. 999,Rs.  329,67% Off,3.5999999999999996,(102),https://www.snapdeal.com/product/cool-baby-set-of-5/1574217668#bcrumbSearch:baby%20boy%20clothes
INFANT Cotton Half sleeve Stylish Top & Half Pant (Pack of 3),,,,,"Rs. 1,500",Rs.  575,62% Off,,,https://www.snapdeal.com/product/infant-cotton-half-sleeve-stylish/637147962664#bcrumbSearch:baby%20boy%20clothes
ICABLE Baby Boys & Baby Girls Printed Cotton Blend Dungaree Set,,,14 orders in last 1 day,,Rs. 999,Rs.  349,65% Off,4.1,(109),https://www.snapdeal.com/product/icable-baby-boys-baby-girls/625952745945#bcrumbSearch:baby%20boy%20clothes
Baby boys pure cotton t-shirts (pack of 10),,,,,"Rs. 1,199",Rs.  419,65% Off,3.0,(1),https://www.snapdeal.com/product/baby-boys-pure-cotton-tshirts/674878498831#bcrumbSearch:baby%20boy%20clothes
babeezworld dungaree for Boys & Girls casual printed pure cotton (Black & White ; 0-3 Months),,,14 orders in last 1 day,,"Rs. 1,197",Rs.  309,74% Off,4.0,(576),https://www.snapdeal.com/product/babeezworld-dungaree-for-boys-girls/647552194316#bcrumbSearch:baby%20boy%20clothes
"Hopscotch Baby Boys Cotton, Polyester Checks Waistcoat With T-Shirt Attached Bow And Pant Set in Red Color For Ages 18-24 Months (SN-2139903)",,,,,"Rs. 1,149",Rs.  625,46% Off,4.9,(8),https://www.snapdeal.com/product/hopscotch-baby-boys-cotton-polyester/638383412552#bcrumbSearch:baby%20boy%20clothes
Boys Long Sleeve Graphic T-Shirt,,2 left!,,,Rs. 179,Rs.  116,35% Off,,,https://www.snapdeal.com/product/boys-long-sleeve-graphic-tshirt/647244985177#bcrumbSearch:baby%20boy%20clothes
Kids Denim Dungaree Dress Set,,,,,Rs. 899,Rs.  329,63% Off,4.1,(32),https://www.snapdeal.com/product/kids-denim-dungaree-dress-set/643751152619#bcrumbSearch:baby%20boy%20clothes
The Petalite Vests for baby boys,,4 left!,,,Rs. 750,Rs.  379,49% Off,4.5,(2),https://www.snapdeal.com/product/the-petalite-vests-for-baby/633769281602#bcrumbSearch:baby%20boy%20clothes
Baby boys pure cotton t-shirts (pack of 10),,,,,"Rs. 1,199",Rs.  419,65% Off,,,https://www.snapdeal.com/product/baby-boys-pure-cotton-tshirts/633095424119#bcrumbSearch:baby%20boy%20clothes
