name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
Baby Peony Dress Set - Aqua,,1 Left,9750,3705,(62 % Off),,,https://www.firstcry.com/kidcuteture/baby-peony-dress-set-aqua/618567/product-detail?sterm=&spos=1&sstock=1
TINY BABY Sleeveless Checked Dress - White,,1 Left,2750,2337.5,(15 % Off),,,https://www.firstcry.com/tiny-baby/tiny-baby-sleeveless-checked-dress-white/8703220/product-detail?sterm=&spos=2&sstock=1
Masala Baby Flutter Sleeves Dress - Pink,,2 Left,950,446.5,(53 % Off),,,https://www.firstcry.com/masala-baby/masala-baby-flutter-sleeves-dress-pink/1859026/product-detail?sterm=&spos=3&sstock=1
Baby Cloud Sleeveless Pineapple Printed Dress - Pink,,,1299,779.14,(40 % Off),,,https://www.firstcry.com/baby-cloud/baby-cloud-sleeveless-pineapple-printed-dress-pink/8529670/product-detail?sterm=&spos=4&sstock=1
Tiny Baby Bow Applique Sleeveless Dress - Purple,,,2500,2250,(10 % Off),,,https://www.firstcry.com/tiny-baby/tiny-baby-bow-applique-sleeveless-dress-purple/2633510/product-detail?sterm=&spos=5&sstock=1
USHA ENTERPRISES Sleeveless Solid Baby Dress -...,,2 Left,1199,959.2,(20 % Off),,,https://www.firstcry.com/usha-enterprises/usha-enterprises-sleeveless-solid-baby-dress-multicolor/8095680/product-detail?sterm=&spos=6&sstock=1
TINY BABY Diagonal Checks Sleeveless Dress - Green,,1 Left,2750,2200,(20 % Off),,,https://www.firstcry.com/tiny-baby/tiny-baby-diagonal-checks-sleeveless-dress-green/3246052/product-detail?sterm=&spos=7&sstock=1
Baby Cloud Sleeveless Butterfly Printed Dress - Grey,,2 Left,1349,809.13,(40 % Off),,,https://www.firstcry.com/baby-cloud/baby-cloud-sleeveless-butterfly-printed-dress-grey/8529678/product-detail?sterm=&spos=8&sstock=1
Masala Baby Cap Sleeves Sundancer Dress - Pink,,,1199,611.49,(49 % Off),,,https://www.firstcry.com/masala-baby/masala-baby-cap-sleeves-sundancer-dress-pink/1859045/product-detail?sterm=&spos=9&sstock=1
Nino Bambino Sleeveless Printed Onesie Dress - Baby...,,,749,374.5,(50 % Off),,,https://www.firstcry.com/nino-bambino/nino-bambino-sleeveless-printed-onesie-dress-baby-pink/3594537/product-detail?sterm=&spos=10&sstock=1
Kiddopanti Cap Sleeves Floral Print Dress - Baby Pink,,,899,629.3,(30 % Off),,,https://www.firstcry.com/kiddopanti/kiddopanti-cap-sleeves-floral-print-dress-baby-pink/8497595/product-detail?sterm=&spos=11&sstock=1
Pikaboo Sleeveless Floral Printed A Line Dress - Baby...,,,499,249.5,(50 % Off),,,https://www.firstcry.com/pikaboo/pikaboo-sleeveless-floral-printed-a-line-dress-baby-pink/9081966/product-detail?sterm=&spos=12&sstock=1
Mamma's Maternity Half Sleeves Solid Dress - Baby Pink,,,1549,1270.18,(18 % Off),5.0,                                                            (1 Reviews)                                                            ,https://www.firstcry.com/mammas-maternity/mammas-maternity-half-sleeves-solid-dress-baby-pink/3489303/product-detail?sterm=&spos=13&sstock=1
Baby Cloud Sleeveless Butterfly Printed Dress - Sea...,,3 Left,1349,809.13,(40 % Off),,,https://www.firstcry.com/baby-cloud/baby-cloud-sleeveless-butterfly-printed-dress-sea-green/8529673/product-detail?sterm=&spos=14&sstock=1
TINY BABY Sleeveless Polka Dot Print Dress - Peach,,1 Left,2500,2125,(15 % Off),,,https://www.firstcry.com/tiny-baby/tiny-baby-sleeveless-polka-dot-print-dress-peach/8703283/product-detail?sterm=&spos=15&sstock=1
USHA ENTERPRISES Watermelon Theme Woollen Baby Dress -...,,,999,799.2,(20 % Off),,,https://www.firstcry.com/usha-enterprises/usha-enterprises-watermelon-theme-woollen-baby-dress-pink/8704360/product-detail?sterm=&spos=16&sstock=1
Samsara Couture Flower Embroidered Sleeveless Dress -...,,,1799,1079.4,(40 % Off),,,https://www.firstcry.com/samsara-couture/samsara-couture-flower-embroidered-sleeveless-dress-baby-pink/8137803/product-detail?sterm=&spos=17&sstock=1
Enfance Sleeveless Sequins Flower Applique Dress -...,New!,,1599,1359.15,(15 % Off),,,https://www.firstcry.com/enfance/enfance-sleeveless-sequins-flower-applique-dress-baby-pink/8940448/product-detail?sterm=&spos=18&sstock=1
