name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
Baby Peony Dress Set - Aqua,,1 Left,9750,6435,(34 % Off),,,https://www.firstcry.com/kidcuteture/baby-peony-dress-set-aqua/618567/product-detail?sterm=&spos=1&sstock=1
TINY BABY Sleeveless Checked Dress - White,,2 Left,2750,2392.5,(13 % Off),,,https://www.firstcry.com/tiny-baby/tiny-baby-sleeveless-checked-dress-white/8703219/product-detail?sterm=&spos=2&sstock=1
Masala Baby Flutter Sleeves Dress - Pink,,3 Left,950,674.5,(29 % Off),,,https://www.firstcry.com/masala-baby/masala-baby-flutter-sleeves-dress-pink/1859026/product-detail?sterm=&spos=3&sstock=1
Baby Cloud Sleeveless Pineapple Printed Dress - Pink,,,1299,805.12,(38 % Off),,,https://www.firstcry.com/baby-cloud/baby-cloud-sleeveless-pineapple-printed-dress-pink/8529670/product-detail?sterm=&spos=4&sstock=1
Tiny Baby Bow Applique Sleeveless Dress - Purple,,,2500,2300,(8 % Off),,,https://www.firstcry.com/tiny-baby/tiny-baby-bow-applique-sleeveless-dress-purple/2633510/product-detail?sterm=&spos=5&sstock=1
Rassha Sleeveless Floral Print Dress - Baby Pink,New!,,, 899,,,,https://www.firstcry.com/rassha/rassha-sleeveless-floral-print-dress-baby-pink/9426044/product-detail?sterm=&spos=6&sstock=1
TINY BABY Diagonal Checks Sleeveless Dress - Green,,1 Left,2750,2255,(18 % Off),,,https://www.firstcry.com/tiny-baby/tiny-baby-diagonal-checks-sleeveless-dress-green/3246052/product-detail?sterm=&spos=7&sstock=1
Baby Cloud Sleeveless Butterfly Printed Dress - Grey,,1 Left,1349,836.11,(38 % Off),,,https://www.firstcry.com/baby-cloud/baby-cloud-sleeveless-butterfly-printed-dress-grey/8529679/product-detail?sterm=&spos=8&sstock=1
Masala Baby Cap Sleeves Sundancer Dress - Pink,,,1199,791.34,(34 % Off),,,https://www.firstcry.com/masala-baby/masala-baby-cap-sleeves-sundancer-dress-pink/1859045/product-detail?sterm=&spos=9&sstock=1
Fox Baby Sleeveless Party Dress - Off White,New!,,1499,1184.21,(21 % Off),,,https://www.firstcry.com/fox/fox-baby-sleeveless-party-dress-off-white/8934150/product-detail?sterm=&spos=10&sstock=1
Nino Bambino Sleeveless Printed Onesie Dress - Baby...,,,749,411.95,(45 % Off),,,https://www.firstcry.com/nino-bambino/nino-bambino-sleeveless-printed-onesie-dress-baby-pink/3594538/product-detail?sterm=&spos=11&sstock=1
Kiddopanti Cap Sleeves Floral Print Dress - Baby Pink,,,899,494.45,(45 % Off),,,https://www.firstcry.com/kiddopanti/kiddopanti-cap-sleeves-floral-print-dress-baby-pink/8497595/product-detail?sterm=&spos=12&sstock=1
Pikaboo Sleeveless Floral Printed A Line Dress - Baby...,,3 Left,499,249.5,(50 % Off),,,https://www.firstcry.com/pikaboo/pikaboo-sleeveless-floral-printed-a-line-dress-baby-pink/9081966/product-detail?sterm=&spos=13&sstock=1
Baby Cloud Sleeveless Butterfly Printed Dress - Sea...,,3 Left,1349,836.11,(38 % Off),,,https://www.firstcry.com/baby-cloud/baby-cloud-sleeveless-butterfly-printed-dress-sea-green/8529673/product-detail?sterm=&spos=14&sstock=1
TINY BABY Sleeveless Polka Dot Print Dress - Peach,,3 Left,2500,2175,(13 % Off),,,https://www.firstcry.com/tiny-baby/tiny-baby-sleeveless-polka-dot-print-dress-peach/8703282/product-detail?sterm=&spos=15&sstock=1
Samsara Couture Flower Embroidered Sleeveless Dress -...,,,1799,1115.38,(38 % Off),,,https://www.firstcry.com/samsara-couture/samsara-couture-flower-embroidered-sleeveless-dress-baby-pink/8137806/product-detail?sterm=&spos=16&sstock=1
