name,badge_1,mrp,discounted_price,discount,rating,rating_count,link
Orange Terry Towel,2 left,,₹399,,,,https://www.hopscotch.in/product/1003309/ben-benny-orange-terry-towel?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Elephant Grey Hooded Towel,,,"₹1,399",,,,https://www.hopscotch.in/product/1059961/baby-moo-elephant-grey-hooded-towel?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Lion Yellow Animal Hooded Towel,,,"₹1,499",,,,https://www.hopscotch.in/product/1059959/baby-moo-lion-yellow-animal-hooded-towel?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Giraffe White Animal Hooded Towel,,,"₹1,199",,,,https://www.hopscotch.in/product/1059973/baby-moo-giraffe-white-animal-hooded-towel?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
BFF Bear Blue Hooded Towel,,,"₹1,399",,,,https://www.hopscotch.in/product/1059960/baby-moo-bff-bear-blue-hooded-towel?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Penguin Blue Animal Hooded Towel,,,"₹1,199",,,,https://www.hopscotch.in/product/1059972/baby-moo-penguin-blue-animal-hooded-towel?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Kitty Pink Animal Hooded Towel,1 left,,₹899,,,,https://www.hopscotch.in/product/1059978/baby-moo-kitty-pink-animal-hooded-towel?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Tiger White Animal Face Hooded Towel,,,"₹1,549",,,,https://www.hopscotch.in/product/1059962/baby-moo-tiger-white-animal-face-hooded-towel?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Duck Yellow Animal Face Hooded Towel,,,"₹1,549",,,,https://www.hopscotch.in/product/1059964/baby-moo-duck-yellow-animal-face-hooded-towel?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Elephant Grey Animal Hooded Towel,,,"₹1,499",,,,https://www.hopscotch.in/product/1059958/baby-moo-elephant-grey-animal-hooded-towel?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Blue Terry Towel,1 left,,₹399,,,,https://www.hopscotch.in/product/1003312/ben-benny-blue-terry-towel?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Elephant Blue Animal Face Hooded Towel,,,"₹1,549",,,,https://www.hopscotch.in/product/1059965/baby-moo-elephant-blue-animal-face-hooded-towel?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Kitty White Muslin & Bamboo Hooded Towel,,,"₹1,199",,,,https://www.hopscotch.in/product/1059979/baby-moo-kitty-white-muslin-%26-bamboo-hooded-towel?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Orange Terry Towel with baby chicken hood,1 left,,₹595,,,,https://www.hopscotch.in/product/891488/ben-benny-orange-terry-towel-with-baby-chicken-hood?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Cute Bunny Pink Animal Hooded Towel,,,"₹1,199",,,,https://www.hopscotch.in/product/1059971/baby-moo-cute-bunny-pink-animal-hooded-towel?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
BFF Bear Cream Animal Face Hooded Towel,,,"₹1,549",,,,https://www.hopscotch.in/product/1059963/baby-moo-bff-bear-cream-animal-face-hooded-towel?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Ice Cream White Muslin & Bamboo Hooded Towel,,,"₹1,199",,,,https://www.hopscotch.in/product/1059981/baby-moo-ice-cream-white-muslin-%26-bamboo-hooded-towel?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Chick Green Applique Hooded Towel & Wash Cloth Set,,,₹999,,,,https://www.hopscotch.in/product/1059974/baby-moo-chick-green-applique-hooded-towel-%26-wash-cloth-set?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Lovely Bear Printed Baby rapper Towel,1 left,,₹399,,,,https://www.hopscotch.in/product/1023710/seven-rainbows-lovely-bear-printed-baby-rapper-towel?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Animal Print White Muslin & Bamboo Hooded Towel,,,"₹1,199",,,,https://www.hopscotch.in/product/1059980/baby-moo-animal-print-white-muslin-%26-bamboo-hooded-towel?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Elephant Pink Applique Hooded Towel & Wash Cloth Set,,,₹999,,,,https://www.hopscotch.in/product/1059975/baby-moo-elephant-pink-applique-hooded-towel-%26-wash-cloth-set?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Tiger Blue Applique Hooded Towel & Wash Cloth Set,,,₹999,,,,https://www.hopscotch.in/product/1059977/baby-moo-tiger-blue-applique-hooded-towel-%26-wash-cloth-set?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Animal Face Koala Bath Towel For Kids ,2 left,"₹1,099",₹999,,,,https://www.hopscotch.in/product/1051863/cherrytoes-animal-face-koala-bath-towel-for-kids-?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Multi Art Printed Bath Towel,1 left,"₹1,019",₹669,(34% off),,,https://www.hopscotch.in/product/1055807/shuipingcao-multi-art-printed-bath-towel?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Pink Solid Bath Towel,1 left,"₹1,019",₹669,(34% off),,,https://www.hopscotch.in/product/1062716/shuipingcao-pink-solid-bath-towel?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
Animal Face Panda Bath Towel For Kids,2 left,"₹1,099",₹999,,,,https://www.hopscotch.in/product/1051864/cherrytoes-animal-face-panda-bath-towel-for-kids?funnel=Search&funnel_tile=baby towels&funnel_section=Keyword&section=Keyword&plp=baby towels&from_screen=search
