name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
Timios Melts Value Pack of 4 - 50 gm each,Bestseller,,,475 ,,4.02,                                (9 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/timios/timios-melts-value-pack-of-4-50-gm-each/8714198/product-detail
Timios Banana & Strawberry Flavored Melts  - 50 gm,Bestseller,,,140 ,,3.66,                                (17 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/timios/timios-banana-and-strawberry-flavored-melts-50-gm/8714190/product-detail
Timios Carrot And Cumin Flavored Melts  - 50 gm,Bestseller,,,140 ,,4.42,                                (29 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/timios/timios-carrot-and-cumin-flavored-melts-50-gm/8714188/product-detail
Timios Teething Sticks Whole Wheat Ajwain - 150 gm,Bestseller,,,175 ,,4,,https://www.firstcry.com//www.firstcry.com/timios/timios-teething-sticks-whole-wheat-ajwain-150-gm/9207448/product-detail
Early Foods Organic Whole Wheat Ajwain Jaggery...,Bestseller,,,175 ,,3.56,                                (13 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/early-foods/early-foods-organic-whole-wheat-ajwain-jaggery-teething-sticks-150-grams/2297966/product-detail
Timios Apple & Cinnamon Flavored Melts  - 50 gm,,,,140 ,,3.63,                                (8 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/timios/timios-apple-and-cinnamon-flavored-melts-50-gm/8714187/product-detail
Early Foods Multigrain Millet & Ragi Amaranth Jaggery...,,,,299 ,,3.61,                                (3 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/early-foods/early-foods-multigrain-millet-and-ragi-amaranth-jaggery-cookies-pack-of-2/2297970/product-detail
Timios Zookers Apple & Blueberry Biscuits - 150 gm,,,,160 ,,3.82,                                (2 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/timios/timios-zookers-apple-and-blueberry-biscuits-150-gm/8714197/product-detail
Early Foods Ragi & Sesame Jaggery Teething Sticks -...,,,,175 ,,3.43,                                (4 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/early-foods/early-foods-ragi-and-sesame-jaggery-teething-sticks-150-gm/8069339/product-detail
Timios Blueberry Flavored Melts  - 50 gm,,,,140 ,,4.43,                                (27 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/timios/timios-blueberry-flavored-melts-50-gm/8714189/product-detail
Timios Mini Oaty Bites Apple And Kiwi - 120 gm,,,,160 ,,3.44,                                (5 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/timios/timios-mini-oaty-bites-apple-and-kiwi-120-gm/8714195/product-detail
Timios Mini Oaty Bites Nut Berries  - 120 gm,,,,160 ,,3.57,,https://www.firstcry.com//www.firstcry.com/timios/timios-mini-oaty-bites-nut-berries-120-gm/8714196/product-detail
Early Food Dry Fruit & Multigrain Millet Jaggery...,,,,299 ,,3.52,                                (12 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/early-foods/early-food-dry-fruit-and-multigrain-millet-jaggery-cookies-assorted-pack-of-2-150-gm-each/1588188/product-detail
Timios Teething Sticks Multigrain Cumin - 150 gm,,,,175 ,,3,,https://www.firstcry.com//www.firstcry.com/timios/timios-teething-sticks-multigrain-cumin-150-gm/9207449/product-detail
Timios Zookers Cherry Biscuits - 150 gm,,,,160 ,,3.6,                                (5 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/timios/timios-zookers-cherry-biscuits-150-gm/8714194/product-detail
Early Foods Millet & Sesame Jaggery Teething Sticks -...,,,,175 ,,3.48,                                (5 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/early-foods/early-foods-millet-and-sesame-jaggery-teething-sticks-150-gm/8069340/product-detail
