name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        BABY MOMENTS COLLECTION      , ,,Rs. 849,,,,,https://mybabybabbles.com/products/baby-moments-collection?_pos=1&_sid=fdcbca670&_ss=r
        Baby and Toddler Toothbrush      , ,,Rs. 899,,,,,https://mybabybabbles.com/products/copy-of-the-brushies-baby-and-toddler-toothbrush-and-storybook-willa-the-whale-2?_pos=2&_sid=fdcbca670&_ss=r
        Silicone Baby Spoons Shark      , ,,Rs. 499,,,,,https://mybabybabbles.com/products/silicone-baby-spoons-shark?_pos=3&_sid=fdcbca670&_ss=r
        Silicone Baby Spoons Dino      , ,,Rs. 499,,,,,https://mybabybabbles.com/products/silicone-baby-spoons-dino?_pos=4&_sid=fdcbca670&_ss=r
        Silicone Baby Spoons Llama      , ,,Rs. 499,,,,,https://mybabybabbles.com/products/silicone-baby-spoons-llama?_pos=5&_sid=fdcbca670&_ss=r
        Silicone Baby Spoons Bunny      , ,,Rs. 499,,,,,https://mybabybabbles.com/products/silicone-baby-spoons-bunny?_pos=6&_sid=fdcbca670&_ss=r
        Silicone Baby Spoons Sloth      , ,,Rs. 499,,,,,https://mybabybabbles.com/products/silicone-baby-spoons-sloth?_pos=7&_sid=fdcbca670&_ss=r
        Baby Panda Bamboo Swaddle      , ,Sale                     ,Rs. 999,Rs. 649,,,,https://mybabybabbles.com/products/baby-panda-bamboo-swaddle?_pos=8&_sid=fdcbca670&_ss=r
        Baby Birds Bamboo Swaddle      , ,Sale                     ,Rs. 999,Rs. 649,,,,https://mybabybabbles.com/products/baby-birds-bamboo-swaddle?_pos=9&_sid=fdcbca670&_ss=r
        Silicone Baby Plate Unicorn      , ,,"Rs. 1,599",,,,,https://mybabybabbles.com/products/silicone-baby-plate-unicorn?_pos=10&_sid=fdcbca670&_ss=r
        White rattle Food & Vegetable Nibbler      , ,,Rs. 199,,,,,https://mybabybabbles.com/products/white-rattle-food-vegetable-nibbler?_pos=11&_sid=fdcbca670&_ss=r
        Orange Rattle Food & Vegetable Nibbler      , ,,Rs. 199,,,,,https://mybabybabbles.com/products/orange-rattle-food-vegetable-nibbler?_pos=12&_sid=fdcbca670&_ss=r
        Blue Rattle Food & Vegetable Nibbler      , ,,Rs. 199,,,,,https://mybabybabbles.com/products/blue-rattle-food-vegetable-nibbler?_pos=13&_sid=fdcbca670&_ss=r
        Pink Rattle Food & Vegetable Nibbler      , ,,Rs. 199,,,,,https://mybabybabbles.com/products/pink-rattle-food-vegetable-nibbler?_pos=14&_sid=fdcbca670&_ss=r
        Baby Moo Munching Orange Teether Bib      , ,,Rs. 499,,,,,https://mybabybabbles.com/products/baby-moo-munching-orange-teether-bib?_pos=15&_sid=fdcbca670&_ss=r
        Baby Blue Long Silicone Spoon      , ,,Rs. 199,,,,,https://mybabybabbles.com/products/baby-blue-long-silicone-spoon?_pos=16&_sid=fdcbca670&_ss=r
        Nuluv Baby Rocker & Stroller - Grey      , ,Sale                     ,"Rs. 5,999","Rs. 5,399",,,,https://mybabybabbles.com/products/nuluv-baby-rocker-stroller-grey?_pos=17&_sid=fdcbca670&_ss=r
        BABY MOMENTS COLLECTION - COLOUR COLLECTION      , ,,Rs. 849,,,,,https://mybabybabbles.com/products/baby-moments-collection-colour-collection?_pos=18&_sid=fdcbca670&_ss=r
        Baby Moo Pink Multifunction Training Cup      , ,,Rs. 399,,,,,https://mybabybabbles.com/products/baby-moo-pink-multifunction-training-cup?_pos=19&_sid=fdcbca670&_ss=r
        Stephen Joseph Baby Plate Bunny      , ,,"Rs. 1,599",,,,,https://mybabybabbles.com/products/stephen-joseph-silicone-baby-plate-bunny?_pos=20&_sid=fdcbca670&_ss=r
        Baby Pink Suction Bowl with Spoon      , ,,Rs. 399,,,,,https://mybabybabbles.com/products/baby-pink-suction-bowl-with-spoon?_pos=21&_sid=fdcbca670&_ss=r
        Baby Blue Suction Bowl with Spoon      , ,,Rs. 399,,,,,https://mybabybabbles.com/products/baby-blue-suction-bowl-with-spoon-1?_pos=22&_sid=fdcbca670&_ss=r
        Baby Blue Finger Toothbrush with Case      , ,,Rs. 99,,,,,https://mybabybabbles.com/products/baby-blue-finger-toothbrush-with-case?_pos=23&_sid=fdcbca670&_ss=r
        Expert Pack Meal & Food Storage - Storm      , ,,"Rs. 3,199",,,,,https://mybabybabbles.com/products/expert-pack-meal-food-storage-storm?_pos=24&_sid=fdcbca670&_ss=r
        Expert Pack Meal & Food Storage - Eucalyptus      , ,,"Rs. 3,199",,,,,https://mybabybabbles.com/products/expert-pack-meal-food-storage-eucalyptus?_pos=25&_sid=fdcbca670&_ss=r
        Baby Moo Happy Snail Pink Teether Bib      , ,,Rs. 499,,,,,https://mybabybabbles.com/products/baby-moo-happy-snail-pink-teether-bib?_pos=26&_sid=fdcbca670&_ss=r
        Baby Moo Koala Blue Multifunction Training Cup      , ,,Rs. 399,,,,,https://mybabybabbles.com/products/baby-moo-koala-blue-multifunction-training-cup?_pos=27&_sid=fdcbca670&_ss=r
        Baby Portion 120 ml Tritan - Grey      , ,,Rs. 549,,,,,https://mybabybabbles.com/products/baby-portion-120-ml-tritan-grey?_pos=28&_sid=fdcbca670&_ss=r
        Baby Portion 120 ml Tritan - Blue      , ,,Rs. 549,,,,,https://mybabybabbles.com/products/baby-portion-120-ml-tritan-blue?_pos=29&_sid=fdcbca670&_ss=r
        Baby Portion 120 ml Tritan - Nude      , ,,Rs. 549,,,,,https://mybabybabbles.com/products/baby-portion-120-ml-tritan-nude?_pos=30&_sid=fdcbca670&_ss=r
        Baby Portion 120 ml Tritan - Neon      , ,,Rs. 549,,,,,https://mybabybabbles.com/products/baby-portion-120-ml-tritan-neon?_pos=31&_sid=fdcbca670&_ss=r
"        Fil's Organic Baby Cereal With Ragi (6months+, 300gms)      ", ,,Rs. 260,,,,,https://mybabybabbles.com/products/fils-organic-baby-cereal-with-ragi-6months-300gms?_pos=32&_sid=fdcbca670&_ss=r
        Stephen Joseph Silicone Baby Plate - Llama      , ,,"Rs. 1,599",,,,,https://mybabybabbles.com/products/stephen-joseph-silicone-baby-plate-llama?_pos=33&_sid=fdcbca670&_ss=r
        Stephen Joseph Silicon Baby Plate Sloth      , ,,"Rs. 1,599",,,,,https://mybabybabbles.com/products/silicon-baby-plate-sloth?_pos=34&_sid=fdcbca670&_ss=r
        Pro Food Storage Set - 6 clip portions      , ,,"Rs. 1,599",,,,,https://mybabybabbles.com/products/pro-food-storage-set-6-clip-portions?_pos=35&_sid=fdcbca670&_ss=r
        Toddler Food Storage Set - 6 Clip Portions      , ,,"Rs. 1,599",,,,,https://mybabybabbles.com/products/toddler-food-storage-set-6-clip-portions?_pos=36&_sid=fdcbca670&_ss=r
        Toddler Food Storage Set - 8 Clip portions      , ,,"Rs. 1,699",,,,,https://mybabybabbles.com/products/toddler-food-storage-set-8-clip-portions?_pos=37&_sid=fdcbca670&_ss=r
        Baby Moo On The Go Blue 3 Tier Container      , ,,Rs. 349,,,,,https://mybabybabbles.com/products/baby-moo-on-the-go-blue-3-tier-container?_pos=38&_sid=fdcbca670&_ss=r
        As Time Flies Baby Record Book - Peony Pink      , ,,"Rs. 6,700",,,,,https://mybabybabbles.com/products/as-time-flies-baby-record-book-peony-pink?_pos=39&_sid=fdcbca670&_ss=r
        As Time Flies Baby Record Book - Dream Blue      , ,,"Rs. 6,700",,,,,https://mybabybabbles.com/products/as-time-flies-baby-record-book-dream-blue?_pos=40&_sid=fdcbca670&_ss=r
        As Time Flies Baby Record Book - Celery Green      , ,,"Rs. 6,700",,,,,https://mybabybabbles.com/products/as-time-flies-baby-record-book-celery-green?_pos=41&_sid=fdcbca670&_ss=r
        Baby Moo Animal Safari Green 3 Tier Container      , ,,Rs. 349,,,,,https://mybabybabbles.com/products/baby-moo-animal-safari-green-3-tier-container?_pos=42&_sid=fdcbca670&_ss=r
        Baby Moo Fantasy Land Pink 3 Tier Container      , ,,Rs. 349,,,,,https://mybabybabbles.com/products/baby-moo-fantasy-land-pink-3-tier-container?_pos=43&_sid=fdcbca670&_ss=r
"        Fil's Organic Baby Cereal With Ragi & Multimillet (10months+, 300gms)      ", ,,Rs. 300,,,,,https://mybabybabbles.com/products/fils-organic-baby-cereal-with-ragi-multimillet-ragi-multimillet-300gm-rs-1-gm?_pos=44&_sid=fdcbca670&_ss=r
"        Fil's Organic Baby Cereal With Oatmeal & Rice (8months+, 300gms)      ", ,,Rs. 280,,,,,https://mybabybabbles.com/products/fils-organic-baby-cereal-with-oatmeal-rice-8months-300gms?_pos=45&_sid=fdcbca670&_ss=r
        Baby Pink Soft Silicone Spoon - 2 pack      , ,,Rs. 299,,,,,https://mybabybabbles.com/products/baby-pink-soft-silicone-spoon-2-pack?_pos=46&_sid=fdcbca670&_ss=r
        Baby Blue soft Silicone Spoon - 2 pack      , ,,Rs. 299,,,,,https://mybabybabbles.com/products/baby-blue-soft-silicone-spoon-2-pack?_pos=47&_sid=fdcbca670&_ss=r
"        Fil's Organic Baby Cereal With Rice and Banana (8months+, 300gms)      ", ,,Rs. 270,,,,,https://mybabybabbles.com/products/fils-organic-baby-cereal-with-rice-and-banana-8months-300gms?_pos=48&_sid=fdcbca670&_ss=r
"        Fil's Organic Baby Cereal With Wheat Rice and Multiveg (12months+, 300gms)      ", ,,Rs. 280,,,,,https://mybabybabbles.com/products/fils-organic-baby-cereal-with-wheat-rice-and-multiveg-wheat-rice-multiveg-300-gm-rs-1-gm?_pos=49&_sid=fdcbca670&_ss=r
"        Boon Swap Baby Utensils - Feeding Sppon, Purple & Red      ", ,,"Rs. 1,799",,,,,https://mybabybabbles.com/products/boon-swap-baby-utensils-feeding-sppon-purple-red?_pos=50&_sid=fdcbca670&_ss=r
        Spa Time Baby/Toddler Gift Set (Tiger) Orangr      , ,,"Rs. 5,500",,,,,https://mybabybabbles.com/products/spa-time-baby-toddler-gift-set-tiger-orangr?_pos=51&_sid=fdcbca670&_ss=r
        B.Box Silicone Fresh Food Feeder - Lemon Sherbet Yellow Grey      , ,,Rs. 949,,,,,https://mybabybabbles.com/products/b-box-silicone-fresh-food-feeder-lemon-sherbet-yellow-grey?_pos=52&_sid=fdcbca670&_ss=r
        B.Box Silicone Fresh Food Feeder - Strawberry Shake Pink Orange      , ,,Rs. 949,,,,,https://mybabybabbles.com/products/b-box-silicone-fresh-food-feeder-strawberry-shake-pink-orange?_pos=53&_sid=fdcbca670&_ss=r
        B.Box Silicone Fresh Food Feeder - Ocean Breeze Blue Green      , ,,Rs. 949,,,,,https://mybabybabbles.com/products/b-box-silicone-fresh-food-feeder-ocean-breeze-blue-green?_pos=54&_sid=fdcbca670&_ss=r
        Starter Food Storage Set – 6 Clip portions (2x90ml + 4x150ml)      , ,,"Rs. 1,399",,,,,https://mybabybabbles.com/products/starter-food-storage-set-6-clip-portions-2x90ml-4x150ml?_pos=55&_sid=fdcbca670&_ss=r
        The White Cradle Baby Lunch & Diaper Bag - Blue Poodle      , ,,Rs. 998,,,,,https://mybabybabbles.com/products/the-white-cradle-baby-lunch-diaper-bag-blue-poodle?_pos=56&_sid=fdcbca670&_ss=r
        The White Cradle Baby Lunch & Diaper Bag - Pink Poodle      , ,,Rs. 998,,,,,https://mybabybabbles.com/products/the-white-cradle-baby-lunch-diaper-bag-pink-poodle?_pos=57&_sid=fdcbca670&_ss=r
"        Fil's Organic Baby Cereal With Multigrain & Multifruit (10-36 Months +, 300 g)      ", ,,Rs. 300,,,,,https://mybabybabbles.com/products/fils-organic-baby-cereal-with-multigrain-multifruit-10-36-months-300-g?_pos=58&_sid=fdcbca670&_ss=r
"        Fil's Organic Baby Cereal With Oatmeal Strawberry & Banana (10 months+ ,300 gm)      ", ,,Rs. 300,,,,,https://mybabybabbles.com/products/fils-organic-baby-cereal-with-oatmeal-strawberry-banana-10-months-300-gm-rs-1-gm?_pos=59&_sid=fdcbca670&_ss=r
"        Fil's Organic Baby Cereal with Milk, Ragi and Multi Fruits (10months +, 300 g)      ", ,,Rs. 300,,,,,https://mybabybabbles.com/products/fils-organic-baby-cereal-with-milk-ragi-and-multi-fruits-10-24-months-300-g?_pos=60&_sid=fdcbca670&_ss=r
        Rabitat Meal Mate Insulated Food Jar with Foldable Stainless Steel Spoon - Spunky      , ,,"Rs. 1,599",,,,,https://mybabybabbles.com/products/mealmate-insulated-food-jar-spunky?_pos=61&_sid=fdcbca670&_ss=r
        Rabitat Meal Mate Insulated Food Jar with Foldable Stainless Steel Spoon - Shyguy      , ,,"Rs. 1,599",,,,,https://mybabybabbles.com/products/mealmate-insulated-food-jar-shyguy?_pos=62&_sid=fdcbca670&_ss=r
        Rabitat Meal Mate Insulated Food Jar with Foldable Stainless Steel Spoon - Diva      , ,,"Rs. 1,599",,,,,https://mybabybabbles.com/products/mealmate-insulated-food-jar-diva?_pos=63&_sid=fdcbca670&_ss=r
        The White Cradle Baby Burp Cloth & Bib (3 pc Set) - Pink      , ,,"Rs. 1,198",,,,,https://mybabybabbles.com/products/the-white-cradle-baby-burp-cloth-bib-3-pc-set-pink?_pos=64&_sid=fdcbca670&_ss=r
        The White Cradle Baby Burp Cloth & Bib (3 pc Set) - Blue      , ,,"Rs. 1,198",,,,,https://mybabybabbles.com/products/the-white-cradle-baby-burp-cloth-bib-3-pc-set-blue?_pos=65&_sid=fdcbca670&_ss=r
        Rabitat Meal Mate Insulated Food Jar with Foldable Stainless Steel Spoon - Miss Butters      , ,,"Rs. 1,599",,,,,https://mybabybabbles.com/products/mealmate-insulated-food-jar-miss-butter?_pos=66&_sid=fdcbca670&_ss=r
        B.Box Baby Soft Bite Flexible Spoon Set Pack of 2 Red Blue      , ,,Rs. 549,,,,,https://mybabybabbles.com/products/b-box-baby-soft-bite-flexible-spoon-set-pack-of-2-red-blue?_pos=67&_sid=fdcbca670&_ss=r
        Beaba 1st age Silicone Baby Spoons (Set of 2) - Vintage Pink & Light Mist      , ,,"Rs. 1,599",,,,,https://mybabybabbles.com/products/2nd-stage-silicone-baby-spoons-set-of-2-vintage-pink-light-mist?_pos=68&_sid=fdcbca670&_ss=r
"        Fil's Organic Baby Cereal with Milk, Wheat, Apple and Banana (From 10-24 Months +, 300 g)      ", ,,Rs. 300,,,,,https://mybabybabbles.com/products/fils-organic-baby-cereal-with-milk-wheat-apple-and-banana-from-10-24-months-300-g?_pos=69&_sid=fdcbca670&_ss=r
"        Nuluv Orion Baby High Chair - Age 7-36 Months,Weight Up To 15 Kg, Grey      ", ,,"Rs. 7,599",,,,,https://mybabybabbles.com/products/nuluv-orion-baby-high-chair-age-7-36-months-weight-up-to-15-kg-grey?_pos=70&_sid=fdcbca670&_ss=r
"        Nuluv Orion Baby High Chair - Age 7-36 Months,Weight Up To 15 Kg, Jam      ", ,,"Rs. 7,599",,,,,https://mybabybabbles.com/products/nuluv-orion-baby-high-chair-age-7-36-months-weight-up-to-15-kg-jam?_pos=71&_sid=fdcbca670&_ss=r
