name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        BABY MOMENTS COLLECTION      , ,,Rs. 849,,,,,https://mybabybabbles.com/products/baby-moments-collection?_pos=1&_sid=eab4df016&_ss=r
        Baby and Toddler Toothbrush      , ,,Rs. 899,,,,,https://mybabybabbles.com/products/copy-of-the-brushies-baby-and-toddler-toothbrush-and-storybook-willa-the-whale-2?_pos=2&_sid=eab4df016&_ss=r
        Silicone Baby Spoons Shark      , ,,Rs. 499,,,,,https://mybabybabbles.com/products/silicone-baby-spoons-shark?_pos=3&_sid=eab4df016&_ss=r
        Silicone Baby Spoons Dino      , ,,Rs. 499,,,,,https://mybabybabbles.com/products/silicone-baby-spoons-dino?_pos=4&_sid=eab4df016&_ss=r
        Silicone Baby Spoons Unicorn      , ,,Rs. 499,,,,,https://mybabybabbles.com/products/silicone-baby-spoons-unicorn?_pos=5&_sid=eab4df016&_ss=r
        Silicone Baby Spoons Llama      , ,,Rs. 499,,,,,https://mybabybabbles.com/products/silicone-baby-spoons-llama?_pos=6&_sid=eab4df016&_ss=r
        Silicone Baby Spoons Bunny      , ,,Rs. 499,,,,,https://mybabybabbles.com/products/silicone-baby-spoons-bunny?_pos=7&_sid=eab4df016&_ss=r
        Silicone Baby Spoons Sloth      , ,,Rs. 499,,,,,https://mybabybabbles.com/products/silicone-baby-spoons-sloth?_pos=8&_sid=eab4df016&_ss=r
        Baby Panda Bamboo Swaddle      , ,Sale                     ,Rs. 999,Rs. 799,,,,https://mybabybabbles.com/products/baby-panda-bamboo-swaddle?_pos=9&_sid=eab4df016&_ss=r
        Baby Birds Bamboo Swaddle      , ,Sale                     ,Rs. 999,Rs. 799,,,,https://mybabybabbles.com/products/baby-birds-bamboo-swaddle?_pos=10&_sid=eab4df016&_ss=r
        Silicone Baby Plate Unicorn      , ,,"Rs. 1,599",,,,,https://mybabybabbles.com/products/silicone-baby-plate-unicorn?_pos=11&_sid=eab4df016&_ss=r
        Baby Blue Long Silicone Spoon      , ,,Rs. 199,,,,,https://mybabybabbles.com/products/baby-blue-long-silicone-spoon?_pos=12&_sid=eab4df016&_ss=r
        Nuluv Baby Rocker & Stroller - Grey      , ,,"Rs. 5,999",,,,,https://mybabybabbles.com/products/nuluv-baby-rocker-stroller-grey?_pos=13&_sid=eab4df016&_ss=r
        Baby Milk Bottle Warmer - Grey      , ,,"Rs. 3,999",,,,,https://mybabybabbles.com/products/baby-milk-bottle-warmer-grey?_pos=14&_sid=eab4df016&_ss=r
        BABY MOMENTS COLLECTION - COLOUR COLLECTION      , ,,Rs. 849,,,,,https://mybabybabbles.com/products/baby-moments-collection-colour-collection?_pos=15&_sid=eab4df016&_ss=r
        Stephen Joseph Baby Plate Dino      , ,,"Rs. 1,599",,,,,https://mybabybabbles.com/products/stephen-joseph-silicone-baby-plate-dino?_pos=16&_sid=eab4df016&_ss=r
        Stephen Joseph Baby Plate Bunny      , ,,"Rs. 1,599",,,,,https://mybabybabbles.com/products/stephen-joseph-silicone-baby-plate-bunny?_pos=17&_sid=eab4df016&_ss=r
        White rattle Food & Vegetable Nibbler      , ,,Rs. 199,,,,,https://mybabybabbles.com/products/white-rattle-food-vegetable-nibbler?_pos=18&_sid=eab4df016&_ss=r
        Orange Rattle Food & Vegetable Nibbler      , ,,Rs. 199,,,,,https://mybabybabbles.com/products/orange-rattle-food-vegetable-nibbler?_pos=19&_sid=eab4df016&_ss=r
        Blue Rattle Food & Vegetable Nibbler      , ,,Rs. 199,,,,,https://mybabybabbles.com/products/blue-rattle-food-vegetable-nibbler?_pos=20&_sid=eab4df016&_ss=r
        Pink Rattle Food & Vegetable Nibbler      , ,,Rs. 199,,,,,https://mybabybabbles.com/products/pink-rattle-food-vegetable-nibbler?_pos=21&_sid=eab4df016&_ss=r
