name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        by Smash Get Noticed,,, ₹1599 ,₹ 720,55% off,,,https://www.limeroad.com/blue-cotton100-cotton-smash-get-noticed-p17753081?imgIdx=3
        by Fat Bob, New ,, ₹1699 ,₹ 529,69% off,,,https://www.limeroad.com/blue-cottoncotton-blend-fat-bob-p17860980?imgIdx=3
        by Clothing Culture,,, ₹899 ,₹ 519,42% off,,,https://www.limeroad.com/green-cotton100-cotton-clothing-culture-p17775042?imgIdx=3
        by COBB,,, ₹1799 ,₹ 899,50% off,,,https://www.limeroad.com/navy-blue-cottoncotton-blend-cobb-p17641734?imgIdx=3
        by Fat Bob,,, ₹1149 ,₹ 439,62% off,,,https://www.limeroad.com/grey-cottoncotton-blend-fat-bob-p17740419?imgIdx=3
        by Austin Wood, New ,, ₹1499 ,₹ 499,67% off,,,https://www.limeroad.com/grey-cottoncotton-blend-austin-wood-p17868855?imgIdx=3
        by Duke,,, ₹1045 ,₹ 627,40% off,,,https://www.limeroad.com/navy-blue-cottonpoly-cotton-duke-p17710237?imgIdx=3
        by HARBOR N BAY, New ,, ₹1599 ,₹ 645,60% off,,,https://www.limeroad.com/white-cottoncotton-blend-harbor-n-bay-p17771148?imgIdx=3
        by Fat Bob, New ,, ₹1499 ,₹ 449,70% off,,,https://www.limeroad.com/white-cottoncotton-blend-fat-bob-p17860973?imgIdx=3&src_id=fromsearch__0
        by Austivo,,, ₹1830 ,₹ 554,70% off,,,https://www.limeroad.com/navy-blue-cottoncotton-blend-austivo-p17828450?imgIdx=3&src_id=fromsearch__0
        by CRIMSOUNE CLUB, New ,,,₹ 1499,,,,https://www.limeroad.com/orange-cotton100-cotton-crimsoune-club-p17873430?imgIdx=3&src_id=fromsearch__0
        by Kronos Sports,,, ₹2149 ,₹ 999,54% off,,,https://www.limeroad.com/multi-polyesterpoly-blend-kronos-sports-p17660620?imgIdx=3&src_id=fromsearch__0
        by CRIMSOUNE CLUB, New ,,,₹ 1499,,,,https://www.limeroad.com/grey-cotton100-cotton-crimsoune-club-p17873428?imgIdx=3&src_id=fromsearch__0
        by Aeropostale,,, ₹1199 ,₹ 719,40% off,,,https://www.limeroad.com/blue-cotton100-cotton-aeropostale-p17625781?imgIdx=3&src_id=fromsearch__0
        by Smash Get Noticed,,, ₹1699 ,₹ 776,54% off,,,https://www.limeroad.com/blue-cotton100-cotton-smash-get-noticed-p17753082?imgIdx=3&src_id=fromsearch__0
        by HARBOR N BAY,,, ₹1699 ,₹ 719,58% off,,,https://www.limeroad.com/yellow-cotton100-cotton-harbor-n-bay-p17771152?imgIdx=3&src_id=fromsearch__0
