name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        by Duke, New ,, ₹995 ,₹ 846,15% off,,,https://www.limeroad.com/yellow-cottoncotton-blend-duke-p17757575?imgIdx=3
        by Duke,,, ₹599 ,₹ 360,40% off,,,https://www.limeroad.com/navy-blue-cottoncotton-blend-duke-p17754333?imgIdx=3
        by Clothing Culture, New ,, ₹1699 ,₹ 849,50% off,,,https://www.limeroad.com/multi-cotton100-cotton-clothing-culture-p17774937?imgIdx=3
        by The Million Club, New ,, ₹1799 ,₹ 699,61% off,,,https://www.limeroad.com/blue-polyester100-the-million-club-p17783769?imgIdx=3
        by Kronos Sports,, offer Buy 2 Get 1 Free , ₹2149 ,₹ 999,54% off,,,https://www.limeroad.com/multi-polyesterpoly-blend-kronos-sports-p17660612?imgIdx=3
        by Aeropostale,,, ₹1999 ,₹ 1699,15% off,,,https://www.limeroad.com/green-cotton100-cotton-aeropostale-p17705446?imgIdx=3
        by COBB,, offer Buy 2 Get 1 Free , ₹1549 ,₹ 620,60% off,,,https://www.limeroad.com/pink-cottoncotton-blend-cobb-p17536854?imgIdx=3
        by Classic Polo,, offer Buy 2 Get 1 Free , ₹999 ,₹ 934,7% off,,,https://www.limeroad.com/multi-cotton100-cotton-classic-polo-p17607728?imgIdx=3
        by The Million Club,,, ₹1499 ,₹ 399,73% off,,,https://www.limeroad.com/yellow-polyesterpoly-blend-the-million-club-p17652299?imgIdx=3&src_id=fromsearch__0
        by Duke,,, ₹1045 ,₹ 627,40% off,,,https://www.limeroad.com/navy-blue-cottonpoly-cotton-duke-p17710237?imgIdx=3&src_id=fromsearch__0
        by Duke, New ,, ₹995 ,₹ 698,30% off,,,https://www.limeroad.com/navy-blue-cottoncotton-blend-duke-p17784943?imgIdx=3&src_id=fromsearch__0
        by Status Quo,,,,₹ 1299,,,,https://www.limeroad.com/white-cotton100-cotton-status-quo-p17615557?imgIdx=3&src_id=fromsearch__0
        by Kronos Sports,, offer Buy 2 Get 1 Free , ₹2149 ,₹ 999,54% off,,,https://www.limeroad.com/multi-polyesterpoly-blend-kronos-sports-p17660616?imgIdx=3&src_id=fromsearch__0
        by The Million Club,, offer Buy 2 Get 1 Free , ₹1499 ,₹ 399,73% off,,,https://www.limeroad.com/blue-polyesterpoly-blend-the-million-club-p17652288?imgIdx=3&src_id=fromsearch__0
        by The Million Club,,, ₹1499 ,₹ 399,73% off,,,https://www.limeroad.com/navy-blue-polyesterpoly-blend-the-million-club-p17652298?imgIdx=3&src_id=fromsearch__0
        by Duke, New ,, ₹599 ,₹ 360,40% off,,,https://www.limeroad.com/black-cottoncotton-blend-duke-p17754330?imgIdx=3&src_id=fromsearch__0
        by Smash Get Noticed,, offer Buy 2 Get 1 Free , ₹1599 ,₹ 720,55% off,,,https://www.limeroad.com/green-cotton100-cotton-smash-get-noticed-p17613629?imgIdx=3&src_id=fromsearch__0
        by Bushirt,, offer Buy 2 Get 1 Free , ₹1299 ,₹ 659,49% off,,,https://www.limeroad.com/beige-cotton-bushirt-p17424568?imgIdx=3&src_id=fromsearch__0
        by The Million Club,,, ₹1599 ,₹ 499,69% off,,,https://www.limeroad.com/multi-cottoncotton-blend-the-million-club-p17751825?imgIdx=3&src_id=fromsearch__0
        by Clothing Culture, New ,, ₹899 ,₹ 519,42% off,,,https://www.limeroad.com/green-cotton100-cotton-clothing-culture-p17775040?imgIdx=3&src_id=fromsearch__0
        by HARBOR N BAY, New ,, ₹1299 ,₹ 449,65% off,,,https://www.limeroad.com/yellow-cottoncotton-blend-harbor-n-bay-p17771130?imgIdx=3&src_id=fromsearch__0
