name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        by The Million Club, New ,, ₹1799 ,₹ 699,61% off,,,https://www.limeroad.com/green-polyester100-the-million-club-p17783784?imgIdx=3
        by Duke, New ,, ₹995 ,₹ 896,10% off,,,https://www.limeroad.com/beige-cottoncotton-blend-duke-p17784925?imgIdx=3
        by Duke,,, ₹1045 ,₹ 627,40% off,,,https://www.limeroad.com/green-cottoncotton-blend-duke-p17754246?imgIdx=3
        by HARBOR N BAY, New ,, ₹1599 ,₹ 639,60% off,,,https://www.limeroad.com/navy-blue-cottoncotton-blend-harbor-n-bay-p17771145?imgIdx=3
        by HARBOR N BAY, New ,, ₹1599 ,₹ 639,60% off,,,https://www.limeroad.com/black-cottoncotton-blend-harbor-n-bay-p17771144?imgIdx=3
        by Duke,,, ₹895 ,₹ 762,15% off,,,https://www.limeroad.com/orange-cottonpoly-cotton-duke-p17757573?imgIdx=3
        by Us Polo Assn,,, ₹1499 ,₹ 899,40% off,,,https://www.limeroad.com/blue-cotton100-cotton-uspa-p17559691?imgIdx=3
        by Fat Bob,,, ₹1155 ,₹ 399,65% off,,,https://www.limeroad.com/red-cottoncotton-blend-fat-bob-p17765057?imgIdx=3
        by Austin Wood, New ,, ₹1499 ,₹ 499,67% off,,,https://www.limeroad.com/black-cottoncotton-blend-austin-wood-p17783654?imgIdx=3&src_id=fromsearch__0
        by Duke,,, ₹925 ,₹ 555,40% off,,,https://www.limeroad.com/purple-cottonpoly-cotton-duke-p17698028?imgIdx=3&src_id=fromsearch__0
        by The Million Club, New ,, ₹1799 ,₹ 699,61% off,,,https://www.limeroad.com/black-polyester100-the-million-club-p17783771?imgIdx=3&src_id=fromsearch__0
        by Us Polo Assn,,, ₹1899 ,₹ 1329,30% off,,,https://www.limeroad.com/orange-cottoncotton-blend-u-s-polo-assn-p17631459?imgIdx=3&src_id=fromsearch__0
        by Duke,,, ₹1025 ,₹ 615,40% off,,,https://www.limeroad.com/black-cottonpoly-cotton-duke-p17698043?imgIdx=3&src_id=fromsearch__0
        by Duke,,, ₹995 ,₹ 846,15% off,,,https://www.limeroad.com/yellow-cottoncotton-blend-duke-p17757575?imgIdx=3&src_id=fromsearch__0
        by Canary London,, offer Buy 2 Get 1 Free , ₹1199 ,₹ 923,23% off,,,https://www.limeroad.com/blue-cotton100-cotton-canary-london-p17663272?imgIdx=3&src_id=fromsearch__0
        by Arrow Sport,,,,₹ 1499,,,,https://www.limeroad.com/blue-cotton100-cotton-arrow-sport-p17705913?imgIdx=3&src_id=fromsearch__0
        by Status Quo,,,,₹ 1299,,,,https://www.limeroad.com/navy-blue-cotton100-cotton-status-quo-p17615564?imgIdx=3&src_id=fromsearch__0
        by Duke,,, ₹995 ,₹ 846,15% off,,,https://www.limeroad.com/blue-cottoncotton-blend-duke-p17757552?imgIdx=3&src_id=fromsearch__0
        by CRIMSOUNE CLUB, New ,, ₹1199 ,₹ 1079,10% off,,,https://www.limeroad.com/white-cotton100-cotton-crimsoune-club-p17807106?imgIdx=3&src_id=fromsearch__0
