name,badge_1,badge_2,badge_3,badge_4,mrp,discounted_price,discount,rating,rating_count,link
Kamdhenu standard 10 cm (4  Inch) Coir Mattress,,,,,"Rs. 5,999","Rs.  4,890",18% Off,2.0,(1),https://www.snapdeal.com/product/kamdhenu-standard-10-cm-4/630813858675#bcrumbSearch:mattress
Fabura Purple Blends Mattress Protector,,,,,"Rs. 2,999",Rs.  899,70% Off,4.8,(14),https://www.snapdeal.com/product/fabura-purple-cotton-mattress-protector/678449438501#bcrumbSearch:mattress
GOOD PRICE WATER PROOF BEDCOVER White Quilted Mattress Protector,,,,,"Rs. 1,299",Rs.  799,38% Off,3.8,(6),https://www.snapdeal.com/product/good-price-water-proof-bedcover/638021451111#bcrumbSearch:mattress
Fabura Beige Blends Mattress Protector,,,,,"Rs. 2,999",Rs.  899,70% Off,4.3,(11),https://www.snapdeal.com/product/fabura-beige-cotton-mattress-protector/651627396322#bcrumbSearch:mattress
Vikas Trading Multi-Colour Cotton Mattress Protector,,,,,"Rs. 1,699",Rs.  649,62% Off,,,https://www.snapdeal.com/product/vikas-trading-multicolour-cotton-mattress/618595579079#bcrumbSearch:mattress
comfort on plus super 10.16 cm (4) Orthopedic Mattress,,4 left!,,,"Rs. 3,000","Rs.  2,358",21% Off,4.0,(9),https://www.snapdeal.com/product/comfort-on-plus-super-1016/660928227463#bcrumbSearch:mattress
Koli trading co Multi-Colour Cotton Mattress Protector,,,,,"Rs. 1,699",Rs.  649,62% Off,4.0,(1),https://www.snapdeal.com/product/koli-trading-co-multicolour-cotton/629904585499#bcrumbSearch:mattress
SVT 3 Layered Protector/Bed Cover White Poly Cotton Mattress Protector,,1 left!,,,"Rs. 1,392",Rs.  625,55% Off,3.4000000000000004,(8),https://www.snapdeal.com/product/svt-3-layered-protectorbed-cover/679551366518#bcrumbSearch:mattress
Gilson Water Proof White Polyester Mattress Protector,,,,,"Rs. 2,420","Rs.  1,219",50% Off,4.5,(2),https://www.snapdeal.com/product/gilson-queen-water-proof-mattress/642098707964#bcrumbSearch:mattress
Duroflex Tatva - Organic Cotton Fabric Tatva  15.24 cm (6) Latex Mattress,,,,,"Rs. 32,516","Rs.  27,638",15% Off,,,https://www.snapdeal.com/product/duroflex-tatva-organic-cotton-fabric/683664808580#bcrumbSearch:mattress
comfort on plus Blue Poly Cotton Mattress Cover,,3 left!,,,"Rs. 1,200",Rs.  519,57% Off,3.5,(4),https://www.snapdeal.com/product/comfort-on-plus-blue-poly/684202557278#bcrumbSearch:mattress
Mirific Pearl Multi-Colour Poly Cotton Mattress Cover,,3 left!,,,"Rs. 1,099",Rs.  309,72% Off,4.8,(5),https://www.snapdeal.com/product/mirific-pearl-multicolour-poly-cotton/652416852612#bcrumbSearch:mattress
Gilson Pearl Series  Bonnell 15 cm(6 in) Spring Mattress,,,,,"Rs. 7,814","Rs.  4,844",38% Off,3.8,(58),https://www.snapdeal.com/product/gilson-na-15-cm6-in/633330338943#bcrumbSearch:mattress
Soho Soho Levitate Memory Foam Mattress 20.32 cm(8),,,,,"Rs. 36,899","Rs.  22,498",39% Off,,,https://www.snapdeal.com/product/soho-soho-levitate-memory-foam/626551900007#bcrumbSearch:mattress
Gilson White Polyester Mattress Protector,,,,,"Rs. 2,420",Rs.  775,68% Off,3.4000000000000004,(19),https://www.snapdeal.com/product/gilson-white-polyester-mattress-protector/670518364211#bcrumbSearch:mattress
Gilson Comfort Series Bonnell 15 cm(6 in) Spring Mattress,,,,,"Rs. 16,282","Rs.  5,798",64% Off,4.5,(2),https://www.snapdeal.com/product/gilson-comfort-series-bonnell-15/631723769150#bcrumbSearch:mattress
comfort on plus Orthopedic Delxue 12.7 cm (5) Orthopedic Mattress,,3 left!,,,"Rs. 13,000","Rs.  7,031",46% Off,3.0,(1),https://www.snapdeal.com/product/comfort-on-plus-orthopedic-delxue/655394886304#bcrumbSearch:mattress
Koli collections Multi-Colour Cotton Mattress Protector,,,,,"Rs. 1,699",Rs.  649,62% Off,5.0,(1),https://www.snapdeal.com/product/koli-collections-multicolour-cotton-mattress/685898289666#bcrumbSearch:mattress
Duroflex Durobond NXT 12.7 cm (5) Coir Mattress,,,,,"Rs. 7,613","Rs.  6,471",15% Off,,,https://www.snapdeal.com/product/duroflex-durobond-nxt-127-cm/678828108847#bcrumbSearch:mattress
comfort on plus NANCY 12.7 cm (5) Orthopedic Mattress,,5 left!,,,"Rs. 6,100","Rs.  3,930",36% Off,4.5,(2),https://www.snapdeal.com/product/comfort-on-plus-nancy-127/670251405776#bcrumbSearch:mattress
Koli trading co Multi-Colour Cotton Mattress Protector,,,,,"Rs. 1,699",Rs.  649,62% Off,3.5,(6),https://www.snapdeal.com/product/koli-trading-co-multicolour-cotton/644430661398
Fabura Beige Blends Mattress Protector,,,,,"Rs. 1,999",Rs.  675,66% Off,3.0,(2),https://www.snapdeal.com/product/fabura-beige-cotton-mattress-protector/620640096070
Vikas Trading Multi-Colour Cotton Mattress Protector,,,,,"Rs. 1,699",Rs.  649,62% Off,3.0,(3),https://www.snapdeal.com/product/vikas-trading-multicolour-cotton-mattress/650419098450
Koli trading co Multi-Colour Cotton Mattress Protector,,,,,"Rs. 1,699",Rs.  649,62% Off,3.4000000000000004,(5),https://www.snapdeal.com/product/koli-trading-co-multicolour-cotton/672156588805
Duroflex Revive Pillow Top 20 cm (8  Inch) Coir Mattress,,,,,"Rs. 15,853","Rs.  12,682",20% Off,,,https://www.snapdeal.com/product/duroflex-revive-pillow-top-20/639356433010
Koli trading co MATTRESS-001 Multi-Colour Cotton Mattress Protector,,,,,"Rs. 1,599",Rs.  649,59% Off,3.4000000000000004,(8),https://www.snapdeal.com/product/koli-trading-co-mattress001-multicolour/642242145176
Gilson Bonnell 15 cm(6 in) Spring Mattress With 1 Pillow Free,,,,,"Rs. 15,628","Rs.  6,249",60% Off,5.0,(1),https://www.snapdeal.com/product/gilson-15-cm6-in-spring/633690943965
Peps SpringKoil 25 cm(10 in) Spring Mattress,,,,,"Rs. 75,000","Rs.  59,773",20% Off,3.5,(2),https://www.snapdeal.com/product/peps-springkoil-25-cm10-in/626445524992
Just Linen White Cotton Mattress Protector,,2 left!,,,"Rs. 1,700","Rs.  1,199",29% Off,4.699999999999999,(3),https://www.snapdeal.com/product/just-linen-just-linen-150/649768562810
Duroflex Duro Safe Maroon Poly Cotton Mattress Protector,,,,,"Rs. 2,449","Rs.  1,049",57% Off,,,https://www.snapdeal.com/product/duroflex-duro-safe-maroon-poly/667272180978
comfort on plus ORTHOPEDIC DELUXE 13.97 cm (5.5) Orthopedic Mattress,,5 left!,,,"Rs. 6,500","Rs.  3,505",46% Off,4.0,(6),https://www.snapdeal.com/product/comfort-on-plus-orthopedic-deluxe/628068876333
Gilson Foam  Yoga  Mattress ( One Inch Thickness),,,,,"Rs. 2,998","Rs.  2,389",20% Off,3.4000000000000004,(5),https://www.snapdeal.com/product/gilson-yoga-below-8-cm3/662368115740
Koli collections Multi-Colour Cotton Mattress Protector,,,,,"Rs. 1,689",Rs.  649,62% Off,3.299999999999999,(3),https://www.snapdeal.com/product/koli-collections-multicolour-cotton-mattress/623867622947
SLEEP FEEL SLEEPEX ORTHOPLUS 17.78 cm (7) Orthopedic Mattress,,,,,"Rs. 10,634","Rs.  6,912",35% Off,,,https://www.snapdeal.com/product/sleep-feel-sleepex-orthoplus-1778/622649634974
comfort on plus Nano 10.16 cm (4) Orthopedic Mattress,,5 left!,,,"Rs. 7,000","Rs.  4,982",29% Off,3.0,(1),https://www.snapdeal.com/product/comfort-on-plus-nano-1016/635627500858
comfort on plus 10.16 cm (4) Orthopedic Mattress,,5 left!,,,"Rs. 5,454","Rs.  3,595",34% Off,5.0,(1),https://www.snapdeal.com/product/comfort-on-plus-1016-cm/634177976321
Koli trading co na Multi-Colour Cotton Mattress Protector,,,,,"Rs. 1,599",Rs.  649,59% Off,4.0,(3),https://www.snapdeal.com/product/koli-trading-co-mattress-003/642371904351
Dr.Mattrezz Orthotech 12.7 cm (5) Orthopedic Mattress,,,,,"Rs. 9,900","Rs.  5,919",40% Off,3.299999999999999,(11),https://www.snapdeal.com/product/drmattrezz-na-127-cm-5/652151958567
Soho Soho Levitate Memory Foam Mattress 15.24 cm(6),,,,,"Rs. 29,199","Rs.  16,407",44% Off,,,https://www.snapdeal.com/product/soho-soho-levitate-memory-foam/623770021491
Gilson Foam Floor Mattress ( One Inch Thickness),,,,,"Rs. 1,499","Rs.  1,299",13% Off,3.5,(2),https://www.snapdeal.com/product/gilson-floor-below-8-cm3/672482171899
Koli trading co MATP002 Multi-Colour Cotton Mattress Protector,,,,,"Rs. 1,599",Rs.  649,59% Off,2.7,(3),https://www.snapdeal.com/product/koli-trading-co-matp002-multicolour/621374610820
Fabura White Blends Mattress Protector,,,,,"Rs. 2,999",Rs.  899,70% Off,1.0,(1),https://www.snapdeal.com/product/fabura-white-cotton-mattress-protector/654946652444
Fabura White Blends Mattress Protector,,,,,"Rs. 1,999",Rs.  675,66% Off,1.0,(1),https://www.snapdeal.com/product/fabura-white-cotton-mattress-protector/637632036819
comfort on plus ORTHOPEDIC 10.16 cm (4) Orthopedic Mattress,,3 left!,,,"Rs. 6,200","Rs.  3,100",50% Off,1.0,(1),https://www.snapdeal.com/product/comfort-on-plus-orthopedic-1016/679367546387
PRM PERFECT REST MATTRESSES COMFORT MAGIC - COIR 10 cm (4  Inch) Coir Mattress,,,,,"Rs. 3,505","Rs.  3,505",,,,https://www.snapdeal.com/product/prm-perfect-rest-mattresses-comfort/660826573907
Gilson Pack of  2  Foam Travel Mattress ( One Inch Thickness),,,,,"Rs. 2,998","Rs.  2,187",27% Off,2.5,(2),https://www.snapdeal.com/product/gilson-travel-mattress-pack-of/630991915468
Feathersleep Orthobond 6inch Orthopedic Mattress,,,,,"Rs. 6,875","Rs.  6,082",12% Off,2.5,(4),https://www.snapdeal.com/product/feathersleep-orthobond-6-orthopedic-mattress/680109953535
comfort on plus Super 10.16 cm (4) Orthopedic Mattress,,4 left!,,,"Rs. 6,000","Rs.  4,508",25% Off,1.0,(1),https://www.snapdeal.com/product/comfort-on-plus-super-1016/657083357691
PRM PERFECT REST MATTRESSES COMFORT MAGIC - FOAM 10 cm (4 Inch) Foam Mattress,,,,,"Rs. 3,263","Rs.  3,263",,,,https://www.snapdeal.com/product/prm-perfect-rest-mattresses-comfort/662378603754
Sleepezee 5 cm (2 Inch) Foam Mattress,,,,,"Rs. 2,300","Rs.  1,999",13% Off,,,https://www.snapdeal.com/product/sleepezee-5-cm-2-inch/618995502590
GINNI 12 Baby Sheets and Mattress Protector (Washable up to 10 times) (Manufactured hands-free. Spunlace nonwoven fabric laminated on one side),,,,,Rs. 450,Rs.  269,40% Off,,,https://www.snapdeal.com/product/ginni-12-baby-sheets-and/667381963803
Duroflex Edge 10.16 cm (4) Foam Mattress,,,,,"Rs. 5,617","Rs.  4,489",20% Off,,,https://www.snapdeal.com/product/duroflex-edge-1016-cm-4/671766924865
SLEEP FEEL SLEEPEX HR 18 cm (7 Inch) Foam Mattress,,,,,"Rs. 10,661","Rs.  6,930",35% Off,,,https://www.snapdeal.com/product/sleep-feel-sleepex-hr-18/660290935241
SLEEP FEEL SLEEPEX HR 15 cm (6 Inch) Foam Mattress,,,,,"Rs. 8,809","Rs.  5,725",35% Off,,,https://www.snapdeal.com/product/sleep-feel-sleepex-hr-15/645326558382
SLEEP FEEL SLEEPEX PHYSIO 15 cm (6 Inch) Foam Mattress,,,,,"Rs. 6,879","Rs.  4,470",35% Off,,,https://www.snapdeal.com/product/sleep-feel-sleepex-physio-15/645854598036
SLEEP FEEL SLEEPEX PHYSIO 18 cm (7 Inch) Foam Mattress,,,,,"Rs. 7,999","Rs.  5,198",35% Off,,,https://www.snapdeal.com/product/sleep-feel-sleepex-physio-18/685105481765
PRM PERFECT REST MATTRESSES COMFORT MAGIC - FOAM 12.7 cm (5) Foam Mattress,,,,,"Rs. 3,966","Rs.  3,966",,,,https://www.snapdeal.com/product/prm-perfect-rest-mattresses-comfort/623836073576
SLEEP FEEL SLEEPEX PHYSIO 13 cm (5 Inch) Foam Mattress,,,,,"Rs. 6,347","Rs.  4,125",35% Off,,,https://www.snapdeal.com/product/sleep-feel-sleepex-physio-13/636660356193
Soho Levitate 10 cm (4 Inch) Foam Mattress,,,,,"Rs. 13,899","Rs.  8,299",40% Off,,,https://www.snapdeal.com/product/soho-levitate-10-cm-4/677784906120
SLEEP FEEL 13 cm (5 Inch) Foam Mattress,,,,,"Rs. 7,041","Rs.  4,576",35% Off,,,https://www.snapdeal.com/product/sleep-feel-13-cm-5/633068116861
SLEEP FEEL SLEEPEX PHYSIO 13 cm (5 Inch) Foam Mattress,,,,,"Rs. 5,789","Rs.  3,762",35% Off,,,https://www.snapdeal.com/product/sleep-feel-sleepex-physio-13/643713270378
Fashion Art Below 8 cm (3 Inch) Foam Mattress,,,,,Rs. 399,Rs.  230,42% Off,,,https://www.snapdeal.com/product/fashion-art-below-8-cm/632149664776
Duroflex Flexi 4 cm (1.6 Inch) Foam Mattress,,,,,"Rs. 2,300","Rs.  1,799",22% Off,,,https://www.snapdeal.com/product/duroflex-flexi-4-cm-16/669436064159
COMFORTON PLUS Assorted Cotton Mattress Cover,,4 left!,,,"Rs. 3,199","Rs.  1,599",50% Off,,,https://www.snapdeal.com/product/comforton-plus-assorted-cotton-mattress/632331403245
Soho Soho Levitate Memory Foam Mattress 20.32 cm(8),,,,,"Rs. 29,799","Rs.  16,794",44% Off,,,https://www.snapdeal.com/product/soho-soho-levitate-memory-foam/624145381622
Duroflex Duro Safe White Poly Cotton Mattress Protector,,,,,"Rs. 2,449","Rs.  1,049",57% Off,,,https://www.snapdeal.com/product/duroflex-duro-safe-white-poly/682691723149
Duroflex Duro Safe Maroon Poly Cotton Mattress Protector,,,,,"Rs. 3,549","Rs.  1,599",55% Off,,,https://www.snapdeal.com/product/duroflex-duro-safe-maroon-poly/678704008037
Duroflex Duro Safe Maroon Poly Cotton Mattress Protector,,,,,"Rs. 2,099",Rs.  899,57% Off,,,https://www.snapdeal.com/product/duroflex-duro-safe-maroon-poly/674902480085
comfort on plus Blue Poly Cotton Mattress Cover,,3 left!,,,"Rs. 1,200",Rs.  499,58% Off,,,https://www.snapdeal.com/product/comfort-on-plus-blue-poly/635370569283
Cozymate Memory topper Maroon Knitted Mattress Protector,,,,,"Rs. 3,999","Rs.  2,999",25% Off,,,https://www.snapdeal.com/product/cozymate-memory-topper-maroon-knitted/683996367275
