name,badge_1,mrp,discounted_price,discount,rating,rating_count,link
Garnier Skin Naturals Micellar Oil-Infused Cleansing Water,FEATURED,,₹225 ,,4.6,8866,https://www.nykaa.com/garnier-skin-naturals-micellar-oil-infused-cleansing-water/p/220217?ptype=product&productId=220217&skuId=220217&categoryId=8383&pps=1
Lakme Absolute Bi-Phased Make-up Remover,FEATURED,,₹300 ,,4.3,857,https://www.nykaa.com/lakme-absolute-bi-phased-make-up-remover/p/1300?ptype=product&productId=1300&skuId=1300&categoryId=8383&pps=2
L'Oreal Paris Revitalift Crystal Purifying Micellar Water,FEATURED,,₹299 ,,4.5,49,https://www.nykaa.com/l-oreal-paris-revitalift-crystal-purifying-micellar-water/p/1378026?ptype=product&productId=1378035&skuId=1378026&categoryId=8383&pps=3
Neutrogena Deep Clean Brightening Cleansing Oil,FEATURED,,₹850 ,,4.5,105,https://www.nykaa.com/neutrogena-deep-clean-brightening-cleansing-oil-200ml/p/1296159?ptype=product&productId=1296159&skuId=1296159&categoryId=8383&pps=4
Garnier Skin Naturals Micellar Oil-Infused Cleansing Water,,,₹225 ,,4.6,8866,https://www.nykaa.com/garnier-skin-naturals-micellar-oil-infused-cleansing-water/p/220217?ptype=product&productId=220217&skuId=220215&categoryId=8383&pps=5
Plum E-Luminence Simply Supple Cleansing Balm,BESTSELLER,₹545,₹436 ,20% off,4.4,1019,https://www.nykaa.com/plum-e-luminence-simply-supple-cleansing-balm/p/683146?ptype=product&productId=683146&skuId=683146&categoryId=8383&pps=6
Bioderma Sensibio H2O Micellaire Water,,,₹990 ,,4.6,2911,https://www.nykaa.com/bioderma-sensibio-h2o/p/9739?ptype=product&productId=9739&skuId=7032&categoryId=8383&pps=7
Himalaya Moisturising Aloe Vera Facial Wipes (25 Wipes),OFFER,₹100,₹95 ,5% off,4.4,7731,https://www.nykaa.com/himalaya-moisturising-aloe-vera-facial-wipes-25-s/p/273794?ptype=product&productId=273796&skuId=273794&categoryId=8383&pps=8
The Face Shop Rice Water Bright Rich Cleansing Oil,OFFER,₹999,₹899 ,10% off,4.4,352,https://www.nykaa.com/the-face-shop-rice-water-bright-rich-cleansing-oil/p/435230?ptype=product&productId=435230&skuId=435230&categoryId=8383&pps=9
Cetaphil Daily Exfoliating Cleanser,BESTSELLER,₹780,₹702 ,10% off,4.4,503,https://www.nykaa.com/cetaphil-daily-exfoliating-cleanser/p/583771?ptype=product&productId=583771&skuId=583771&categoryId=8383&pps=10
Lakme Deep Cleanser Cleansing Milk,BESTSELLER,,₹140 ,,4.4,3406,https://www.nykaa.com/lakme-deep-cleanser-cleansing-milk-cic/p/197303?ptype=product&productId=197303&skuId=197303&categoryId=8383&pps=11
Colorbar On The Go Makeup Remover Wipes,,₹95,₹76 ,20% off,4.4,1499,https://www.nykaa.com/colorbar-on-the-go-makeup-remover-wipes-30-wipes/p/453875?ptype=product&productId=453875&skuId=453875&categoryId=8383&pps=13
Clinique Take The Day Off Cleansing Balm,OFFER,,₹890 ,,4.6,1068,https://www.nykaa.com/clinique-take-the-day-off-cleansing-balm/p/509071?ptype=product&productId=509071&skuId=509071&categoryId=8383&pps=14
Bioderma Sensibio H2O Micellar Water,,,₹395 ,,4.6,2911,https://www.nykaa.com/bioderma-sensibio-h2o/p/9739?ptype=product&productId=9739&skuId=9739&categoryId=8383&pps=15
Himalaya Moisturising Aloe Vera Facial Wipes,OFFER,₹100,₹95 ,5% off,4.4,7731,https://www.nykaa.com/himalaya-moisturising-aloe-vera-facial-wipes/p/273796?ptype=product&productId=273796&skuId=273796&categoryId=8383&pps=16
Kama Ayurveda Organic Sweet Almond Oil,,,₹625 ,,4.4,425,https://www.nykaa.com/kama-ayurveda-organic-sweet-almond-oil-config/p/172049?ptype=product&productId=172049&skuId=172049&categoryId=8383&pps=17
Kama Ayurveda Rose Jasmine Face Cleanser,,,₹550 ,,4.4,1410,https://www.nykaa.com/kama-ayurveda-rose-jasmine-face-cleanser/p/28362?ptype=product&productId=28362&skuId=28362&categoryId=8383&pps=18
