name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        by Aks,, offer Buy 2 Get 1 Free , ₹1299 ,₹ 702,46% off,,,https://www.limeroad.com/mustard-cotton-aks-p17433936?imgIdx=3
        by Tissu, Best Price , offer Buy 2 Get 1 Free , ₹1499 ,₹ 959,36% off,,,https://www.limeroad.com/turquoise-rayon-tissu-p16138844?imgIdx=3
        by JUNIPER, New ,, ₹1899 ,₹ 483,75% off,,,https://www.limeroad.com/fuchsia-chanderi-juniper-p17229981?imgIdx=3
        by Alena,, offer Buy 2 Get 1 Free , ₹1799 ,₹ 1152,36% off,,,https://www.limeroad.com/blue-rayon-alena-p17260268?imgIdx=3
        by Kannahi,,, ₹1349 ,₹ 715,47% off,,,https://www.limeroad.com/green-cotton-kannahi-p17697926?imgIdx=3
        by Jc4u, New ,, ₹1999 ,₹ 599,70% off,,,https://www.limeroad.com/red-rayon-jc4u-p17779227?imgIdx=3
        by Ostara, New ,, ₹2000 ,₹ 1149,43% off,,,https://www.limeroad.com/grey-cotton-ostara-p17793875?imgIdx=3
        by Aks,, offer Buy 2 Get 1 Free , ₹1299 ,₹ 702,46% off,,,https://www.limeroad.com/white-cotton-aks-p17434074?imgIdx=3
        by Woomance,,, ₹999 ,₹ 449,55% off,,,https://www.limeroad.com/black-crepe-woomance-p17540028?imgIdx=3&src_id=fromsearch__0
        by janasya, Best Price , offer Buy 2 Get 1 Free , ₹1699 ,₹ 726,57% off,,,https://www.limeroad.com/green-crepe-janasya-p16756505?imgIdx=3&src_id=fromsearch__0
        by Anjali Silk Selection,,, ₹3595 ,₹ 1795,50% off,,,https://www.limeroad.com/Blue-Silk-Anjali-Silk-Selection-p17531518?imgIdx=3&src_id=fromsearch__0
        by Yash Gallery,, offer Buy 2 Get 1 Free , ₹4099 ,₹ 999,76% off,,,https://www.limeroad.com/black-rayon-yash-gallery-p16861670?imgIdx=3&src_id=fromsearch__0
        by Glance Designs,,, ₹1599 ,₹ 399,75% off,,,https://www.limeroad.com/yellow-crepe-glance-designs-p17693402?imgIdx=3&src_id=fromsearch__0
        by Kannahi,, offer Buy 2 Get 1 Free , ₹1499 ,₹ 794,47% off,,,https://www.limeroad.com/blue-cotton-kannahi-p17697923?imgIdx=3&src_id=fromsearch__0
        by Jc4u, New ,, ₹1999 ,₹ 599,70% off,,,https://www.limeroad.com/sky-blue-rayon-jc4u-p17779236?imgIdx=3&src_id=fromsearch__0
        by Jollify,, offer Buy 2 Get 1 Free , ₹1099 ,₹ 511,54% off,,,https://www.limeroad.com/yellow-rayon-jollify-p16970661?imgIdx=3&src_id=fromsearch__0
        by Mehsoos,, offer Buy 2 Get 1 Free , ₹1499 ,₹ 562,63% off,,,https://www.limeroad.com/navy-rayon-mehsoos-p16717048?imgIdx=3&src_id=fromsearch__0
        by Charu,, offer Buy 2 Get 1 Free , ₹1699 ,₹ 729,57% off,,,https://www.limeroad.com/black-cotton-charu-p17620392?imgIdx=3&src_id=fromsearch__0
        by Atulya,,, ₹1999 ,₹ 999,50% off,,,https://www.limeroad.com/green-rayon-atulya-p17297601?imgIdx=3&src_id=fromsearch__0
        by New Ethnic 4 You,, offer Buy 2 Get 1 Free , ₹999 ,₹ 335,66% off,,,https://www.limeroad.com/multi-crepe-new-ethnic-4-you-p14937373?imgIdx=3&src_id=fromsearch__0
        by Tissu,, offer Buy 2 Get 1 Free , ₹1499 ,₹ 873,42% off,,,https://www.limeroad.com/beige-rayon-tissu-p17127047?imgIdx=3&src_id=fromsearch__0
        by Divena,,, ₹2499 ,₹ 1249,50% off,,,https://www.limeroad.com/black-rayon-divena-p17418342?imgIdx=3&src_id=fromsearch__0
