name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        by Myshka,, offer Buy 2 Get 1 Free , ₹1299 ,₹ 673,48% off,,,https://www.limeroad.com/black-cotton-myshka-p16565684?imgIdx=3
        by Saree Swarg,, offer Buy 2 Get 1 Free , ₹1470 ,₹ 735,50% off,,,https://www.limeroad.com/white-crepe-saree-swarg-p17430739?imgIdx=3
        by Highlight Fashion Export,,, ₹1999 ,₹ 539,73% off,,,https://www.limeroad.com/brown-rayon-highlight-fashion-export-p17714709?imgIdx=3
        by JAIPUR ATTIRE,, offer Buy 2 Get 1 Free , ₹1599 ,₹ 675,58% off,,,https://www.limeroad.com/red-rayon-jaipur-attire-p17101982?imgIdx=3
        by Span,,, ₹1899 ,₹ 760,60% off,,,https://www.limeroad.com/blue-rayon-span-p17271791?imgIdx=3
        by 100 Dreams,, offer Buy 2 Get 1 Free , ₹2599 ,₹ 400,85% off,,,https://www.limeroad.com/green-rayon-100-dreams-p17468049?imgIdx=3
        by Yash Gallery,,, ₹2899 ,₹ 899,69% off,,,https://www.limeroad.com/maroon-rayon-yash-gallery-p17574208?imgIdx=3
        by Yash Gallery,, offer Buy 2 Get 1 Free , ₹3299 ,₹ 889,73% off,,,https://www.limeroad.com/blue-cotton-yash-gallery-p17573634?imgIdx=3
        by Cotland Fashion,,, ₹3799 ,₹ 949,75% off,,,https://www.limeroad.com/yellow-cotton-cotland-fashion-p17540485?imgIdx=3&src_id=fromsearch__0
        by Anahi, New ,,,₹ 999,,,,https://www.limeroad.com/pink-rayon-anahi-p17818419?imgIdx=3&src_id=fromsearch__0
        by Fabglobal,, offer Buy 2 Get 1 Free , ₹1299 ,₹ 999,23% off,,,https://www.limeroad.com/white-cotton-fabglobal-p17539838?imgIdx=3&src_id=fromsearch__0
        by Bawriattire, New ,, ₹1999 ,₹ 704,65% off,,,https://www.limeroad.com/pink-cotton-bawriattire-p17819627?imgIdx=3&src_id=fromsearch__0
        by 4u Fashion, New ,, ₹1999 ,₹ 949,53% off,,,https://www.limeroad.com/cream-cotton-4u-fashion-p17857022?imgIdx=3&src_id=fromsearch__0
        by Aurelia, New ,,,₹ 1049,,,,https://www.limeroad.com/green-cotton-aurelia-p17852344?imgIdx=3&src_id=fromsearch__0
        by Aks, New ,, ₹1699 ,₹ 850,50% off,,,https://www.limeroad.com/green-cotton-aks-p17434049?imgIdx=3&src_id=fromsearch__0
        by Paislei, New ,, ₹2499 ,₹ 1500,40% off,,,https://www.limeroad.com/blue-cotton-paislei-p17853020?imgIdx=3&src_id=fromsearch__0
        by Aarsha, exclusive , offer Buy 2 Get 1 Free , ₹1300 ,₹ 849,35% off,,,https://www.limeroad.com/yellow-cotton-aarsha-p16634095?imgIdx=3&src_id=fromsearch__0
        by Ksut,, offer Buy 2 Get 1 Free , ₹1399 ,₹ 755,46% off,,,https://www.limeroad.com/brown-cotton-ksut-p17457689?imgIdx=3&src_id=fromsearch__0
        by Yash Gallery,, offer Buy 2 Get 1 Free , ₹3999 ,₹ 1252,69% off,,,https://www.limeroad.com/black-cotton-yash-gallery-p17145488?imgIdx=3&src_id=fromsearch__0
        by Jc4u,, offer Buy 2 Get 1 Free , ₹1999 ,₹ 647,68% off,,,https://www.limeroad.com/purple-rayon-jc4u-p17779228?imgIdx=3&src_id=fromsearch__0
        by janasya,, offer Buy 2 Get 1 Free , ₹1399 ,₹ 664,53% off,,,https://www.limeroad.com/green-cotton-janasya-p17410052?imgIdx=3&src_id=fromsearch__0
        by Yash Gallery,, offer Buy 2 Get 1 Free , ₹1999 ,₹ 849,58% off,,,https://www.limeroad.com/sky-blue-cotton-yash-gallery-p15911704?imgIdx=3&src_id=fromsearch__0
        by janasya,, offer Buy 2 Get 1 Free , ₹1399 ,₹ 664,53% off,,,https://www.limeroad.com/teal-crepe-janasya-p17582061?imgIdx=3&src_id=fromsearch__0
        by Kipek,, offer Buy 2 Get 1 Free , ₹1899 ,₹ 949,50% off,,,https://www.limeroad.com/orange-cotton-kipek-p17076631?imgIdx=3&src_id=fromsearch__0
        by Ksut,, offer Buy 2 Get 1 Free , ₹1599 ,₹ 815,49% off,,,https://www.limeroad.com/black-cotton-ksut-p17380721?imgIdx=3&src_id=fromsearch__0
        by Divena,,, ₹1999 ,₹ 1049,48% off,,,https://www.limeroad.com/pink-khadi-divena-p10808094?imgIdx=3&src_id=fromsearch__0
        by Wodreams,, offer Buy 2 Get 1 Free , ₹799 ,₹ 539,33% off,,,https://www.limeroad.com/pink-cotton-blend-wodreams-p17286124?imgIdx=3&src_id=fromsearch__0
        by Wodreams,,, ₹1249 ,₹ 849,32% off,,,https://www.limeroad.com/red-rayon-wodreams-p17219344?imgIdx=3&src_id=fromsearch__0
        by New Culture,,, ₹2499 ,₹ 1124,55% off,,,https://www.limeroad.com/black-rayon-new-culture-p16884915?imgIdx=3&src_id=fromsearch__0
        by Kbz,,, ₹1799 ,₹ 814,55% off,,,https://www.limeroad.com/peach-rayon-kbz-p17153228?imgIdx=3&src_id=fromsearch__0
        by Myshka,, offer Buy 2 Get 1 Free , ₹1699 ,₹ 595,65% off,,,https://www.limeroad.com/green-rayon-myshka-p16546592?imgIdx=3&src_id=fromsearch__0
        by Cotland Fashion,,, ₹3599 ,₹ 1309,64% off,,,https://www.limeroad.com/blue-cotton-cotland-fashion-p17676582?imgIdx=3&src_id=fromsearch__0
        by 4u Fashion, New ,, ₹1499 ,₹ 775,48% off,,,https://www.limeroad.com/yellow-cotton-4u-fashion-p17854265?imgIdx=3&src_id=fromsearch__0
        by Iti, New ,, ₹2599 ,₹ 1377,47% off,,,https://www.limeroad.com/teal-georgette-iti-p17814500?imgIdx=3&src_id=fromsearch__0
