name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        by Shopping Queen,,, ₹3599 ,₹ 899,75% off,,,https://www.limeroad.com/brown-cotton-shopping-queen-p14319202?imgIdx=3
        by janasya, Best Price ,, ₹1699 ,₹ 726,57% off,,,https://www.limeroad.com/green-crepe-janasya-p16756505?imgIdx=3
        by Serving Princess,,, ₹999 ,₹ 749,25% off,,,https://www.limeroad.com/white-net-serving-princess-p17642690?imgIdx=3
        by janasya,,, ₹1199 ,₹ 593,51% off,,,https://www.limeroad.com/black-crepe-janasya-p14599334?imgIdx=3
        by 100 Dreams,,, ₹1999 ,₹ 374,81% off,,,https://www.limeroad.com/purple-cotton-100-dreams-p17468062?imgIdx=3
        by Veradiva,,, ₹1799 ,₹ 499,72% off,,,https://www.limeroad.com/green-cotton-veradiva-p17557731?imgIdx=3
        by Mehsoos,,, ₹1499 ,₹ 578,61% off,,,https://www.limeroad.com/yellow-rayon-mehsoos-p16909386?imgIdx=3
        by JAIPUR ATTIRE,,, ₹1599 ,₹ 714,55% off,,,https://www.limeroad.com/yellow-cotton-jaipur-attire-p17101977?imgIdx=3
        by Alena,,, ₹1999 ,₹ 999,50% off,,,https://www.limeroad.com/blue-cotton-alena-p17349381?imgIdx=3&src_id=fromsearch__0
        by Tissu,,, ₹1499 ,₹ 854,43% off,,,https://www.limeroad.com/green-rayon-tissu-p16138839?imgIdx=3&src_id=fromsearch__0
        by janasya, New ,, ₹1399 ,₹ 664,53% off,,,https://www.limeroad.com/maroon-crepe-janasya-p17845039?imgIdx=3&src_id=fromsearch__0
        by janasya,,, ₹1399 ,₹ 699,50% off,,,https://www.limeroad.com/black-cotton-blend-janasya-p17410058?imgIdx=3&src_id=fromsearch__0
        by Kami Kubi,,, ₹1999 ,₹ 999,50% off,,,https://www.limeroad.com/green-cotton-kami-kubi-p17785743?imgIdx=3&src_id=fromsearch__0
        by Alena,,, ₹1599 ,₹ 823,49% off,,,https://www.limeroad.com/green-cotton-alena-p17225496?imgIdx=3&src_id=fromsearch__0
        by Fab Bucket,,, ₹999 ,₹ 431,57% off,,,https://www.limeroad.com/blue-crepe-fab-bucket-p17515879?imgIdx=3&src_id=fromsearch__0
        by Ksut,,, ₹1799 ,₹ 773,57% off,,,https://www.limeroad.com/blue-cotton-ksut-p17680002?imgIdx=3&src_id=fromsearch__0
        by janasya,,, ₹1799 ,₹ 598,67% off,,,https://www.limeroad.com/indigo-cotton-janasya-p17104517?imgIdx=3&src_id=fromsearch__0
        by JAIPUR ATTIRE,,, ₹1699 ,₹ 510,70% off,,,https://www.limeroad.com/red-rayon-jaipur-attire-p17585079?imgIdx=3&src_id=fromsearch__0
        by Bawriattire,,, ₹2399 ,₹ 1056,56% off,,,https://www.limeroad.com/red-cotton-bawriattire-p17819619?imgIdx=3&src_id=fromsearch__0
        by 4u Fashion, New ,, ₹1999 ,₹ 975,51% off,,,https://www.limeroad.com/grey-cotton-4u-fashion-p17857026?imgIdx=3&src_id=fromsearch__0
        by Mehsoos,,, ₹1499 ,₹ 792,47% off,,,https://www.limeroad.com/blue-rayon-mehsoos-p16124505?imgIdx=3&src_id=fromsearch__0
        by janasya, New ,, ₹1399 ,₹ 664,53% off,,,https://www.limeroad.com/grey-cotton-janasya-p17845047?imgIdx=3&src_id=fromsearch__0
        by JUNIPER,,, ₹1999 ,₹ 1121,44% off,,,https://www.limeroad.com/sky-blue-cotton-blend-juniper-p17739108?imgIdx=3&src_id=fromsearch__0
        by Maaesa,,, ₹1999 ,₹ 934,53% off,,,https://www.limeroad.com/blue-cotton-maaesa-p17592787?imgIdx=3&src_id=fromsearch__0
        by Kipek,,, ₹2099 ,₹ 979,53% off,,,https://www.limeroad.com/blue-rayon-kipek-p16987198?imgIdx=3&src_id=fromsearch__0
        by Divena, New ,, ₹1999 ,₹ 999,50% off,,,https://www.limeroad.com/blue-rayon-divena-p17886004?imgIdx=3&src_id=fromsearch__0
        by Myshka,,, ₹1999 ,₹ 660,67% off,,,https://www.limeroad.com/green-cotton-myshka-p17415698?imgIdx=3&src_id=fromsearch__0
        by Alena,,, ₹1599 ,₹ 823,49% off,,,https://www.limeroad.com/red-cotton-alena-p15972121?imgIdx=3&src_id=fromsearch__0
        by Ardozaa,,, ₹4199 ,₹ 1049,75% off,,,https://www.limeroad.com/grey-chiffon-ardozaa-p17493028?imgIdx=3&src_id=fromsearch__0
        by Maaesa,,, ₹1999 ,₹ 934,53% off,,,https://www.limeroad.com/yellow-crepe-maaesa-p17592789?imgIdx=3&src_id=fromsearch__0
        by Ved Kriti, New ,, ₹1450 ,₹ 812,44% off,,,https://www.limeroad.com/blue-cotton-ved-kriti-p17854935?imgIdx=3&src_id=fromsearch__0
        by Myshka,,, ₹1299 ,₹ 585,55% off,,,https://www.limeroad.com/black-cotton-myshka-p16565684?imgIdx=3&src_id=fromsearch__0
        by Aurelia, New ,,,₹ 999,,,,https://www.limeroad.com/yellow-cotton-aurelia-p17852367?imgIdx=3&src_id=fromsearch__0
        by Anjali Silk Selection, New ,, ₹3999 ,₹ 1999,50% off,,,https://www.limeroad.com/Purple-Georgette-Anjali-Silk-Selection-p17907924?imgIdx=3&src_id=fromsearch__0
        by Maaesa, New ,, ₹2299 ,₹ 879,62% off,,,https://www.limeroad.com/green-cotton-maaesa-p17883749?imgIdx=3&src_id=fromsearch__0
        by Fabglobal, New ,, ₹3299 ,₹ 1299,61% off,,,https://www.limeroad.com/red-cotton-fabglobal-p17882730?imgIdx=3&src_id=fromsearch__0
        by Smart Button, New ,, ₹1790 ,₹ 899,50% off,,,https://www.limeroad.com/pink-cotton-blend-smart-button-p17857740?imgIdx=3&src_id=fromsearch__0
        by Divena, New ,, ₹1899 ,₹ 949,50% off,,,https://www.limeroad.com/yellow-cotton-divena-p17886007?imgIdx=3&src_id=fromsearch__0
        by Paislei, New ,, ₹2499 ,₹ 1500,40% off,,,https://www.limeroad.com/blue-cotton-paislei-p17853020?imgIdx=3&src_id=fromsearch__0
        by Fabglobal, New ,, ₹3299 ,₹ 1299,61% off,,,https://www.limeroad.com/yellow-cotton-fabglobal-p17882731?imgIdx=3&src_id=fromsearch__0
        by Fab Bucket,,, ₹1299 ,₹ 480,63% off,,,https://www.limeroad.com/green-crepe-fab-bucket-p17515886?imgIdx=3&src_id=fromsearch__0
        by Akiko,,,,₹ 3199,,,,https://www.limeroad.com/black-cotton-akiko-p17553870?imgIdx=3&src_id=fromsearch__0
        by janasya,,, ₹1699 ,₹ 726,57% off,,,https://www.limeroad.com/maroon-crepe-janasya-p17520421?imgIdx=3&src_id=fromsearch__0
        by Indo Era,,, ₹1599 ,₹ 752,53% off,,,https://www.limeroad.com/black-cotton-indo-era-p17586125?imgIdx=3&src_id=fromsearch__0
        by Ksut,,, ₹1799 ,₹ 755,58% off,,,https://www.limeroad.com/purple-cotton-ksut-p17679999?imgIdx=3&src_id=fromsearch__0
        by Ksut,,, ₹1999 ,₹ 839,58% off,,,https://www.limeroad.com/black-cotton-ksut-p17380748?imgIdx=3&src_id=fromsearch__0
        by janasya, New ,, ₹1399 ,₹ 664,53% off,,,https://www.limeroad.com/peach-crepe-janasya-p17845033?imgIdx=3&src_id=fromsearch__0
        by Aurelia,,, ₹2199 ,₹ 1099,50% off,,,https://www.limeroad.com/grey-synthetic-aurelia-p17613342?imgIdx=3&src_id=fromsearch__0
        by New Culture,,, ₹2499 ,₹ 1124,55% off,,,https://www.limeroad.com/maroon-rayon-new-culture-p16884939?imgIdx=3&src_id=fromsearch__0
        by GAABA,,, ₹1199 ,₹ 525,56% off,,,https://www.limeroad.com/offwhite-cotton-gaaba-p16357505?imgIdx=3&src_id=fromsearch__0
        by Wodreams,,, ₹1599 ,₹ 863,46% off,,,https://www.limeroad.com/red-rayon-wodreams-p17611521?imgIdx=3&src_id=fromsearch__0
        by Jc4u,,, ₹1999 ,₹ 647,68% off,,,https://www.limeroad.com/black-rayon-jc4u-p17779229?imgIdx=3&src_id=fromsearch__0
        by Kami Kubi,,, ₹1399 ,₹ 899,36% off,,,https://www.limeroad.com/pink-cotton-kami-kubi-p17785746?imgIdx=3&src_id=fromsearch__0
        by Ginni Arora Label,,, ₹1699 ,₹ 1104,35% off,,,https://www.limeroad.com/yellow-cotton-ginni-arora-label-p17628018?imgIdx=3&src_id=fromsearch__0
        by Maarvika,,, ₹1899 ,₹ 899,53% off,,,https://www.limeroad.com/blue-cotton-maarvika-p17200203?imgIdx=3&src_id=fromsearch__0
        by ADA,,,,₹ 2990,,,,https://www.limeroad.com/blue-georgette-ada-p17732554?imgIdx=3&src_id=fromsearch__0
        by ABHISHTI,,, ₹1299 ,₹ 1039,20% off,,,https://www.limeroad.com/green-viscose-abhishti-p14787459?imgIdx=3&src_id=fromsearch__0
        by Ruhaan's,,, ₹1499 ,₹ 749,50% off,,,https://www.limeroad.com/yellow-georgette-ruhaan-s-p17462934?imgIdx=3&src_id=fromsearch__0
        by Kami Kubi,,, ₹1499 ,₹ 899,40% off,,,https://www.limeroad.com/black-cotton-kami-kubi-p17785766?imgIdx=3&src_id=fromsearch__0
        by Mahika,,, ₹2179 ,₹ 1002,54% off,,,https://www.limeroad.com/pink-cotton-mahika-p17273788?imgIdx=3&src_id=fromsearch__0
        by janasya,,, ₹1699 ,₹ 726,57% off,,,https://www.limeroad.com/brown-crepe-janasya-p17246639?imgIdx=3&src_id=fromsearch__0
        by janasya,,, ₹1799 ,₹ 799,56% off,,,https://www.limeroad.com/green-crepe-janasya-p17492514?imgIdx=3&src_id=fromsearch__0
        by Aasma Creatives,,, ₹1899 ,₹ 1098,42% off,,,https://www.limeroad.com/offwhite-cotton-aasma-creatives-p16509696?imgIdx=3&src_id=fromsearch__0
        by Svarchi  Flashing Beautifuly,,, ₹1599 ,₹ 719,55% off,,,https://www.limeroad.com/pink-cotton-svarchi-flashing-beautifuly-p17216421?imgIdx=3&src_id=fromsearch__0
        by Mokshi, New ,, ₹2199 ,₹ 799,64% off,,,https://www.limeroad.com/pink-cotton-mokshi-p17737141?imgIdx=3&src_id=fromsearch__0
        by Zoeyam's,,, ₹1149 ,₹ 635,45% off,,,https://www.limeroad.com/red-cotton-zoeyam-s-p12838435?imgIdx=3&src_id=fromsearch__0
        by Clorals,,, ₹3000 ,₹ 1575,48% off,,,https://www.limeroad.com/mustard-viscose-clorals-p16736723?imgIdx=3&src_id=fromsearch__0
        by janasya,,, ₹2449 ,₹ 976,60% off,,,https://www.limeroad.com/multi-cotton-janasya-p14736596?imgIdx=3&src_id=fromsearch__0
        by PLUSS,,, ₹2380 ,₹ 1273,47% off,,,https://www.limeroad.com/turquoise-rayon-pluss-p17823142?imgIdx=3&src_id=fromsearch__0
        by Girly Girls,,, ₹1699 ,₹ 949,44% off,,,https://www.limeroad.com/blue-rayon-girly-girls-p17556499?imgIdx=3&src_id=fromsearch__0
        by Aks,,, ₹999 ,₹ 620,38% off,,,https://www.limeroad.com/white-cotton-aks-p17434013?imgIdx=3&src_id=fromsearch__0
        by Alena,,, ₹1799 ,₹ 922,49% off,,,https://www.limeroad.com/mustard-cotton-alena-p16931116?imgIdx=3&src_id=fromsearch__0
        by Zoeyam's,,, ₹1299 ,₹ 681,48% off,,,https://www.limeroad.com/blue-cotton-zoeyam-s-p14236319?imgIdx=3&src_id=fromsearch__0
        by Alena,,, ₹1799 ,₹ 914,49% off,,,https://www.limeroad.com/pink-cotton-alena-p15898553?imgIdx=3&src_id=fromsearch__0
        by Ksut,,, ₹1799 ,₹ 593,67% off,,,https://www.limeroad.com/black-cotton-ksut-p17694810?imgIdx=3&src_id=fromsearch__0
        by Fabbibaprints,,, ₹2699 ,₹ 1049,61% off,,,https://www.limeroad.com/pink-cotton-blend-fabbibaprints-p17727227?imgIdx=3&src_id=fromsearch__0
        by Kipek,,, ₹1799 ,₹ 949,47% off,,,https://www.limeroad.com/pink-rayon-kipek-p16987239?imgIdx=3&src_id=fromsearch__0
        by Azira,,, ₹1599 ,₹ 895,44% off,,,https://www.limeroad.com/black-rayon-azira-p15827708?imgIdx=3&src_id=fromsearch__0
        by Kami Kubi,,, ₹2499 ,₹ 999,60% off,,,https://www.limeroad.com/offwhite-cotton-kami-kubi-p17785726?imgIdx=3&src_id=fromsearch__0
        by Galwiz,,, ₹1499 ,₹ 675,55% off,,,https://www.limeroad.com/multi-crepe-galwiz-p17582071?imgIdx=3&src_id=fromsearch__0
        by Jhala, New ,, ₹1499 ,₹ 899,40% off,,,https://www.limeroad.com/Black-Cotton-JHALA-p17894590?imgIdx=3&src_id=fromsearch__0
        by Marcia, New ,, ₹1299 ,₹ 649,50% off,,,https://www.limeroad.com/yellow-rayon-marcia-p17872387?imgIdx=3&src_id=fromsearch__0
        by Posaka, New ,, ₹2499 ,₹ 999,60% off,,,https://www.limeroad.com/peach-cotton-blend-posaka-p17886604?imgIdx=3&src_id=fromsearch__0
        by PLUSS, New ,, ₹3000 ,₹ 1500,50% off,,,https://www.limeroad.com/yellow-rayon-pluss-p17823144?imgIdx=3&src_id=fromsearch__0
        by Paislei, New ,, ₹1349 ,₹ 944,30% off,,,https://www.limeroad.com/white-viscose-paislei-p17873548?imgIdx=3&src_id=fromsearch__0
        by Paislei, New ,, ₹1749 ,₹ 1224,30% off,,,https://www.limeroad.com/green-viscose-paislei-p17873572?imgIdx=3&src_id=fromsearch__0
        by Paislei, New ,, ₹3749 ,₹ 2250,40% off,,,https://www.limeroad.com/peach-viscose-paislei-p17873536?imgIdx=3&src_id=fromsearch__0
        by Antaran, New ,, ₹1199 ,₹ 779,35% off,,,https://www.limeroad.com/blue-rayon-antaran-p17895882?imgIdx=3&src_id=fromsearch__0
        by Svarchi  Flashing Beautifuly,,, ₹2199 ,₹ 919,58% off,,,https://www.limeroad.com/orange-cotton-svarchi-flashing-beautifuly-p17216393?imgIdx=3&src_id=fromsearch__0
        by Span,,, ₹2199 ,₹ 440,80% off,,,https://www.limeroad.com/blue-rayon-span-p16926238?imgIdx=3&src_id=fromsearch__0
        by janasya,,, ₹1299 ,₹ 373,71% off,,,https://www.limeroad.com/yellow-crepe-janasya-p14012363?imgIdx=3&src_id=fromsearch__0
        by BHAGLI,,, ₹1449 ,₹ 636,56% off,,,https://www.limeroad.com/yellow-cotton-bhagli-p15676482?imgIdx=3&src_id=fromsearch__0
        by Neshamakurti,,, ₹2299 ,₹ 899,61% off,,,https://www.limeroad.com/orange-cotton-neshamakurti-p17763828?imgIdx=3&src_id=fromsearch__0
        by janasya,,, ₹1499 ,₹ 699,53% off,,,https://www.limeroad.com/green-crepe-janasya-p17097766?imgIdx=3&src_id=fromsearch__0
        by Ved Kriti, New ,, ₹1699 ,₹ 816,52% off,,,https://www.limeroad.com/blue-cotton-ved-kriti-p17854924?imgIdx=3&src_id=fromsearch__0
        by Svarchi  Flashing Beautifuly,,, ₹2099 ,₹ 899,57% off,,,https://www.limeroad.com/blue-cotton-svarchi-flashing-beautifuly-p16642293?imgIdx=3&src_id=fromsearch__0
        by ADA,,,,₹ 2990,,,,https://www.limeroad.com/grey-cotton-blend-ada-p17428063?imgIdx=3&src_id=fromsearch__0
        by Divena, New ,, ₹1899 ,₹ 949,50% off,,,https://www.limeroad.com/pink-cotton-divena-p17886006?imgIdx=3&src_id=fromsearch__0
        by janasya,,, ₹1199 ,₹ 664,45% off,,,https://www.limeroad.com/pink-cotton-janasya-p16756525?imgIdx=3&src_id=fromsearch__0
        by Alena,,, ₹1799 ,₹ 996,45% off,,,https://www.limeroad.com/maroon-cotton-alena-p17449690?imgIdx=3&src_id=fromsearch__0
