name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        by Alena,, offer Buy 2 Get 1 Free , ₹2999 ,₹ 1651,45% off,,,https://www.limeroad.com/teal-rayon-alena-p16846360?imgIdx=3
        by Madhuram Textile,, offer Buy 2 Get 1 Free , ₹2499 ,₹ 1049,58% off,,,https://www.limeroad.com/multi-rayon-madhuram-textile-p17566437?imgIdx=3
        by Pankvi,, offer Buy 2 Get 1 Free , ₹2389 ,₹ 1451,39% off,,,https://www.limeroad.com/black-rayon-pankvi-p17785473?imgIdx=3
        by Aprique Fab,, offer Buy 2 Get 1 Free , ₹2699 ,₹ 1099,59% off,,,https://www.limeroad.com/purple-rayon-aprique-fab-p17348240?imgIdx=3
        by Highlight Fashion Export, New ,, ₹1499 ,₹ 649,57% off,,,https://www.limeroad.com/green-cotton-highlight-fashion-export-p17844846?imgIdx=3
        by Highlight Fashion Export,, offer Buy 2 Get 1 Free , ₹1999 ,₹ 605,70% off,,,https://www.limeroad.com/peach-rayon-highlight-fashion-export-p17714714?imgIdx=3
        by JAIPUR ATTIRE,, offer Buy 2 Get 1 Free , ₹1599 ,₹ 714,55% off,,,https://www.limeroad.com/pink-cotton-jaipur-attire-p17101980?imgIdx=3
        by ADA,,,,₹ 1490,,,,https://www.limeroad.com/yellow-cotton-ada-p16047626?imgIdx=3
        by Miravan,,, ₹2999 ,₹ 1219,59% off,,,https://www.limeroad.com/green-cotton-miravan-p17472716?imgIdx=3&src_id=fromsearch__0
        by Ishin,,, ₹5999 ,₹ 2159,64% off,,,https://www.limeroad.com/offwhite-cotton-ishin-p17695367?imgIdx=3&src_id=fromsearch__0
        by janasya,, offer Buy 2 Get 1 Free , ₹1399 ,₹ 664,53% off,,,https://www.limeroad.com/black-crepe-janasya-p16809712?imgIdx=3&src_id=fromsearch__0
        by Tissu,, offer Buy 2 Get 1 Free , ₹999 ,₹ 647,35% off,,,https://www.limeroad.com/navy-rayon-tissu-p17602247?imgIdx=3&src_id=fromsearch__0
        by Jc4u,, offer Buy 2 Get 1 Free , ₹1999 ,₹ 647,68% off,,,https://www.limeroad.com/red-rayon-jc4u-p17779227?imgIdx=3&src_id=fromsearch__0
        by Fiorra,,, ₹1499 ,₹ 825,45% off,,,https://www.limeroad.com/grey-crepe-fiorra-p17764436?imgIdx=3&src_id=fromsearch__0
        by Aurelia,,, ₹1499 ,₹ 1049,30% off,,,https://www.limeroad.com/green-viscose-aurelia-p17614219?imgIdx=3&src_id=fromsearch__0
