name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        by Ardozaa,,, ₹2799 ,₹ 1049,63% off,,,https://www.limeroad.com/mustard-rayon-ardozaa-p17411815?imgIdx=3
        by Tissu,,, ₹999 ,₹ 611,39% off,,,https://www.limeroad.com/black-rayon-tissu-p17602246?imgIdx=3
        by Nehamta,,, ₹3499 ,₹ 1672,52% off,,,https://www.limeroad.com/white-rayon-nehamta-p17640025?imgIdx=3
        by P Priya Fashion,, offer Buy 2 Get 1 Free , ₹1599 ,₹ 575,64% off,,,https://www.limeroad.com/yellow-cotton-p-priya-fashion-p17630364?imgIdx=3
        by Aks,, offer Buy 2 Get 1 Free , ₹1099 ,₹ 594,46% off,,,https://www.limeroad.com/green-cotton-aks-p17433978?imgIdx=3
        by Ambud,, offer Buy 2 Get 1 Free , ₹1699 ,₹ 578,66% off,,,https://www.limeroad.com/red-rayon-ambud-p17610825?imgIdx=3
        by Ostara, New ,, ₹2000 ,₹ 1149,43% off,,,https://www.limeroad.com/grey-cotton-ostara-p17793875?imgIdx=3
        by janasya,, offer Buy 2 Get 1 Free , ₹1399 ,₹ 664,53% off,,,https://www.limeroad.com/black-crepe-janasya-p16809712?imgIdx=3
        by Span,, offer Buy 2 Get 1 Free , ₹1599 ,₹ 799,50% off,,,https://www.limeroad.com/blue-cotton-silk-span-p16806225?imgIdx=3&src_id=fromsearch__0
        by Ishin,,, ₹4999 ,₹ 1549,69% off,,,https://www.limeroad.com/blue-rayon-ishin-p17611364?imgIdx=3&src_id=fromsearch__0
        by Divena,,, ₹2099 ,₹ 1049,50% off,,,https://www.limeroad.com/blue-cotton-divena-p15727811?imgIdx=3&src_id=fromsearch__0
        by ADA,,,,₹ 999,,,,https://www.limeroad.com/black-cotton-ada-p17142770?imgIdx=3&src_id=fromsearch__0
        by Aks,, offer Buy 2 Get 1 Free , ₹1299 ,₹ 702,46% off,,,https://www.limeroad.com/white-cotton-aks-p17434074?imgIdx=3&src_id=fromsearch__0
