name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        by Kannahi,, offer Buy 2 Get 1 Free , ₹1499 ,₹ 794,47% off,,,https://www.limeroad.com/blue-cotton-kannahi-p17697923?imgIdx=3
        by Nehamta,,, ₹4199 ,₹ 1999,52% off,,,https://www.limeroad.com/black-rayon-nehamta-p17640024?imgIdx=3
        by Zoeyam's,, offer Buy 2 Get 1 Free , ₹1149 ,₹ 620,46% off,,,https://www.limeroad.com/blue-cotton-zoeyam-s-p12206702?imgIdx=3
        by ADA,,,,₹ 999,,,,https://www.limeroad.com/white-cotton-ada-p16858757?imgIdx=3
        by Aks,, offer Buy 2 Get 1 Free , ₹1299 ,₹ 702,46% off,,,https://www.limeroad.com/mustard-cotton-aks-p17433936?imgIdx=3
        by janasya,, offer Buy 2 Get 1 Free , ₹1699 ,₹ 726,57% off,,,https://www.limeroad.com/mustard-crepe-janasya-p17015270?imgIdx=3
        by Antaran,, offer Buy 2 Get 1 Free , ₹1749 ,₹ 962,45% off,,,https://www.limeroad.com/purple-rayon-antaran-p17550658?imgIdx=3
        by Aprique Fab,, offer Buy 2 Get 1 Free , ₹2499 ,₹ 1099,56% off,,,https://www.limeroad.com/black-rayon-aprique-fab-p16346804?imgIdx=3
        by Ishin,,, ₹4999 ,₹ 1999,60% off,,,https://www.limeroad.com/black-cotton-ishin-p17695365?imgIdx=3&src_id=fromsearch__0
        by Fabbibaprints,,, ₹2199 ,₹ 879,60% off,,,https://www.limeroad.com/blue-cotton-fabbibaprints-p17727358?imgIdx=3&src_id=fromsearch__0
        by Antaran,, offer Buy 2 Get 1 Free , ₹1749 ,₹ 962,45% off,,,https://www.limeroad.com/pink-cotton-antaran-p17550615?imgIdx=3&src_id=fromsearch__0
        by Myshka,, offer Buy 2 Get 1 Free , ₹1999 ,₹ 762,62% off,,,https://www.limeroad.com/maroon-rayon-myshka-p15850580?imgIdx=3&src_id=fromsearch__0
        by Tissu,,, ₹1499 ,₹ 974,35% off,,,https://www.limeroad.com/green-rayon-tissu-p16667416?imgIdx=3&src_id=fromsearch__0
        by Jc4u, New ,, ₹1999 ,₹ 599,70% off,,,https://www.limeroad.com/red-rayon-jc4u-p17779227?imgIdx=3&src_id=fromsearch__0
