name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        by Ksut,, offer Buy 2 Get 1 Free , ₹1499 ,₹ 824,45% off,,,https://www.limeroad.com/multi-rayon-ksut-p17463090?imgIdx=3
        by Aurelia,, offer Freshness Unplugged Season Sale , ₹1499 ,₹ 749,50% off,,,https://www.limeroad.com/green-viscose-aurelia-p17614219?imgIdx=3
        by Yash Gallery,, offer Buy 2 Get 1 Free , ₹3299 ,₹ 899,73% off,,,https://www.limeroad.com/black-rayon-yash-gallery-p17142663?imgIdx=3
        by Kipek,, offer Buy 2 Get 1 Free , ₹2299 ,₹ 1029,55% off,,,https://www.limeroad.com/mustard-rayon-kipek-p16987195?imgIdx=3
        by Rama's,,, ₹2100 ,₹ 735,65% off,,,https://www.limeroad.com/offwhite-rayon-rama-s-p17603018?imgIdx=3
        by Ives,,, ₹1499 ,₹ 749,50% off,,,https://www.limeroad.com/blue-viscose-ives-p17231297?imgIdx=3
        by Atulya,,, ₹1999 ,₹ 999,50% off,,,https://www.limeroad.com/green-rayon-atulya-p17297601?imgIdx=3
        by Yash Gallery,, offer Buy 2 Get 1 Free , ₹2499 ,₹ 957,62% off,,,https://www.limeroad.com/mustard-cotton-yash-gallery-p14815719?imgIdx=3
        by Ziva Lifestyle, New ,, ₹1699 ,₹ 999,41% off,,,https://www.limeroad.com/pink-cotton-ziva-lifestyle-p17565043?imgIdx=3&src_id=fromsearch__0
        by Ziva Lifestyle, New ,, ₹1499 ,₹ 899,40% off,,,https://www.limeroad.com/white-cotton-ziva-lifestyle-p17565016?imgIdx=3&src_id=fromsearch__0
        by Ziva Lifestyle, New ,, ₹1499 ,₹ 899,40% off,,,https://www.limeroad.com/yellow-rayon-ziva-lifestyle-p17565038?imgIdx=3&src_id=fromsearch__0
        by Fabglobal,, offer Buy 2 Get 1 Free , ₹1199 ,₹ 899,25% off,,,https://www.limeroad.com/peach-cotton-fabglobal-p17539835?imgIdx=3&src_id=fromsearch__0
