name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        Poreless Putty Primer    ,             Holy 		Grail 	   ,,,"Sale Price₹ 979,00",,4.4 out of 5 stars,1036 reviews ,https://www.elfcosmetics.com/en_IN/poreless-putty-primer/85912.html?cgid=face-face-primer
        Jelly Pop Dew Face Primer    ,             Best 		Sellers 	   ,,,"Sale Price₹ 1.088,00",,4.7 out of 5 stars,176 reviews ,https://www.elfcosmetics.com/en_IN/jelly-pop-dew-primer/82248.html/82248.html?cgid=face-face-primer
        Putty Primer Trio    ,,,,"Sale Price₹ 979,00",,4.4 out of 5 stars,45 reviews ,https://www.elfcosmetics.com/en_IN/putty-primer-trio-1/81395.html?cgid=face-face-primer
        Matte Putty Primer    ,             Holy 		Grail 	   ,,,"Sale Price₹ 979,00",,4.0 out of 5 stars,104 reviews ,https://www.elfcosmetics.com/en_IN/matte-putty-primer/85911.html?cgid=face-face-primer
        Mint Melt Cooling Face Primer    ,,,,"Sale Price₹ 870,00",,4.4 out of 5 stars,87 reviews ,https://www.elfcosmetics.com/en_IN/mint-melt-cooling-face-primer/82385.html?cgid=face-face-primer
        Luminous Putty Primer    ,             Holy 		Grail 	   ,,,"Sale Price₹ 979,00",,4.3 out of 5 stars,70 reviews ,https://www.elfcosmetics.com/en_IN/luminous-putty-primer/85910.html?cgid=face-face-primer
        Poreless Face Primer - Travel Size    ,,,,"Sale Price₹ 653,00",,4.4 out of 5 stars,8 reviews ,https://www.elfcosmetics.com/en_IN/poreless-face-primer---travel-size/82564.html?cgid=face-face-primer
        Jelly Pop Mini Kit    ,,,,"Sale Price₹ 1.632,00",,4.4 out of 5 stars,15 reviews ,https://www.elfcosmetics.com/en_IN/jelly-pop-mini-kit/82250.html?cgid=face-face-primer
        Hydrating Primer Serum    ,,,,"Sale Price₹ 1.088,00",,4.9 out of 5 stars,11 reviews ,https://www.elfcosmetics.com/en_IN/hydrating-primer-serum/83616.html?cgid=face-face-primer
        elf+ Matte Oil-Control Primer    ,,,,"Sale Price₹ 1.088,00",,4.1 out of 5 stars,58 reviews ,https://www.elfcosmetics.com/en_IN/elf%2B-matte-oil-control-primer/91020.html?cgid=face-face-primer
        Glow Up Primer Serum    ,,,,"Sale Price₹ 1.088,00",,4.7 out of 5 stars,27 reviews ,https://www.elfcosmetics.com/en_IN/glow-up-primer-serum/83614.html?cgid=face-face-primer
