name,badge_1,mrp,discounted_price,discount,rating,rating_count,link
"Oateo Muesli Mad mix (Raisins, Cherry, Almond) 400 Grams",,,₹325,,,,https://www.hopscotch.in/product/1043736/oateo-oateo-muesli-mad-mix-(raisins%2c-cherry%2c-almond)-400-grams?funnel=Search&funnel_tile=baby food&funnel_section=Keyword&section=Keyword&plp=baby food&from_screen=search
"Oateo Museli Tropical mix (Coconut, Papaya, Mango, Pineapple) 400 Grams",,,₹325,,,,https://www.hopscotch.in/product/1043737/oateo-oateo-museli-tropical-mix-(coconut%2c-papaya%2c-mango%2c-pineapple)-400-grams?funnel=Search&funnel_tile=baby food&funnel_section=Keyword&section=Keyword&plp=baby food&from_screen=search
Set Of 3 Baby Swaddle Blankets (Pink Food-Orange Space-Pink Food),,"₹1,899","₹1,499",(21% off),,,https://www.hopscotch.in/product/589373/wonder-wee-set-of-3-baby-swaddle-blankets-(pink-food-orange-space-pink-food)?funnel=Search&funnel_tile=baby food&funnel_section=Keyword&section=Keyword&plp=baby food&from_screen=search
2 Tier 3 Pack Assorted Colors,,,"₹3,449",,,,https://www.hopscotch.in/product/311093/inno-baby-2-tier-3-pack-assorted-colors?funnel=Search&funnel_tile=baby food&funnel_section=Keyword&section=Keyword&plp=baby food&from_screen=search
Baby Blanket  - Pink Food,,"₹1,899","₹1,499",(21% off),,,https://www.hopscotch.in/product/589375/wonder-wee-baby-blanket---pink-food?funnel=Search&funnel_tile=baby food&funnel_section=Keyword&section=Keyword&plp=baby food&from_screen=search
4Oz Containers ,,,"₹1,199",,,,https://www.hopscotch.in/product/1010996/skip-hop-4oz-containers-?funnel=Search&funnel_tile=baby food&funnel_section=Keyword&section=Keyword&plp=baby food&from_screen=search
6Oz Containers,,,"₹1,199",,,,https://www.hopscotch.in/product/1010997/skip-hop-6oz-containers?funnel=Search&funnel_tile=baby food&funnel_section=Keyword&section=Keyword&plp=baby food&from_screen=search
Set Of 3 Baby Swaddle Blankets (Pink Food-Square Lines-Orange Space),,"₹1,899","₹1,499",(21% off),,,https://www.hopscotch.in/product/589369/wonder-wee-set-of-3-baby-swaddle-blankets-(pink-food-square-lines-orange-space)?funnel=Search&funnel_tile=baby food&funnel_section=Keyword&section=Keyword&plp=baby food&from_screen=search
spill-resistant lid and spoon Navy,,,₹999,,,,https://www.hopscotch.in/product/1010961/skip-hop-spill-resistant-lid-and-spoon-navy?funnel=Search&funnel_tile=baby food&funnel_section=Keyword&section=Keyword&plp=baby food&from_screen=search
Set Of 3 Baby Swaddle Blankets (Orange Space-Pink Food-Orange Space),,"₹1,899","₹1,499",(21% off),,,https://www.hopscotch.in/product/589374/wonder-wee-set-of-3-baby-swaddle-blankets-(orange-space-pink-food-orange-space)?funnel=Search&funnel_tile=baby food&funnel_section=Keyword&section=Keyword&plp=baby food&from_screen=search
Set Of 3 Baby Washcloth Pink Food-Orange Space,,₹799,₹649,(19% off),,,https://www.hopscotch.in/product/589386/wonder-wee-set-of-3-baby-washcloth-pink-food-orange-space?funnel=Search&funnel_tile=baby food&funnel_section=Keyword&section=Keyword&plp=baby food&from_screen=search
Set Of 3 Baby Washcloth Pink Food-Blue Square Lines-Orange Space,,₹799,₹649,(19% off),,,https://www.hopscotch.in/product/589383/wonder-wee-set-of-3-baby-washcloth-pink-food-blue-square-lines-orange-space?funnel=Search&funnel_tile=baby food&funnel_section=Keyword&section=Keyword&plp=baby food&from_screen=search
Pink Food Soft and Smooth Mulmul Faric Baby Swaddle Wrap,,₹999,₹689,(31% off),,,https://www.hopscotch.in/product/943648/wonder-wee-pink-food-soft-and-smooth-mulmul-faric-baby-swaddle-wrap?funnel=Search&funnel_tile=baby food&funnel_section=Keyword&section=Keyword&plp=baby food&from_screen=search
Realistic Sliceable 5 Pcs Fruits and Vegetables Cutting Play Toy Set,,₹799,₹339,(58% off),,,https://www.hopscotch.in/product/1014472/enorme-realistic-sliceable-5-pcs-fruits-and-vegetables-cutting-play-toy-set?funnel=Search&funnel_tile=baby food&funnel_section=Keyword&section=Keyword&plp=baby food&from_screen=search
Set Of 3 Baby Washcloth Pink Food-Green Square Lines-Orange Space,,₹799,₹649,(19% off),,,https://www.hopscotch.in/product/589382/wonder-wee-set-of-3-baby-washcloth-pink-food-green-square-lines-orange-space?funnel=Search&funnel_tile=baby food&funnel_section=Keyword&section=Keyword&plp=baby food&from_screen=search
Beige Boys Food Truck Applique Dungaree,,"₹1,245",₹747,(40% off),,,https://www.hopscotch.in/product/1073881/beebay-beige-boys-food-truck-applique-dungaree?funnel=Search&funnel_tile=baby food&funnel_section=Keyword&section=Keyword&plp=baby food&from_screen=search
