name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        Kicks & Crawl - Pink Hearts Baby Dress (3-24 Months)      , ,,"Rs. 1,299",,,,,https://mybabybabbles.com/products/kicks-crawl-pink-hearts-baby-dress-3-24-months?_pos=1&_sid=6a67e4ef8&_ss=r
        Organic Tank Top ( Girl) - Floral Fun      , ,,Rs. 850,,,,,https://mybabybabbles.com/products/organic-tank-top-girl-floral-fun?_pos=2&_sid=6a67e4ef8&_ss=r
        Organic Tank Top ( Girl) - Little Miss Sunshine      , ,,Rs. 699,,,,,https://mybabybabbles.com/products/organic-tank-top-girl-little-miss-sunshine?_pos=3&_sid=6a67e4ef8&_ss=r
        Organic Fringe Top And Tights Set ( Girl) - Space Cat      , ,,"Rs. 1,200",,,,,https://mybabybabbles.com/products/organic-fringe-top-and-tights-set-girl-space-cat?_pos=4&_sid=6a67e4ef8&_ss=r
"        Organic Tank Top ( Girl) - Wonder Garden, Pack of 2      ", ,,"Rs. 1,549",,,,,https://mybabybabbles.com/products/organic-tank-top-girl-wonder-garden-pack-of-2?_pos=5&_sid=6a67e4ef8&_ss=r
        Birth Statistics Frame for Twin Girls - Copy & Paste      , ,,"Rs. 1,600",,,,,https://mybabybabbles.com/products/birth-statistics-frame-for-twin-girls-br-copy-paste?_pos=6&_sid=6a67e4ef8&_ss=r
        Bows & Flowers Dress (3-24 Months)      , ,,Rs. 999,,,,,https://mybabybabbles.com/products/bows-flowers-dress-3-24-months?_pos=7&_sid=6a67e4ef8&_ss=r
        The Red Gingham Dress (3-24 Months)      , ,,Rs. 999,,,,,https://mybabybabbles.com/products/the-red-gingham-dress-3-24-months?_pos=8&_sid=6a67e4ef8&_ss=r
"        Fruity Friends Sleeveless Dress (NB, 0-24M)      ", ,,Rs. 799,,,,,https://mybabybabbles.com/products/fruity-friends-sleeveless-dress-nb-0-24m?_pos=9&_sid=6a67e4ef8&_ss=r
        Kicks & Crawl- Blue Bow Off-Shoulder Dress      , ,,Rs. 999,,,,,https://mybabybabbles.com/products/kicks-crawl-blue-bow-off-shoulder-dress?_pos=10&_sid=6a67e4ef8&_ss=r
        Checks & Flowers Full Sleeve Dress (3-24 Months)      , ,,Rs. 999,,,,,https://mybabybabbles.com/products/checks-flowers-full-sleeve-dress-3-24-months?_pos=11&_sid=6a67e4ef8&_ss=r
        Necklace Stickers      , ,,Rs. 999,,,,,https://mybabybabbles.com/products/necklace-stickers?_pos=12&_sid=6a67e4ef8&_ss=r
        Roses - Woombie AIR      , ,,"Rs. 2,799",,,,,https://mybabybabbles.com/products/roses-br-woombie-air?_pos=13&_sid=6a67e4ef8&_ss=r
"        18K Gold Bow, Bows & Ties Collection      ", ,,"Rs. 12,653",,,,,https://mybabybabbles.com/products/18k-gold-bow-bows-ties-collection?_pos=14&_sid=6a67e4ef8&_ss=r
        Pink posey - Convertible with Vent      , ,,"Rs. 3,099",,,,,https://mybabybabbles.com/products/pink-posey-br-convertible-with-vent?_pos=15&_sid=6a67e4ef8&_ss=r
        Pink Blush Chevron - Convertible Summer      , ,,"Rs. 3,099",,,,,https://mybabybabbles.com/products/pink-blush-chevron-br-convertible-summer?_pos=16&_sid=6a67e4ef8&_ss=r
        Organic Kids Tee - Summer Vibes      , ,,Rs. 599,,,,,https://mybabybabbles.com/products/organic-tank-top-girl-summer-vibes?_pos=17&_sid=6a67e4ef8&_ss=r
