name,badge_1,mrp,discounted_price,discount,rating,rating_count,link
Marvel Ergonomic Chair in Black Colour, ,"₹ 15,200","₹ 9,880",(35% Off),,,https://www.pepperfry.com/marvel-ergonomic-chair-in-black-colour-by-durian-1839636.html?type=search&pos=1:1&total_result=3108&searchterm=&searchterm=chair&as=0&cat=0
Matrix Ergonomic Chair in Black Colour, ,"₹ 10,999","₹ 8,299",(25% Off),,,https://www.pepperfry.com/matrix-high-back-study-chair-in-black-by-efc-1871366.html?type=search&pos=2:1&total_result=3108&searchterm=&searchterm=chair&as=0&cat=0
Elegant Modern Gaming Chair In Red Colour, ,"₹ 16,999","₹ 12,399",(27% Off),,,https://www.pepperfry.com/adiko-elegant-modern-gaming-chair-in-redby-adiko-systems-1789471.html?type=search&pos=3:1&total_result=3108&searchterm=&searchterm=chair&as=0&cat=0
MultiColour Patch Iconic Chair, Best Seller,"₹ 10,999","₹ 7,999",(27% Off),,,https://www.pepperfry.com/multicolour-fabric-patched-chair-by-star-india-1600592.html?type=search&pos=4:1&total_result=3108&searchterm=&searchterm=chair&as=0&cat=0
Eames Replica Iconic Chair in White Colour, Best Seller,"₹ 3,999","₹ 3,499",(13% Off),,,https://www.pepperfry.com/eames-chair-replica-dinning-chair-in-white-color-by-star-india-1500411.html?type=search&pos=5:1&total_result=3108&searchterm=&searchterm=chair&as=0&cat=0
Shine Guest Chair in Black Colour, ,"₹ 7,999","₹ 5,999",(25% Off),,,https://www.pepperfry.com/shine-guest-chair-in-black-colour-by-creative-seating-system-1822070.html?type=search&pos=6:1&total_result=3108&searchterm=&searchterm=chair&as=0&cat=0
Peter High Back Executive Chair In Brown Colour, Best Seller,"₹ 15,999","₹ 12,199",(24% Off),,,https://www.pepperfry.com/high-back-executive-chair-in-brown-colour-by-efc-1886103.html?type=search&pos=7:1&total_result=3108&searchterm=&searchterm=chair&as=0&cat=0
Style Ergonomic Chair in Black Colour, Best Seller,"₹ 7,459","₹ 4,349",(42% Off),,,https://www.pepperfry.com/style-office-ergonomic-chair-by-vof-1150731.html?type=search&pos=8:1&total_result=3108&searchterm=&searchterm=chair&as=0&cat=0
Ergonomic Chair in Black Colour, Best Seller,"₹ 6,999","₹ 5,699",(19% Off),,,https://www.pepperfry.com/low-back-mesh-black-ergonomic-chair-by-adiko-systems-1582598.html?type=search&pos=9:1&total_result=3108&searchterm=&searchterm=chair&as=0&cat=0
Sigma Mid Back Ergonomic Chair in Green Colour, ,"₹ 8,999","₹ 5,999",(33% Off),,,https://www.pepperfry.com/sigma-mid-back-ergonomic-chair-in-green-colour-by-furniease-1892768.html?type=search&pos=10:1&total_result=3108&searchterm=&searchterm=chair&as=0&cat=0
Novella Plastic Chair (Set of 2) in Yellow Colour, ,,"₹ 3,300",,,,https://www.pepperfry.com/novella-plastic-chair-set-of-2-in-yellow-color-by-nilkamal-1845248.html?type=search&pos=11:1&total_result=3108&searchterm=&searchterm=chair&as=0&cat=0
High Back Executive Chair In Brown Colour, ,"₹ 15,999","₹ 11,999",(25% Off),,,https://www.pepperfry.com/high-back-executive-chair-in-brown-colour-by-advanto-1895359.html?type=search&pos=12:1&total_result=3108&searchterm=&searchterm=chair&as=0&cat=0
