name,badge_1,badge_2,badge_3,mrp,discounted_price,discount,rating,rating_count,link
Amazon Brand - Jam & Honey Cotton Girls' Dresses & Jumpsuits Dress  ,,Sponsored,Only 3 left in stock.,"₹1,998",₹711,"Save ₹1,287 (64%)",4.2 out of 5 stars,35,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0483337L1MBLOXSGOO3&url=%2FAmazon-Brand-Jumpsuits-GDRS-SS1_Blue-White_9-12%2Fdp%2FB08G8W856G%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3Dbaby%2Bgirl%2Bdresses%26qid%3D1625291195%26sr%3D8-1-spons%26psc%3D1&qualifier=1625291195&id=2972121121453287&widgetName=sp_atf
Hopscotch Baby Girls Cotton and Polyester Sleeveless Applique Fruit Printed Casual Dress in Pink Color  ,,Sponsored,,,₹891,,,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0733609A4S9HPRAZDZV&url=%2FHopscotch-Polyester-Sleeveless-Applique-DUE-3483754%2Fdp%2FB093FGJG76%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3Dbaby%2Bgirl%2Bdresses%26qid%3D1625291195%26sr%3D8-2-spons%26psc%3D1&qualifier=1625291195&id=2972121121453287&widgetName=sp_atf
Hopscotch Baby Girls Cotton and Polyester Sleeveless Applique Fruit Printed Casual Dress in White Color  ,,Sponsored,Only 5 left in stock.,,₹891,,1.0 out of 5 stars,1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A073345310ZRVNRNVGF72&url=%2FHopscotch-Polyester-Sleeveless-Applique-DUE-3483758%2Fdp%2FB093FHC361%2Fref%3Dsr_1_3_sspa%3Fdchild%3D1%26keywords%3Dbaby%2Bgirl%2Bdresses%26qid%3D1625291195%26sr%3D8-3-spons%26psc%3D1&qualifier=1625291195&id=2972121121453287&widgetName=sp_atf
Amazon Brand - Jam & Honey Cotton Girls' Dresses & Jumpsuits Dress  ,,Sponsored,,"₹2,198",₹800,"Save ₹1,398 (64%)",4.5 out of 5 stars,13,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A09250942G1CIMSBAWSAY&url=%2FAmazon-Brand-Jumpsuits-GDRS-LS1_Pink-White_9-12%2Fdp%2FB08G8X5RBW%2Fref%3Dsr_1_4_sspa%3Fdchild%3D1%26keywords%3Dbaby%2Bgirl%2Bdresses%26qid%3D1625291195%26sr%3D8-4-spons%26psc%3D1&qualifier=1625291195&id=2972121121453287&widgetName=sp_atf
Clothe Funn Baby Girl's Pinafore Knee length dress  ,Amazon's Choice,,,₹499,₹449,Save ₹50 (10%),4.4 out of 5 stars,627,https://www.amazon.in/Clothe-Funn-Pinafore-NBFRK413_Mint-Yellow_6-9/dp/B08F3MGJYV/ref=ice_ac_b_dpb?dchild=1&keywords=baby+girl+dresses&qid=1625291195&sr=8-5
GREEN TEE Baby Girl's A-Line Knee Length Frock (Pack of 5) (RKVM110_Multicolored_6-12 Months)  ,,,,₹849,₹469,Save ₹380 (45%),4.0 out of 5 stars,"1,270",https://www.amazon.in/GREEN-TEE-Baby-Cotton-Frocks/dp/B07MZ93S34/ref=sr_1_6?dchild=1&keywords=baby+girl+dresses&qid=1625291195&sr=8-6
Sathiyas Baby Girl's Midi Dress (Pack of 5)  ,,,,"₹1,158",₹550,Save ₹608 (53%),4.2 out of 5 stars,122,https://www.amazon.in/Sathiyas-Girls-Dresses-Months-Multi1/dp/B071J5RV8X/ref=sr_1_7?dchild=1&keywords=baby+girl+dresses&qid=1625291195&sr=8-7
Wish Karo Baby Girl's A-line Knee Length Frock  ,,,,,₹649,,4.1 out of 5 stars,"3,845",https://www.amazon.in/Wish-Karo-Girls-Birthday-Lycra/dp/B07L6G3YLX/ref=sr_1_8?dchild=1&keywords=baby+girl+dresses&qid=1625291195&sr=8-8
Jyoti Baby Girl's Pleated Midi Jhabla Frock (Pack of 4) (Multicolored_0-3 Months)  ,Best seller,,,₹999,₹225,Save ₹774 (77%),3.7 out of 5 stars,"1,556",https://www.amazon.in/gp/bestsellers/apparel/1953222031/ref=sr_bs_8_1953222031_1
EASYBUY Infant Half Sleeve Frocks  ,,,,,₹169,,4.7 out of 5 stars,5,https://www.amazon.in/EASYBUY-Cotton-A-Line-Dress-SU21NW76GZ_Yellow_24M/dp/B08ZJHRJH7/ref=sr_1_10?dchild=1&keywords=baby+girl+dresses&qid=1625291195&sr=8-10
Generic Fashion Fly Girl's Maxi Dress  ,,,,₹999,₹389,Save ₹610 (61%),4.0 out of 5 stars,8,https://www.amazon.in/Garments-Designer-casualuse-Birthday-MEHROOM/dp/B08VJJM5R3/ref=sr_1_11?dchild=1&keywords=baby+girl+dresses&qid=1625291195&sr=8-11
Wish Karo Girls' Maxi Dress  ,,,,,₹599,,4.0 out of 5 stars,16,https://www.amazon.in/Wish-Karo-Girls-Frock-Months/dp/B06Y43LW1P/ref=sr_1_12?dchild=1&keywords=baby+girl+dresses&qid=1625291195&sr=8-12
Hopscotch Baby Girl's Mini dress  ,,,,,₹557,,4.0 out of 5 stars,107,https://www.amazon.in/Aile-Rabbit-Girls-Cotton-Applique/dp/B07GV4ZSPD/ref=sr_1_13?dchild=1&keywords=baby+girl+dresses&qid=1625291195&sr=8-13
socho samjo baby frockmiddi dress new born baby to 2 year  ,,,,₹999,₹499,Save ₹500 (50%),3.1 out of 5 stars,8,https://www.amazon.in/socho-samjo-baby-frockmiddi-dress/dp/B08RY7R6N7/ref=sr_1_14?dchild=1&keywords=baby+girl+dresses&qid=1625291195&sr=8-14
