name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        by Inspire,,, ₹999 ,₹ 509,49% off,,,https://www.limeroad.com/white-inspire-p16885175?imgIdx=3
        by Canary London,, offer Buy 2 Get 1 Free , ₹1599 ,₹ 1039,35% off,,,https://www.limeroad.com/blue-canary-london-p17623969?imgIdx=3
        by Tahvo,, offer Buy 2 Get 1 Free , ₹1899 ,₹ 1359,28% off,,,https://www.limeroad.com/green-linen-tahvo-p15097503?imgIdx=3
        by PARK AVENUE, New ,, ₹2499 ,₹ 1249,50% off,,,https://www.limeroad.com/grey-terry-rayon-park-avenue-p17592294?imgIdx=3
        by Arrow,,, ₹2199 ,₹ 1429,35% off,,,https://www.limeroad.com/grey-arrow-p17741817?imgIdx=3
        by Inspire,,, ₹1199 ,₹ 549,54% off,,,https://www.limeroad.com/grey-inspire-p17684823?imgIdx=3
        by PARK AVENUE,,, ₹2749 ,₹ 1249,50% off,,,https://www.limeroad.com/blue-blend-park-avenue-p17697352?imgIdx=3
        by Hang Up,, offer Buy 2 Get 1 Free , ₹1599 ,₹ 799,50% off,,,https://www.limeroad.com/red-cotton-blend-hang-up-p17351591?imgIdx=3
        by PARK AVENUE,,, ₹2859 ,₹ 1299,50% off,,,https://www.limeroad.com/blue-terry-rayon-park-avenue-p17697353?imgIdx=3&src_id=fromsearch__0
        by Peter England,,, ₹1599 ,₹ 879,45% off,,,https://www.limeroad.com/grey-blend-peter-england-p17679489?imgIdx=3&src_id=fromsearch__0
        by Solemio,, offer Buy 2 Get 1 Free , ₹2045 ,₹ 1080,47% off,,,https://www.limeroad.com/blue-blend-solemio-p17346927?imgIdx=3&src_id=fromsearch__0
        by Callino London,, offer Buy 2 Get 1 Free , ₹1799 ,₹ 1349,25% off,,,https://www.limeroad.com/green-terry-rayon-callino-london-p17488118?imgIdx=3&src_id=fromsearch__0
        by PARK AVENUE,,, ₹2749 ,₹ 1125,55% off,,,https://www.limeroad.com/black-nylon-park-avenue-p17504017?imgIdx=3&src_id=fromsearch__0
        by Aazing London,, offer Buy 2 Get 1 Free , ₹2199 ,₹ 1099,50% off,,,https://www.limeroad.com/green-cotton-aazing-london-p17683600?imgIdx=3&src_id=fromsearch__0
        by Inspire,, offer Buy 2 Get 1 Free , ₹1199 ,₹ 501,58% off,,,https://www.limeroad.com/grey-polyester-inspire-p13428234?imgIdx=3&src_id=fromsearch__0
        by Canary London,, offer Buy 2 Get 1 Free , ₹1599 ,₹ 879,45% off,,,https://www.limeroad.com/black-blend-canary-london-p17118850?imgIdx=3&src_id=fromsearch__0
        by Peter England,,, ₹1899 ,₹ 1044,45% off,,,https://www.limeroad.com/black-blend-peter-england-p17679476?imgIdx=3&src_id=fromsearch__0
        by Inspire,, offer Buy 2 Get 1 Free , ₹1499 ,₹ 707,53% off,,,https://www.limeroad.com/navy-blue-blend-inspire-p14947604?imgIdx=3&src_id=fromsearch__0
