name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        by VILLAIN,,, ₹1299 ,₹ 699,46% off,,,https://www.limeroad.com/grey-cotton-blend-villain-p15002493?imgIdx=3
        by Decible,,, ₹999 ,₹ 699,30% off,,,https://www.limeroad.com/grey-cotton-decible-p17540524?imgIdx=3
        by Inspire,,, ₹999 ,₹ 508,49% off,,,https://www.limeroad.com/grey-blend-inspire-p16925926?imgIdx=3
        by Inspire,,, ₹999 ,₹ 509,49% off,,,https://www.limeroad.com/black-polyester-inspire-p12483720?imgIdx=3
        by Inspire,,, ₹1499 ,₹ 599,60% off,,,https://www.limeroad.com/brown-polyester-inspire-p12487191?imgIdx=3
        by Inspire,,, ₹999 ,₹ 508,49% off,,,https://www.limeroad.com/brown-blend-inspire-p16925925?imgIdx=3
        by Inspire,,, ₹1499 ,₹ 707,53% off,,,https://www.limeroad.com/navy-blue-blend-inspire-p14947604?imgIdx=3
        by Inspire,,, ₹999 ,₹ 508,49% off,,,https://www.limeroad.com/navy-blue-blend-inspire-p16925924?imgIdx=3
        by Arrow,,, ₹2099 ,₹ 1364,35% off,,,https://www.limeroad.com/grey-arrow-p17752234?imgIdx=3&src_id=fromsearch__0
        by Decible,,, ₹999 ,₹ 699,30% off,,,https://www.limeroad.com/brown-cotton-decible-p17540521?imgIdx=3&src_id=fromsearch__0
        by Inspire,,, ₹999 ,₹ 449,55% off,,,https://www.limeroad.com/brown-polyester-inspire-p12483722?imgIdx=3&src_id=fromsearch__0
        by Inspire,,, ₹1499 ,₹ 599,60% off,,,https://www.limeroad.com/black-polyester-inspire-p12487189?imgIdx=3&src_id=fromsearch__0
        by Peter England,,, ₹1899 ,₹ 1424,25% off,,,https://www.limeroad.com/black-blend-peter-england-p17679474?imgIdx=3&src_id=fromsearch__0
        by Inspire,,, ₹1499 ,₹ 554,63% off,,,https://www.limeroad.com/grey-blend-inspire-p14947759?imgIdx=3&src_id=fromsearch__0
        by Inspire,,, ₹1199 ,₹ 549,54% off,,,https://www.limeroad.com/grey-inspire-p17684823?imgIdx=3&src_id=fromsearch__0
        by PARK AVENUE, New ,, ₹2999 ,₹ 1499,50% off,,,https://www.limeroad.com/blue-blend-park-avenue-p17798631?imgIdx=3&src_id=fromsearch__0
        by Tahvo,,, ₹2449 ,₹ 1601,35% off,,,https://www.limeroad.com/blue-blend-tahvo-p17475329?imgIdx=3&src_id=fromsearch__0
        by Decible,,, ₹1200 ,₹ 799,33% off,,,https://www.limeroad.com/grey-cotton-decible-p17540530?imgIdx=3&src_id=fromsearch__0
        by Inspire,,, ₹999 ,₹ 509,49% off,,,https://www.limeroad.com/black-blend-inspire-p16925923?imgIdx=3&src_id=fromsearch__0
        by Canary London, New ,, ₹1799 ,₹ 1169,35% off,,,https://www.limeroad.com/blue-canary-london-p17837945?imgIdx=3&src_id=fromsearch__0
        by Hangup,,, ₹1599 ,₹ 799,50% off,,,https://www.limeroad.com/purple-cotton-blend-hang-up-p17351590?imgIdx=3&src_id=fromsearch__0
        by Solemio,,, ₹1945 ,₹ 895,54% off,,,https://www.limeroad.com/navy-blue-blend-solemio-p16920608?imgIdx=3&src_id=fromsearch__0
        by Solemio,,, ₹1845 ,₹ 922,50% off,,,https://www.limeroad.com/navy-blue-blend-solemio-p17342961?imgIdx=3&src_id=fromsearch__0
        by BUKKL,,, ₹1499 ,₹ 699,53% off,,,https://www.limeroad.com/navy-blue-blend-bukkl-p15569415?imgIdx=3&src_id=fromsearch__0
        by Inspire,,, ₹999 ,₹ 505,49% off,,,https://www.limeroad.com/navy-blue-polyester-inspire-p12483721?imgIdx=3&src_id=fromsearch__0
        by Solemio,,,,₹ 1895,,,,https://www.limeroad.com/beige-blend-solemio-p17794038?imgIdx=3&src_id=fromsearch__0
        by RG Designers,,, ₹1999 ,₹ 848,58% off,,,https://www.limeroad.com/black-blend-rg-designers-p15775653?imgIdx=3&src_id=fromsearch__0
        by Inspire,,, ₹999 ,₹ 509,49% off,,,https://www.limeroad.com/white-inspire-p16885175?imgIdx=3&src_id=fromsearch__0
        by Excalibur,,,,₹ 999,,,,https://www.limeroad.com/beige-excalibur-p17574787?imgIdx=3&src_id=fromsearch__0
        by Crocodile,,, ₹1899 ,₹ 1139,40% off,,,https://www.limeroad.com/blue-terry-rayon-crocodile-p17191849?imgIdx=3&src_id=fromsearch__0
        by Hangup,,, ₹2499 ,₹ 799,68% off,,,https://www.limeroad.com/grey-blend-hang-up-p17733799?imgIdx=3&src_id=fromsearch__0
        by VILLAIN,,, ₹1199 ,₹ 743,38% off,,,https://www.limeroad.com/red-cotton-blend-villain-p13398323?imgIdx=3&src_id=fromsearch__0
        by Crocodile,,, ₹2299 ,₹ 1379,40% off,,,https://www.limeroad.com/grey-crocodile-p17263616?imgIdx=3&src_id=fromsearch__0
        by Tahvo, New ,, ₹2489 ,₹ 1474,41% off,,,https://www.limeroad.com/black-viscose-tahvo-p17785701?imgIdx=3&src_id=fromsearch__0
        by Callino London,,, ₹1799 ,₹ 1349,25% off,,,https://www.limeroad.com/green-terry-rayon-callino-london-p17488118?imgIdx=3&src_id=fromsearch__0
        by Callino London,,, ₹1999 ,₹ 1799,10% off,,,https://www.limeroad.com/blue-terry-rayon-callino-london-p17562474?imgIdx=3&src_id=fromsearch__0
        by Bleu Velvet,,, ₹1899 ,₹ 1199,37% off,,,https://www.limeroad.com/grey-terry-rayon-bleu-velvet-p17200445?imgIdx=3&src_id=fromsearch__0
        by Inspire,,, ₹999 ,₹ 509,49% off,,,https://www.limeroad.com/blue-inspire-p15849346?imgIdx=3&src_id=fromsearch__0
        by Canary London,,, ₹1699 ,₹ 1000,41% off,,,https://www.limeroad.com/black-blend-canary-london-p16941122?imgIdx=3&src_id=fromsearch__0
        by Canary London,,, ₹1599 ,₹ 800,50% off,,,https://www.limeroad.com/brown-canary-london-p16640400?imgIdx=3&src_id=fromsearch__0
        by VILLAIN,,, ₹1299 ,₹ 839,35% off,,,https://www.limeroad.com/grey-cotton-blend-villain-p17573037?imgIdx=3&src_id=fromsearch__0
        by Solemio,,, ₹1795 ,₹ 826,54% off,,,https://www.limeroad.com/black-blend-solemio-p16920616?imgIdx=3&src_id=fromsearch__0
        by Excalibur, New ,,,₹ 999,,,,https://www.limeroad.com/black-excalibur-p17816914?imgIdx=3&src_id=fromsearch__0
        by Callino London,,, ₹1999 ,₹ 1799,10% off,,,https://www.limeroad.com/grey-terry-rayon-callino-london-p17562472?imgIdx=3&src_id=fromsearch__0
        by Excalibur, New ,,,₹ 799,,,,https://www.limeroad.com/brown-excalibur-p17816916?imgIdx=3&src_id=fromsearch__0
        by Tahvo,,,,₹ 1999,,,,https://www.limeroad.com/grey-cotton-tahvo-p15721518?imgIdx=3&src_id=fromsearch__0
        by Inspire,,, ₹1199 ,₹ 499,58% off,,,https://www.limeroad.com/navy-blue-blend-inspire-p16918569?imgIdx=3&src_id=fromsearch__0
        by Canary London,,, ₹1699 ,₹ 1000,41% off,,,https://www.limeroad.com/black-blend-canary-london-p16941131?imgIdx=3&src_id=fromsearch__0
        by Tahvo,,, ₹2269 ,₹ 1443,36% off,,,https://www.limeroad.com/blue-checkered-flat-front-formal-trouser-tahvo-p16721734?imgIdx=3&src_id=fromsearch__0
        by PARK AVENUE, New ,, ₹2299 ,₹ 1149,50% off,,,https://www.limeroad.com/blue-blend-park-avenue-p17798968?imgIdx=3&src_id=fromsearch__0
        by Inspire,,, ₹1199 ,₹ 499,58% off,,,https://www.limeroad.com/grey-blend-inspire-p16919888?imgIdx=3&src_id=fromsearch__0
        by Solemio,,, ₹1945 ,₹ 895,54% off,,,https://www.limeroad.com/blue-blend-solemio-p16920611?imgIdx=3&src_id=fromsearch__0
